%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.611e+01
2	2	+1.611e+01	+3.616e+00
3	3	+1.973e+01	+5.777e-01
2	2	+2.030e+01	+1.578e+00
3	3	+2.188e+01	+1.862e+00
2	2	+2.374e+01	+1.027e+00
1	1	+2.477e+01	+5.678e+01
2	2	+8.154e+01	+1.654e-01
3	3	+8.171e+01	+4.357e-01
2	2	+8.215e+01	+3.577e-02
3	3	+8.218e+01	+1.250e+00
2	2	+8.343e+01	+1.394e-02
3	3	+8.345e+01	+1.101e+00
2	2	+8.455e+01	+1.162e+00
3	3	+8.571e+01	+1.709e+00
2	2	+8.742e+01	+4.355e+00
1	1	+9.177e+01	+5.628e+01
2	2	+1.481e+02	+3.053e-01
3	3	+1.484e+02	+2.338e+00
2	2	+1.507e+02	+1.362e+00
3	3	+1.521e+02	+2.822e+00
2	2	+1.549e+02	+3.850e+00
3	3	+1.587e+02	+6.734e-01
2	2	+1.594e+02	+2.339e+00
1	1	+1.617e+02	+3.826e+01
0	0	+2.000e+02	+Inf
