%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.915e+03	+2.150e+03	+1.150e+04	+0.237
0.100	+6.853e+03	+2.330e+03	+9.498e+03	+0.254
0.200	+7.123e+03	+2.430e+03	+1.010e+04	+0.254
0.300	+6.980e+03	+2.700e+03	+1.017e+04	+0.279
0.400	+7.955e+03	+3.140e+03	+9.894e+03	+0.283
0.500	+8.021e+03	+1.800e+03	+1.098e+04	+0.183
0.600	+6.838e+03	+2.209e+03	+1.027e+04	+0.244
0.700	+6.935e+03	+2.104e+03	+9.896e+03	+0.233
0.800	+7.730e+03	+3.103e+03	+1.003e+04	+0.286
0.900	+6.246e+03	+2.769e+03	+9.969e+03	+0.307
1.000	+7.557e+03	+3.225e+03	+1.155e+04	+0.299
1.100	+7.633e+03	+2.625e+03	+9.350e+03	+0.256
1.200	+6.570e+03	+2.840e+03	+9.917e+03	+0.302
1.300	+6.831e+03	+2.776e+03	+9.984e+03	+0.289
1.400	+7.898e+03	+2.353e+03	+1.001e+04	+0.230
1.500	+8.237e+03	+1.881e+03	+1.249e+04	+0.186
1.600	+7.646e+03	+2.664e+03	+8.491e+03	+0.258
1.700	+7.731e+03	+1.902e+03	+9.031e+03	+0.197
1.800	+6.643e+03	+1.973e+03	+1.043e+04	+0.229
1.900	+9.197e+03	+2.613e+03	+1.035e+04	+0.221
2.000	+7.069e+03	+2.618e+03	+1.073e+04	+0.270
2.100	+8.037e+03	+3.133e+03	+8.387e+03	+0.280
2.200	+8.401e+03	+3.052e+03	+1.045e+04	+0.267
2.300	+7.483e+03	+2.966e+03	+1.091e+04	+0.284
2.400	+7.137e+03	+2.307e+03	+9.676e+03	+0.244
2.500	+7.421e+03	+1.541e+03	+9.781e+03	+0.172
2.600	+7.408e+03	+1.662e+03	+9.773e+03	+0.183
2.700	+7.524e+03	+2.461e+03	+1.137e+04	+0.246
2.800	+7.026e+03	+3.593e+03	+9.540e+03	+0.338
2.900	+8.297e+03	+2.347e+03	+9.635e+03	+0.220
3.000	+8.004e+03	+9.158e+02	+1.064e+04	+0.103
3.100	+8.687e+03	+2.425e+03	+9.892e+03	+0.218
3.200	+7.967e+03	+2.402e+03	+1.031e+04	+0.232
3.300	+7.159e+03	+3.616e+03	+1.002e+04	+0.336
