%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.426e+03	+2.970e+03	+1.106e+04	+0.286
0.100	+7.440e+03	+2.575e+03	+9.411e+03	+0.257
0.200	+7.825e+03	+1.422e+03	+1.068e+04	+0.154
0.300	+6.950e+03	+2.689e+03	+1.186e+04	+0.279
0.400	+7.394e+03	+3.094e+03	+1.001e+04	+0.295
0.500	+7.106e+03	+2.755e+03	+1.026e+04	+0.279
0.600	+6.246e+03	+1.966e+03	+9.577e+03	+0.239
0.700	+8.805e+03	+1.876e+03	+1.033e+04	+0.176
0.800	+6.663e+03	+2.851e+03	+1.142e+04	+0.300
0.900	+7.074e+03	+1.925e+03	+1.028e+04	+0.214
1.000	+6.351e+03	+2.713e+03	+1.070e+04	+0.299
1.100	+6.966e+03	+4.380e+03	+1.011e+04	+0.386
1.200	+7.868e+03	+2.753e+03	+1.068e+04	+0.259
1.300	+7.415e+03	+2.526e+03	+9.444e+03	+0.254
1.400	+6.953e+03	+2.569e+03	+1.008e+04	+0.270
1.500	+8.179e+03	+2.434e+03	+1.067e+04	+0.229
1.600	+6.970e+03	+1.557e+03	+9.408e+03	+0.183
1.700	+7.644e+03	+1.515e+03	+9.965e+03	+0.165
1.800	+7.841e+03	+2.263e+03	+9.365e+03	+0.224
1.900	+7.390e+03	+7.112e+02	+1.068e+04	+0.088
2.000	+6.780e+03	+2.800e+03	+9.502e+03	+0.292
2.100	+6.475e+03	+1.803e+03	+9.350e+03	+0.218
2.200	+7.798e+03	+2.692e+03	+9.210e+03	+0.257
2.300	+7.618e+03	+2.343e+03	+9.664e+03	+0.235
2.400	+7.545e+03	+2.601e+03	+1.069e+04	+0.256
2.500	+8.551e+03	+2.098e+03	+1.052e+04	+0.197
2.600	+6.943e+03	+1.707e+03	+1.052e+04	+0.197
2.700	+8.013e+03	+2.640e+03	+9.959e+03	+0.248
2.800	+7.208e+03	+2.249e+03	+9.334e+03	+0.238
2.900	+6.884e+03	+3.155e+03	+9.807e+03	+0.314
3.000	+7.737e+03	+2.829e+03	+1.008e+04	+0.268
3.100	+7.746e+03	+3.537e+03	+9.958e+03	+0.313
3.200	+6.967e+03	+1.840e+03	+1.033e+04	+0.209
3.300	+7.384e+03	+2.103e+03	+9.562e+03	+0.222
3.400	+7.172e+03	+2.605e+03	+9.227e+03	+0.266
3.500	+7.977e+03	+2.536e+03	+1.014e+04	+0.241
3.600	+8.608e+03	+2.399e+03	+9.506e+03	+0.218
3.700	+6.686e+03	+2.509e+03	+9.835e+03	+0.273
3.800	+5.620e+03	+2.285e+03	+9.341e+03	+0.289
3.900	+7.297e+03	+1.857e+03	+1.056e+04	+0.203
4.000	+8.061e+03	+1.216e+03	+1.070e+04	+0.131
4.100	+6.549e+03	+2.569e+03	+1.082e+04	+0.282
4.200	+7.838e+03	+1.772e+03	+9.519e+03	+0.184
4.300	+7.195e+03	+3.122e+03	+1.080e+04	+0.303
4.400	+7.424e+03	+2.442e+03	+1.062e+04	+0.248
4.500	+8.333e+03	+2.846e+03	+9.358e+03	+0.255
4.600	+8.350e+03	+2.372e+03	+9.744e+03	+0.221
4.700	+7.746e+03	+2.010e+03	+1.063e+04	+0.206
4.800	+7.516e+03	+1.747e+03	+1.105e+04	+0.189
4.900	+8.148e+03	+2.413e+03	+8.835e+03	+0.229
5.000	+6.752e+03	+2.387e+03	+1.097e+04	+0.261
5.100	+7.457e+03	+2.108e+03	+1.001e+04	+0.220
5.200	+7.403e+03	+2.637e+03	+9.631e+03	+0.263
5.300	+6.506e+03	+2.433e+03	+9.238e+03	+0.272
5.400	+6.989e+03	+3.279e+03	+1.032e+04	+0.319
5.500	+7.376e+03	+2.024e+03	+1.073e+04	+0.215
5.600	+7.981e+03	+2.506e+03	+1.137e+04	+0.239
5.700	+7.916e+03	+3.042e+03	+1.045e+04	+0.278
5.800	+6.738e+03	+2.941e+03	+9.828e+03	+0.304
5.900	+8.143e+03	+2.403e+03	+9.276e+03	+0.228
6.000	+6.582e+03	+2.009e+03	+1.063e+04	+0.234
6.100	+8.018e+03	+3.514e+03	+1.057e+04	+0.305
6.200	+7.095e+03	+2.775e+03	+9.964e+03	+0.281
6.300	+7.676e+03	+2.361e+03	+1.041e+04	+0.235
6.400	+6.825e+03	+1.780e+03	+9.506e+03	+0.207
6.500	+9.005e+03	+1.835e+03	+1.011e+04	+0.169
6.600	+8.186e+03	+1.699e+03	+1.032e+04	+0.172
6.700	+7.579e+03	+2.577e+03	+1.039e+04	+0.254
6.800	+6.569e+03	+1.974e+03	+9.419e+03	+0.231
6.900	+5.836e+03	+2.349e+03	+1.046e+04	+0.287
7.000	+8.286e+03	+1.667e+03	+1.017e+04	+0.167
7.100	+6.929e+03	+2.142e+03	+9.421e+03	+0.236
7.200	+6.205e+03	+2.283e+03	+9.393e+03	+0.269
7.300	+7.013e+03	+1.713e+03	+9.978e+03	+0.196
7.400	+7.297e+03	+3.146e+03	+1.004e+04	+0.301
7.500	+6.996e+03	+2.513e+03	+1.024e+04	+0.264
7.600	+8.473e+03	+3.793e+03	+9.736e+03	+0.309
7.700	+9.026e+03	+3.544e+03	+1.138e+04	+0.282
7.800	+7.734e+03	+2.897e+03	+9.171e+03	+0.273
7.900	+8.208e+03	+2.017e+03	+1.089e+04	+0.197
8.000	+8.431e+03	+2.406e+03	+1.118e+04	+0.222
8.100	+8.432e+03	+1.767e+03	+8.256e+03	+0.173
8.200	+7.736e+03	+2.351e+03	+1.083e+04	+0.233
8.300	+7.854e+03	+3.207e+03	+1.044e+04	+0.290
8.400	+7.342e+03	+3.020e+03	+1.037e+04	+0.291
8.500	+8.760e+03	+3.138e+03	+1.060e+04	+0.264
8.600	+7.873e+03	+3.056e+03	+1.048e+04	+0.280
8.700	+6.486e+03	+5.671e+02	+8.027e+03	+0.080
8.800	+7.164e+03	+3.030e+03	+1.017e+04	+0.297
8.900	+6.862e+03	+3.272e+03	+9.372e+03	+0.323
9.000	+8.151e+03	+2.704e+03	+1.013e+04	+0.249
9.100	+6.848e+03	+2.017e+03	+9.048e+03	+0.227
9.200	+7.562e+03	+2.769e+03	+9.110e+03	+0.268
9.300	+7.508e+03	+4.237e+03	+9.405e+03	+0.361
9.400	+7.108e+03	+3.605e+03	+1.095e+04	+0.336
