%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.394e+03	+2.516e+03	+1.104e+04	+0.254
0.100	+7.458e+03	+3.173e+03	+1.033e+04	+0.298
0.200	+7.379e+03	+2.334e+03	+9.487e+03	+0.240
0.300	+7.272e+03	+2.417e+03	+9.326e+03	+0.249
0.400	+7.973e+03	+2.467e+03	+9.937e+03	+0.236
0.500	+6.532e+03	+2.941e+03	+1.060e+04	+0.310
0.600	+7.135e+03	+2.078e+03	+1.046e+04	+0.226
0.700	+7.129e+03	+2.031e+03	+1.103e+04	+0.222
0.800	+5.304e+03	+3.275e+03	+9.346e+03	+0.382
0.900	+6.524e+03	+3.694e+03	+9.819e+03	+0.362
1.000	+8.755e+03	+2.870e+03	+9.846e+03	+0.247
1.100	+7.901e+03	+2.333e+03	+1.141e+04	+0.228
1.200	+7.686e+03	+7.188e+02	+9.457e+03	+0.086
1.300	+8.363e+03	+1.856e+03	+9.903e+03	+0.182
1.400	+7.127e+03	+2.771e+03	+1.016e+04	+0.280
1.500	+7.124e+03	+2.151e+03	+1.059e+04	+0.232
1.600	+7.578e+03	+2.851e+03	+9.461e+03	+0.273
1.700	+6.079e+03	+3.278e+03	+1.040e+04	+0.350
1.800	+7.317e+03	+1.383e+03	+1.054e+04	+0.159
1.900	+7.653e+03	+2.247e+03	+9.998e+03	+0.227
2.000	+7.589e+03	+2.544e+03	+9.437e+03	+0.251
2.100	+7.111e+03	+3.173e+03	+8.954e+03	+0.309
2.200	+7.290e+03	+1.133e+03	+9.901e+03	+0.135
2.300	+7.630e+03	+1.652e+03	+1.042e+04	+0.178
2.400	+7.104e+03	+3.115e+03	+9.715e+03	+0.305
2.500	+7.339e+03	+1.243e+03	+9.221e+03	+0.145
2.600	+7.897e+03	+4.210e+03	+9.348e+03	+0.348
2.700	+6.384e+03	+2.372e+03	+9.546e+03	+0.271
2.800	+8.713e+03	+2.219e+03	+9.411e+03	+0.203
2.900	+7.824e+03	+3.115e+03	+1.075e+04	+0.285
3.000	+7.411e+03	+3.093e+03	+9.080e+03	+0.294
3.100	+6.272e+03	+1.912e+03	+1.110e+04	+0.234
3.200	+9.014e+03	+1.782e+03	+1.015e+04	+0.165
3.300	+5.521e+03	+2.877e+03	+9.717e+03	+0.343
3.400	+6.912e+03	+2.233e+03	+9.311e+03	+0.244
3.500	+7.833e+03	+2.940e+03	+8.061e+03	+0.273
3.600	+8.471e+03	+2.787e+03	+9.349e+03	+0.248
3.700	+6.185e+03	+3.667e+03	+9.073e+03	+0.372
3.800	+7.293e+03	+3.514e+03	+1.063e+04	+0.325
3.900	+8.083e+03	+2.444e+03	+9.094e+03	+0.232
4.000	+7.530e+03	+1.780e+03	+9.934e+03	+0.191
4.100	+6.975e+03	+2.209e+03	+9.515e+03	+0.241
4.200	+8.204e+03	+2.309e+03	+1.026e+04	+0.220
4.300	+6.658e+03	+2.161e+03	+1.043e+04	+0.245
4.400	+6.198e+03	+1.797e+03	+1.060e+04	+0.225
4.500	+7.804e+03	+3.288e+03	+9.982e+03	+0.296
4.600	+7.343e+03	+3.340e+03	+9.746e+03	+0.313
4.700	+7.701e+03	+1.628e+03	+1.081e+04	+0.175
4.800	+6.660e+03	+2.657e+03	+9.766e+03	+0.285
4.900	+7.834e+03	+2.987e+03	+9.672e+03	+0.276
