%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.478e+03	+2.228e+03	+1.012e+04	+0.230
0.100	+7.551e+03	+3.591e+03	+8.594e+03	+0.322
0.200	+6.997e+03	+1.684e+03	+1.066e+04	+0.194
0.300	+7.856e+03	+2.325e+03	+9.548e+03	+0.228
0.400	+7.043e+03	+1.190e+03	+1.028e+04	+0.145
0.500	+7.466e+03	+3.359e+03	+1.060e+04	+0.310
0.600	+8.005e+03	+2.464e+03	+8.692e+03	+0.235
0.700	+7.727e+03	+2.419e+03	+9.553e+03	+0.238
0.800	+7.917e+03	+1.591e+03	+1.045e+04	+0.167
0.900	+7.420e+03	+2.242e+03	+1.099e+04	+0.232
1.000	+8.257e+03	+2.728e+03	+1.026e+04	+0.248
1.100	+7.356e+03	+2.219e+03	+1.115e+04	+0.232
1.200	+7.449e+03	+2.836e+03	+9.470e+03	+0.276
1.300	+7.989e+03	+2.519e+03	+9.502e+03	+0.240
1.400	+7.140e+03	+3.451e+03	+1.094e+04	+0.326
1.500	+7.460e+03	+1.735e+03	+9.488e+03	+0.189
1.600	+7.673e+03	+1.638e+03	+1.131e+04	+0.176
1.700	+7.279e+03	+2.897e+03	+8.755e+03	+0.285
1.800	+7.600e+03	+9.251e+02	+8.791e+03	+0.109
1.900	+7.534e+03	+1.922e+03	+1.016e+04	+0.203
2.000	+6.516e+03	+2.414e+03	+1.010e+04	+0.270
2.100	+7.504e+03	+2.570e+03	+9.276e+03	+0.255
2.200	+8.313e+03	+3.746e+03	+1.045e+04	+0.311
2.300	+7.296e+03	+1.007e+03	+1.119e+04	+0.121
2.400	+7.042e+03	+2.156e+03	+1.004e+04	+0.234
2.500	+7.209e+03	+3.080e+03	+1.095e+04	+0.299
2.600	+7.346e+03	+2.334e+03	+8.916e+03	+0.241
2.700	+8.132e+03	+2.389e+03	+1.023e+04	+0.227
2.800	+6.992e+03	+2.669e+03	+9.248e+03	+0.276
2.900	+7.102e+03	+2.524e+03	+1.037e+04	+0.262
3.000	+7.973e+03	+2.485e+03	+9.556e+03	+0.238
3.100	+6.040e+03	+1.695e+03	+9.745e+03	+0.219
3.200	+7.299e+03	+2.714e+03	+9.178e+03	+0.271
3.300	+6.493e+03	+3.071e+03	+1.012e+04	+0.321
3.400	+8.064e+03	+2.625e+03	+1.059e+04	+0.246
3.500	+6.666e+03	+3.485e+03	+9.843e+03	+0.343
3.600	+8.710e+03	+3.349e+03	+1.060e+04	+0.278
3.700	+8.007e+03	+2.045e+03	+1.054e+04	+0.203
3.800	+7.936e+03	+2.072e+03	+9.476e+03	+0.207
3.900	+7.962e+03	+2.681e+03	+1.006e+04	+0.252
4.000	+7.895e+03	+1.195e+03	+1.012e+04	+0.132
4.100	+7.676e+03	+2.159e+03	+9.458e+03	+0.220
