%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.442e+03	+1.244e+03	+1.110e+04	+0.143
0.100	+8.644e+03	+2.284e+03	+1.056e+04	+0.209
0.200	+6.765e+03	+3.024e+03	+1.052e+04	+0.309
0.300	+7.452e+03	+2.588e+03	+9.538e+03	+0.258
0.400	+8.816e+03	+2.830e+03	+1.046e+04	+0.243
0.500	+6.827e+03	+3.167e+03	+1.050e+04	+0.317
0.600	+6.833e+03	+3.027e+03	+9.325e+03	+0.307
0.700	+7.654e+03	+2.534e+03	+9.492e+03	+0.249
0.800	+7.380e+03	+3.293e+03	+8.931e+03	+0.309
0.900	+7.007e+03	+2.722e+03	+9.669e+03	+0.280
1.000	+8.400e+03	+3.309e+03	+8.794e+03	+0.283
1.100	+8.290e+03	+1.789e+03	+9.479e+03	+0.178
1.200	+5.388e+03	+2.780e+03	+9.527e+03	+0.340
1.300	+7.705e+03	+1.372e+03	+9.397e+03	+0.151
1.400	+6.220e+03	+2.416e+03	+9.863e+03	+0.280
1.500	+6.505e+03	+1.804e+03	+1.147e+04	+0.217
1.600	+6.837e+03	+3.296e+03	+9.183e+03	+0.325
1.700	+7.463e+03	+2.326e+03	+1.022e+04	+0.238
1.800	+7.156e+03	+3.518e+03	+1.101e+04	+0.330
1.900	+6.634e+03	+3.206e+03	+9.190e+03	+0.326
2.000	+7.848e+03	+3.284e+03	+1.034e+04	+0.295
2.100	+7.882e+03	+2.911e+03	+1.018e+04	+0.270
2.200	+7.516e+03	+2.323e+03	+1.017e+04	+0.236
2.300	+6.644e+03	+3.250e+03	+9.537e+03	+0.328
2.400	+7.769e+03	+1.885e+03	+1.153e+04	+0.195
2.500	+7.576e+03	+2.390e+03	+1.086e+04	+0.240
2.600	+7.254e+03	+3.480e+03	+1.065e+04	+0.324
2.700	+7.472e+03	+3.053e+03	+1.025e+04	+0.290
2.800	+6.976e+03	+1.993e+03	+9.872e+03	+0.222
