%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.589e+03	+2.820e+03	+1.149e+04	+0.271
0.100	+7.121e+03	+1.826e+03	+9.539e+03	+0.204
0.200	+7.437e+03	+3.321e+03	+9.618e+03	+0.309
0.300	+8.004e+03	+2.305e+03	+9.580e+03	+0.224
0.400	+8.235e+03	+1.725e+03	+1.071e+04	+0.173
0.500	+7.348e+03	+3.727e+03	+9.959e+03	+0.336
0.600	+8.023e+03	+2.136e+03	+9.560e+03	+0.210
0.700	+6.615e+03	+1.510e+03	+9.509e+03	+0.186
0.800	+6.770e+03	+2.180e+03	+9.528e+03	+0.244
0.900	+7.765e+03	+2.748e+03	+1.066e+04	+0.261
1.000	+8.351e+03	+2.690e+03	+8.982e+03	+0.244
1.100	+7.465e+03	+1.635e+03	+1.084e+04	+0.180
1.200	+7.728e+03	+1.802e+03	+1.000e+04	+0.189
1.300	+8.690e+03	+2.941e+03	+8.875e+03	+0.253
1.400	+6.905e+03	+3.193e+03	+1.034e+04	+0.316
1.500	+7.454e+03	+2.063e+03	+9.714e+03	+0.217
1.600	+7.453e+03	+2.766e+03	+9.899e+03	+0.271
1.700	+7.183e+03	+1.906e+03	+1.025e+04	+0.210
1.800	+6.869e+03	+1.227e+03	+9.639e+03	+0.152
1.900	+8.135e+03	+2.581e+03	+1.107e+04	+0.241
2.000	+7.687e+03	+2.389e+03	+1.130e+04	+0.237
2.100	+7.231e+03	+3.316e+03	+1.023e+04	+0.314
2.200	+8.027e+03	+2.764e+03	+9.899e+03	+0.256
2.300	+8.010e+03	+2.702e+03	+9.556e+03	+0.252
2.400	+6.619e+03	+1.654e+03	+1.025e+04	+0.200
2.500	+6.739e+03	+2.941e+03	+1.006e+04	+0.304
2.600	+5.987e+03	+3.156e+03	+9.958e+03	+0.345
2.700	+7.235e+03	+2.542e+03	+9.352e+03	+0.260
2.800	+7.873e+03	+2.525e+03	+9.906e+03	+0.243
2.900	+7.283e+03	+2.745e+03	+9.935e+03	+0.274
3.000	+8.313e+03	+2.736e+03	+1.015e+04	+0.248
3.100	+6.728e+03	+2.481e+03	+1.042e+04	+0.269
3.200	+7.692e+03	+2.223e+03	+9.804e+03	+0.224
3.300	+8.264e+03	+1.975e+03	+8.748e+03	+0.193
3.400	+7.132e+03	+1.685e+03	+1.009e+04	+0.191
3.500	+8.139e+03	+3.107e+03	+1.027e+04	+0.276
3.600	+7.076e+03	+2.377e+03	+1.066e+04	+0.251
3.700	+7.903e+03	+2.109e+03	+1.008e+04	+0.211
3.800	+7.663e+03	+2.794e+03	+9.903e+03	+0.267
3.900	+8.780e+03	+2.321e+03	+9.317e+03	+0.209
4.000	+7.611e+03	+1.914e+03	+9.319e+03	+0.201
4.100	+7.625e+03	+2.743e+03	+1.131e+04	+0.265
4.200	+7.730e+03	+2.254e+03	+9.774e+03	+0.226
4.300	+8.126e+03	+2.991e+03	+1.059e+04	+0.269
4.400	+8.046e+03	+2.042e+03	+1.001e+04	+0.202
4.500	+7.311e+03	+2.485e+03	+1.100e+04	+0.254
4.600	+7.379e+03	+1.477e+03	+9.593e+03	+0.167
4.700	+6.504e+03	+3.607e+03	+1.064e+04	+0.357
4.800	+8.083e+03	+1.805e+03	+9.661e+03	+0.183
4.900	+6.981e+03	+6.948e+02	+1.055e+04	+0.091
5.000	+7.260e+03	+2.264e+03	+1.084e+04	+0.238
5.100	+7.161e+03	+2.452e+03	+9.256e+03	+0.255
5.200	+7.369e+03	+3.026e+03	+9.056e+03	+0.291
5.300	+6.511e+03	+2.390e+03	+9.432e+03	+0.268
5.400	+7.258e+03	+2.850e+03	+9.440e+03	+0.282
5.500	+8.797e+03	+2.272e+03	+1.120e+04	+0.205
5.600	+8.153e+03	+3.327e+03	+1.057e+04	+0.290
5.700	+6.645e+03	+3.564e+03	+1.020e+04	+0.349
5.800	+9.715e+03	+2.244e+03	+1.025e+04	+0.188
5.900	+7.343e+03	+1.625e+03	+1.035e+04	+0.181
6.000	+7.712e+03	+3.369e+03	+1.053e+04	+0.304
6.100	+6.828e+03	+1.769e+03	+1.057e+04	+0.206
6.200	+8.663e+03	+3.435e+03	+9.932e+03	+0.284
6.300	+7.566e+03	+2.633e+03	+1.068e+04	+0.258
6.400	+6.697e+03	+2.836e+03	+1.118e+04	+0.298
6.500	+7.875e+03	+2.867e+03	+1.059e+04	+0.267
6.600	+7.189e+03	+1.585e+03	+1.104e+04	+0.181
6.700	+6.960e+03	+2.086e+03	+1.077e+04	+0.231
