%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+7.657e+01
2	2	+7.657e+01	+1.318e+00
3	3	+7.789e+01	+2.241e-01
2	2	+7.811e+01	+1.673e+00
3	3	+7.979e+01	+1.674e-01
2	2	+7.995e+01	+1.062e+00
3	3	+8.102e+01	+6.761e-01
2	2	+8.169e+01	+8.093e-01
3	3	+8.250e+01	+1.007e+00
2	2	+8.351e+01	+1.084e+00
1	1	+8.459e+01	+9.649e+01
2	2	+1.811e+02	+1.836e+00
3	3	+1.829e+02	+6.426e-01
2	2	+1.836e+02	+1.460e+00
3	3	+1.850e+02	+1.095e+00
2	2	+1.861e+02	+8.535e-01
3	3	+1.870e+02	+5.038e-01
2	2	+1.875e+02	+1.701e-01
3	3	+1.876e+02	+2.716e+00
2	2	+1.904e+02	+1.778e+00
3	3	+1.921e+02	+1.359e+00
2	2	+1.935e+02	+7.584e-01
3	3	+1.943e+02	+1.158e-01
2	2	+1.944e+02	+2.925e+00
3	3	+1.973e+02	+1.185e+00
2	2	+1.985e+02	+1.519e+00
0	0	+2.000e+02	+Inf
