%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.641e+03	+2.949e+03	+1.064e+04	+0.278
0.100	+7.908e+03	+2.363e+03	+1.029e+04	+0.230
0.200	+7.981e+03	+1.882e+03	+9.660e+03	+0.191
0.300	+6.001e+03	+3.309e+03	+9.706e+03	+0.355
0.400	+7.347e+03	+2.924e+03	+9.630e+03	+0.285
0.500	+7.787e+03	+2.053e+03	+9.477e+03	+0.209
0.600	+9.064e+03	+2.608e+03	+1.031e+04	+0.223
0.700	+6.961e+03	+3.228e+03	+1.139e+04	+0.317
0.800	+7.384e+03	+2.550e+03	+9.945e+03	+0.257
0.900	+7.757e+03	+3.073e+03	+9.955e+03	+0.284
1.000	+7.850e+03	+1.951e+03	+1.048e+04	+0.199
1.100	+7.835e+03	+2.235e+03	+1.034e+04	+0.222
1.200	+7.037e+03	+2.196e+03	+1.098e+04	+0.238
1.300	+6.936e+03	+2.825e+03	+8.894e+03	+0.289
1.400	+5.915e+03	+2.536e+03	+9.963e+03	+0.300
1.500	+7.751e+03	+1.673e+03	+9.649e+03	+0.178
1.600	+7.855e+03	+3.367e+03	+9.270e+03	+0.300
1.700	+7.596e+03	+2.580e+03	+9.368e+03	+0.254
1.800	+7.245e+03	+2.682e+03	+1.079e+04	+0.270
1.900	+6.454e+03	+2.467e+03	+1.030e+04	+0.277
2.000	+7.471e+03	+2.710e+03	+1.060e+04	+0.266
2.100	+7.206e+03	+2.701e+03	+1.008e+04	+0.273
2.200	+7.030e+03	+2.997e+03	+9.474e+03	+0.299
2.300	+7.816e+03	+2.183e+03	+1.056e+04	+0.218
2.400	+7.816e+03	+3.626e+03	+8.794e+03	+0.317
2.500	+7.124e+03	+3.081e+03	+1.102e+04	+0.302
2.600	+8.219e+03	+1.733e+03	+1.047e+04	+0.174
2.700	+7.002e+03	+3.259e+03	+1.069e+04	+0.318
2.800	+7.641e+03	+2.312e+03	+9.815e+03	+0.232
2.900	+6.769e+03	+4.006e+03	+1.047e+04	+0.372
3.000	+5.770e+03	+1.481e+03	+8.777e+03	+0.204
3.100	+7.846e+03	+3.084e+03	+8.828e+03	+0.282
3.200	+7.448e+03	+3.805e+03	+9.097e+03	+0.338
3.300	+7.014e+03	+2.920e+03	+9.886e+03	+0.294
3.400	+7.813e+03	+1.754e+03	+1.034e+04	+0.183
3.500	+8.736e+03	+3.043e+03	+9.962e+03	+0.258
3.600	+7.821e+03	+2.753e+03	+1.053e+04	+0.260
3.700	+7.051e+03	+2.254e+03	+1.121e+04	+0.242
3.800	+6.691e+03	+2.521e+03	+1.019e+04	+0.274
3.900	+9.270e+03	+2.485e+03	+1.087e+04	+0.211
4.000	+6.685e+03	+1.897e+03	+9.796e+03	+0.221
4.100	+7.583e+03	+3.237e+03	+9.904e+03	+0.299
4.200	+8.537e+03	+1.825e+03	+1.091e+04	+0.176
4.300	+7.415e+03	+2.927e+03	+8.823e+03	+0.283
4.400	+7.173e+03	+1.488e+03	+9.646e+03	+0.172
4.500	+7.942e+03	+2.269e+03	+1.013e+04	+0.222
4.600	+7.419e+03	+1.744e+03	+9.599e+03	+0.190
4.700	+7.001e+03	+2.733e+03	+9.196e+03	+0.281
4.800	+7.561e+03	+2.064e+03	+1.111e+04	+0.214
4.900	+8.290e+03	+2.024e+03	+9.532e+03	+0.196
5.000	+6.660e+03	+4.226e+03	+1.054e+04	+0.388
5.100	+8.905e+03	+8.833e+02	+1.090e+04	+0.090
5.200	+7.665e+03	+2.976e+03	+1.024e+04	+0.280
5.300	+7.315e+03	+3.225e+03	+1.007e+04	+0.306
5.400	+6.614e+03	+3.385e+03	+1.050e+04	+0.339
5.500	+6.829e+03	+2.335e+03	+1.007e+04	+0.255
5.600	+8.149e+03	+1.962e+03	+1.154e+04	+0.194
5.700	+7.470e+03	+3.172e+03	+1.079e+04	+0.298
5.800	+6.334e+03	+2.149e+03	+8.963e+03	+0.253
5.900	+7.426e+03	+3.102e+03	+9.853e+03	+0.295
6.000	+7.091e+03	+2.054e+03	+1.040e+04	+0.225
6.100	+8.608e+03	+2.504e+03	+1.094e+04	+0.225
6.200	+7.617e+03	+2.006e+03	+9.474e+03	+0.208
6.300	+7.312e+03	+1.670e+03	+9.130e+03	+0.186
6.400	+5.931e+03	+1.267e+03	+1.016e+04	+0.176
6.500	+8.322e+03	+2.699e+03	+9.639e+03	+0.245
6.600	+7.058e+03	+3.231e+03	+9.990e+03	+0.314
6.700	+8.980e+03	+3.088e+03	+9.688e+03	+0.256
6.800	+6.995e+03	+2.813e+03	+9.522e+03	+0.287
6.900	+7.616e+03	+2.808e+03	+1.013e+04	+0.269
7.000	+8.448e+03	+2.301e+03	+9.893e+03	+0.214
7.100	+7.619e+03	+3.392e+03	+9.855e+03	+0.308
7.200	+7.489e+03	+2.852e+03	+1.098e+04	+0.276
7.300	+7.285e+03	+2.416e+03	+1.001e+04	+0.249
7.400	+8.317e+03	+2.159e+03	+9.569e+03	+0.206
7.500	+7.891e+03	+2.748e+03	+9.454e+03	+0.258
7.600	+8.050e+03	+2.956e+03	+1.087e+04	+0.269
7.700	+7.670e+03	+9.300e+02	+9.368e+03	+0.108
7.800	+7.036e+03	+2.445e+03	+1.064e+04	+0.258
7.900	+7.278e+03	+1.434e+03	+9.377e+03	+0.165
8.000	+6.668e+03	+2.025e+03	+9.510e+03	+0.233
8.100	+7.342e+03	+3.309e+03	+9.652e+03	+0.311
8.200	+6.801e+03	+2.443e+03	+9.998e+03	+0.264
8.300	+6.506e+03	+1.712e+03	+1.060e+04	+0.208
8.400	+7.139e+03	+2.632e+03	+1.028e+04	+0.269
8.500	+7.306e+03	+2.611e+03	+1.031e+04	+0.263
8.600	+7.440e+03	+3.314e+03	+8.998e+03	+0.308
8.700	+7.638e+03	+2.257e+03	+1.073e+04	+0.228
8.800	+8.454e+03	+2.569e+03	+9.312e+03	+0.233
8.900	+7.785e+03	+1.700e+03	+1.049e+04	+0.179
9.000	+8.351e+03	+2.472e+03	+9.628e+03	+0.228
9.100	+7.590e+03	+2.888e+03	+9.536e+03	+0.276
9.200	+8.201e+03	+2.476e+03	+9.798e+03	+0.232
9.300	+8.664e+03	+3.468e+03	+1.079e+04	+0.286
9.400	+8.151e+03	+1.756e+03	+1.058e+04	+0.177
9.500	+8.028e+03	+2.554e+03	+1.070e+04	+0.241
9.600	+7.928e+03	+3.019e+03	+8.387e+03	+0.276
9.700	+7.226e+03	+2.836e+03	+9.024e+03	+0.282
9.800	+7.978e+03	+1.123e+03	+1.055e+04	+0.123
9.900	+7.145e+03	+2.676e+03	+8.941e+03	+0.272
10.000	+7.240e+03	+2.170e+03	+1.102e+04	+0.231
10.100	+7.415e+03	+3.046e+03	+9.412e+03	+0.291
10.200	+7.649e+03	+2.533e+03	+9.922e+03	+0.249
10.300	+7.452e+03	+2.880e+03	+9.529e+03	+0.279
10.400	+8.737e+03	+2.750e+03	+9.843e+03	+0.239
10.500	+6.873e+03	+3.750e+03	+1.020e+04	+0.353
10.600	+7.813e+03	+3.354e+03	+1.012e+04	+0.300
10.700	+7.150e+03	+3.807e+03	+8.930e+03	+0.347
10.800	+7.664e+03	+3.248e+03	+9.178e+03	+0.298
10.900	+8.893e+03	+2.768e+03	+9.568e+03	+0.237
11.000	+6.538e+03	+1.277e+03	+9.977e+03	+0.163
11.100	+7.708e+03	+1.810e+03	+1.104e+04	+0.190
11.200	+8.066e+03	+1.879e+03	+9.417e+03	+0.189
11.300	+7.397e+03	+3.140e+03	+9.658e+03	+0.298
11.400	+7.403e+03	+2.133e+03	+1.075e+04	+0.224
11.500	+7.508e+03	+1.907e+03	+8.389e+03	+0.203
11.600	+6.883e+03	+3.008e+03	+9.656e+03	+0.304
11.700	+8.181e+03	+3.305e+03	+9.908e+03	+0.288
11.800	+6.249e+03	+3.015e+03	+9.892e+03	+0.325
11.900	+7.498e+03	+2.481e+03	+8.912e+03	+0.249
12.000	+6.707e+03	+1.804e+03	+9.228e+03	+0.212
12.100	+8.425e+03	+2.344e+03	+8.553e+03	+0.218
12.200	+7.967e+03	+2.543e+03	+1.007e+04	+0.242
12.300	+6.460e+03	+2.872e+03	+1.027e+04	+0.308
12.400	+8.149e+03	+2.543e+03	+9.184e+03	+0.238
12.500	+7.785e+03	+2.541e+03	+9.803e+03	+0.246
12.600	+5.924e+03	+2.168e+03	+1.129e+04	+0.268
12.700	+6.769e+03	+2.337e+03	+1.009e+04	+0.257
12.800	+6.875e+03	+2.668e+03	+9.729e+03	+0.280
12.900	+7.560e+03	+3.124e+03	+1.005e+04	+0.292
13.000	+7.297e+03	+2.524e+03	+1.129e+04	+0.257
13.100	+6.830e+03	+3.179e+03	+9.822e+03	+0.318
13.200	+6.550e+03	+3.800e+03	+1.078e+04	+0.367
13.300	+8.206e+03	+1.575e+03	+9.923e+03	+0.161
13.400	+6.700e+03	+1.874e+03	+9.829e+03	+0.219
13.500	+8.320e+03	+1.593e+03	+9.730e+03	+0.161
13.600	+7.227e+03	+2.783e+03	+1.084e+04	+0.278
13.700	+7.118e+03	+4.019e+03	+8.923e+03	+0.361
13.800	+6.686e+03	+3.209e+03	+1.034e+04	+0.324
13.900	+7.824e+03	+2.211e+03	+9.827e+03	+0.220
14.000	+7.470e+03	+1.232e+03	+1.134e+04	+0.142
14.100	+6.719e+03	+8.946e+02	+1.048e+04	+0.117
14.200	+8.155e+03	+2.600e+03	+8.510e+03	+0.242
14.300	+8.479e+03	+2.452e+03	+9.542e+03	+0.224
14.400	+8.857e+03	+2.003e+03	+1.096e+04	+0.184
14.500	+8.542e+03	+2.507e+03	+9.900e+03	+0.227
14.600	+7.652e+03	+2.129e+03	+1.010e+04	+0.218
14.700	+7.948e+03	+2.121e+03	+9.317e+03	+0.211
14.800	+6.371e+03	+2.724e+03	+9.909e+03	+0.299
14.900	+6.999e+03	+3.023e+03	+9.551e+03	+0.302
15.000	+7.028e+03	+2.849e+03	+9.659e+03	+0.288
15.100	+7.106e+03	+1.911e+03	+1.050e+04	+0.212
15.200	+7.646e+03	+1.847e+03	+1.183e+04	+0.195
15.300	+6.880e+03	+1.974e+03	+9.567e+03	+0.223
15.400	+8.089e+03	+2.529e+03	+1.041e+04	+0.238
15.500	+6.112e+03	+1.392e+03	+1.152e+04	+0.186
15.600	+7.692e+03	+2.794e+03	+8.014e+03	+0.266
15.700	+6.960e+03	+2.685e+03	+9.815e+03	+0.278
15.800	+7.959e+03	+3.839e+03	+1.066e+04	+0.325
15.900	+6.790e+03	+3.212e+03	+9.947e+03	+0.321
16.000	+7.082e+03	+2.216e+03	+9.435e+03	+0.238
16.100	+8.230e+03	+1.441e+03	+9.693e+03	+0.149
16.200	+7.979e+03	+3.070e+03	+1.120e+04	+0.278
16.300	+7.261e+03	+2.713e+03	+8.720e+03	+0.272
16.400	+7.791e+03	+2.573e+03	+9.724e+03	+0.248
16.500	+7.195e+03	+3.487e+03	+9.533e+03	+0.326
16.600	+9.029e+03	+2.162e+03	+9.527e+03	+0.193
16.700	+7.210e+03	+2.380e+03	+9.679e+03	+0.248
16.800	+6.622e+03	+1.452e+03	+1.067e+04	+0.180
16.900	+8.046e+03	+2.358e+03	+1.028e+04	+0.227
17.000	+8.082e+03	+2.208e+03	+9.988e+03	+0.215
17.100	+7.947e+03	+3.003e+03	+9.678e+03	+0.274
17.200	+8.520e+03	+3.402e+03	+9.272e+03	+0.285
17.300	+7.873e+03	+2.830e+03	+9.634e+03	+0.264
17.400	+7.567e+03	+2.887e+03	+1.046e+04	+0.276
17.500	+7.141e+03	+2.694e+03	+1.094e+04	+0.274
17.600	+7.915e+03	+3.120e+03	+9.939e+03	+0.283
