%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.710e+01
2	2	+2.710e+01	+2.550e+00
3	3	+2.965e+01	+1.615e+00
2	2	+3.127e+01	+1.186e+00
3	3	+3.245e+01	+3.024e+00
2	2	+3.548e+01	+1.481e+00
3	3	+3.696e+01	+3.402e+00
2	2	+4.036e+01	+1.393e+00
3	3	+4.175e+01	+3.437e-02
2	2	+4.179e+01	+2.632e-01
3	3	+4.205e+01	+2.474e-01
2	2	+4.230e+01	+2.363e-01
3	3	+4.254e+01	+4.422e+00
2	2	+4.696e+01	+3.019e+00
1	1	+4.998e+01	+1.695e+00
2	2	+5.167e+01	+3.257e+00
3	3	+5.493e+01	+5.796e+00
2	2	+6.073e+01	+1.640e-01
3	3	+6.089e+01	+2.260e+00
2	2	+6.315e+01	+1.129e+00
3	3	+6.428e+01	+3.277e+00
2	2	+6.756e+01	+1.435e+00
3	3	+6.899e+01	+1.951e-01
2	2	+6.919e+01	+7.752e+00
1	1	+7.694e+01	+1.231e+02
0	0	+2.000e+02	+Inf
