%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.460e+01
2	2	+3.460e+01	+3.675e-01
3	3	+3.496e+01	+1.786e-01
2	2	+3.514e+01	+1.135e+00
3	3	+3.628e+01	+4.524e-01
2	2	+3.673e+01	+1.558e+00
3	3	+3.829e+01	+3.784e-01
2	2	+3.867e+01	+6.543e+00
3	3	+4.521e+01	+6.783e-01
2	2	+4.589e+01	+3.781e+00
1	1	+4.967e+01	+3.766e+01
2	2	+8.733e+01	+8.317e-01
1	1	+8.816e+01	+1.881e+01
2	2	+1.070e+02	+6.577e-01
1	1	+1.076e+02	+5.996e+01
2	2	+1.676e+02	+7.503e-01
1	1	+1.683e+02	+3.167e+01
0	0	+2.000e+02	+Inf
