%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.724e+03	+1.207e+03	+1.053e+04	+0.135
0.100	+7.480e+03	+1.477e+03	+1.017e+04	+0.165
0.200	+7.592e+03	+2.653e+03	+8.990e+03	+0.259
0.300	+7.767e+03	+2.405e+03	+9.082e+03	+0.236
0.400	+5.732e+03	+2.204e+03	+1.050e+04	+0.278
0.500	+8.940e+03	+2.434e+03	+1.063e+04	+0.214
0.600	+8.330e+03	+3.415e+03	+9.615e+03	+0.291
0.700	+6.973e+03	+1.854e+03	+9.825e+03	+0.210
0.800	+8.170e+03	+2.086e+03	+9.208e+03	+0.203
0.900	+8.781e+03	+3.877e+03	+1.157e+04	+0.306
1.000	+6.964e+03	+2.965e+03	+9.389e+03	+0.299
1.100	+7.659e+03	+3.546e+03	+9.030e+03	+0.316
1.200	+7.066e+03	+3.230e+03	+9.881e+03	+0.314
1.300	+9.257e+03	+2.800e+03	+8.424e+03	+0.232
1.400	+7.683e+03	+2.624e+03	+1.096e+04	+0.255
1.500	+8.304e+03	+1.567e+03	+9.467e+03	+0.159
1.600	+7.636e+03	+2.840e+03	+9.097e+03	+0.271
1.700	+7.092e+03	+2.110e+03	+8.417e+03	+0.229
1.800	+6.740e+03	+1.988e+03	+1.050e+04	+0.228
1.900	+7.975e+03	+2.547e+03	+1.065e+04	+0.242
2.000	+8.223e+03	+1.764e+03	+9.116e+03	+0.177
2.100	+7.766e+03	+3.651e+03	+1.073e+04	+0.320
2.200	+7.323e+03	+2.900e+03	+1.012e+04	+0.284
2.300	+8.402e+03	+1.801e+03	+9.585e+03	+0.177
2.400	+7.147e+03	+2.777e+03	+1.083e+04	+0.280
2.500	+6.669e+03	+2.199e+03	+9.435e+03	+0.248
2.600	+7.992e+03	+4.465e+03	+1.036e+04	+0.358
2.700	+7.252e+03	+2.327e+03	+1.003e+04	+0.243
2.800	+8.576e+03	+1.807e+03	+9.843e+03	+0.174
2.900	+7.982e+03	+3.112e+03	+1.012e+04	+0.280
3.000	+7.620e+03	+4.878e+03	+1.036e+04	+0.390
