%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+5.955e+01
2	2	+5.955e+01	+1.108e+00
3	3	+6.066e+01	+3.087e+00
2	2	+6.374e+01	+1.096e+00
3	3	+6.484e+01	+1.628e+00
2	2	+6.647e+01	+8.384e+00
1	1	+7.485e+01	+3.016e+01
2	2	+1.050e+02	+1.070e+00
3	3	+1.061e+02	+1.661e+00
2	2	+1.077e+02	+4.211e-02
3	3	+1.078e+02	+9.610e-01
2	2	+1.087e+02	+7.808e-01
3	3	+1.095e+02	+7.365e-01
2	2	+1.103e+02	+6.829e-01
1	1	+1.109e+02	+1.239e+01
2	2	+1.233e+02	+3.504e+00
3	3	+1.268e+02	+3.273e+00
2	2	+1.301e+02	+1.580e-01
3	3	+1.303e+02	+7.917e-01
2	2	+1.311e+02	+2.218e+00
3	3	+1.333e+02	+4.092e-01
2	2	+1.337e+02	+8.663e-01
3	3	+1.346e+02	+6.893e-01
2	2	+1.352e+02	+1.910e+00
1	1	+1.372e+02	+1.712e+01
2	2	+1.543e+02	+1.198e+00
1	1	+1.555e+02	+4.286e+01
2	2	+1.983e+02	+1.195e+00
3	3	+1.995e+02	+1.634e-01
2	2	+1.997e+02	+3.054e-01
0	0	+2.000e+02	+Inf
