%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.631e+03	+3.447e+03	+1.050e+04	+0.342
0.100	+6.765e+03	+1.860e+03	+1.045e+04	+0.216
0.200	+6.634e+03	+1.433e+03	+9.425e+03	+0.178
0.300	+7.156e+03	+3.247e+03	+9.001e+03	+0.312
0.400	+8.224e+03	+2.370e+03	+1.017e+04	+0.224
0.500	+8.677e+03	+2.723e+03	+1.059e+04	+0.239
0.600	+8.215e+03	+2.480e+03	+9.312e+03	+0.232
0.700	+7.452e+03	+1.503e+03	+9.766e+03	+0.168
0.800	+7.028e+03	+3.123e+03	+9.944e+03	+0.308
0.900	+8.308e+03	+2.378e+03	+8.612e+03	+0.223
1.000	+8.552e+03	+3.532e+03	+1.114e+04	+0.292
1.100	+7.278e+03	+2.501e+03	+1.135e+04	+0.256
1.200	+7.177e+03	+2.807e+03	+1.003e+04	+0.281
1.300	+7.035e+03	+1.702e+03	+1.011e+04	+0.195
1.400	+8.522e+03	+2.316e+03	+1.095e+04	+0.214
1.500	+6.503e+03	+4.168e+03	+1.063e+04	+0.391
1.600	+7.287e+03	+3.035e+03	+1.026e+04	+0.294
1.700	+7.917e+03	+1.518e+03	+1.006e+04	+0.161
1.800	+6.366e+03	+1.808e+03	+9.002e+03	+0.221
1.900	+7.031e+03	+3.025e+03	+9.961e+03	+0.301
2.000	+6.973e+03	+1.825e+03	+9.964e+03	+0.207
2.100	+7.830e+03	+2.458e+03	+1.014e+04	+0.239
2.200	+7.270e+03	+1.953e+03	+8.356e+03	+0.212
2.300	+6.929e+03	+2.406e+03	+1.020e+04	+0.258
2.400	+7.100e+03	+3.383e+03	+9.648e+03	+0.323
2.500	+7.670e+03	+2.649e+03	+9.784e+03	+0.257
2.600	+8.067e+03	+2.944e+03	+9.606e+03	+0.267
2.700	+6.494e+03	+3.059e+03	+1.064e+04	+0.320
2.800	+8.123e+03	+2.670e+03	+9.390e+03	+0.247
2.900	+8.017e+03	+1.866e+03	+1.055e+04	+0.189
3.000	+7.509e+03	+3.364e+03	+1.051e+04	+0.309
3.100	+7.423e+03	+1.998e+03	+9.582e+03	+0.212
3.200	+7.445e+03	+1.954e+03	+1.082e+04	+0.208
3.300	+7.347e+03	+3.378e+03	+1.003e+04	+0.315
3.400	+7.894e+03	+2.800e+03	+1.055e+04	+0.262
3.500	+7.820e+03	+2.014e+03	+8.932e+03	+0.205
3.600	+8.539e+03	+3.685e+03	+1.018e+04	+0.301
3.700	+7.571e+03	+1.199e+03	+9.698e+03	+0.137
3.800	+7.007e+03	+1.736e+03	+9.630e+03	+0.199
3.900	+6.905e+03	+1.169e+03	+9.452e+03	+0.145
4.000	+7.220e+03	+3.803e+03	+9.739e+03	+0.345
4.100	+8.446e+03	+3.155e+03	+9.951e+03	+0.272
4.200	+7.826e+03	+2.164e+03	+1.017e+04	+0.217
4.300	+8.094e+03	+2.778e+03	+1.011e+04	+0.256
4.400	+6.713e+03	+2.275e+03	+1.079e+04	+0.253
4.500	+7.601e+03	+2.946e+03	+1.153e+04	+0.279
4.600	+7.076e+03	+3.406e+03	+1.076e+04	+0.325
4.700	+6.945e+03	+3.382e+03	+8.755e+03	+0.327
4.800	+8.327e+03	+2.425e+03	+9.792e+03	+0.225
4.900	+7.555e+03	+2.117e+03	+9.772e+03	+0.219
5.000	+7.501e+03	+1.678e+03	+9.871e+03	+0.183
5.100	+6.539e+03	+3.051e+03	+9.337e+03	+0.318
5.200	+8.626e+03	+2.893e+03	+9.321e+03	+0.251
5.300	+6.988e+03	+3.568e+03	+1.028e+04	+0.338
5.400	+8.042e+03	+2.829e+03	+1.057e+04	+0.260
5.500	+5.568e+03	+3.182e+03	+1.141e+04	+0.364
5.600	+8.441e+03	+3.314e+03	+1.089e+04	+0.282
5.700	+6.966e+03	+2.154e+03	+1.008e+04	+0.236
5.800	+6.292e+03	+1.968e+03	+9.853e+03	+0.238
5.900	+6.971e+03	+1.649e+03	+1.081e+04	+0.191
6.000	+8.265e+03	+1.926e+03	+1.096e+04	+0.189
6.100	+7.931e+03	+3.276e+03	+9.602e+03	+0.292
6.200	+7.826e+03	+2.156e+03	+1.105e+04	+0.216
6.300	+8.654e+03	+2.575e+03	+9.557e+03	+0.229
6.400	+7.118e+03	+3.014e+03	+1.000e+04	+0.297
6.500	+8.492e+03	+2.560e+03	+8.542e+03	+0.232
6.600	+6.472e+03	+3.086e+03	+1.191e+04	+0.323
6.700	+8.426e+03	+1.861e+03	+9.920e+03	+0.181
6.800	+6.368e+03	+3.655e+03	+9.398e+03	+0.365
6.900	+7.658e+03	+2.222e+03	+1.001e+04	+0.225
7.000	+7.687e+03	+3.000e+03	+9.457e+03	+0.281
7.100	+8.546e+03	+3.373e+03	+1.033e+04	+0.283
7.200	+6.819e+03	+2.888e+03	+1.020e+04	+0.298
7.300	+7.287e+03	+3.592e+03	+1.015e+04	+0.330
7.400	+6.979e+03	+2.462e+03	+1.074e+04	+0.261
7.500	+6.555e+03	+3.156e+03	+8.981e+03	+0.325
7.600	+8.423e+03	+2.314e+03	+9.699e+03	+0.215
7.700	+8.169e+03	+3.023e+03	+9.471e+03	+0.270
7.800	+8.163e+03	+1.936e+03	+1.056e+04	+0.192
7.900	+8.183e+03	+4.141e+03	+9.649e+03	+0.336
8.000	+8.026e+03	+3.270e+03	+9.365e+03	+0.290
8.100	+6.850e+03	+2.234e+03	+9.643e+03	+0.246
8.200	+7.372e+03	+1.380e+03	+9.524e+03	+0.158
8.300	+9.055e+03	+2.079e+03	+1.035e+04	+0.187
8.400	+8.403e+03	+3.036e+03	+1.129e+04	+0.265
8.500	+7.863e+03	+3.190e+03	+1.013e+04	+0.289
8.600	+6.776e+03	+2.271e+03	+1.086e+04	+0.251
8.700	+7.554e+03	+2.455e+03	+9.653e+03	+0.245
8.800	+7.107e+03	+3.106e+03	+9.705e+03	+0.304
8.900	+7.432e+03	+2.240e+03	+9.779e+03	+0.232
9.000	+7.129e+03	+1.837e+03	+1.122e+04	+0.205
9.100	+7.240e+03	+2.989e+03	+1.017e+04	+0.292
9.200	+6.290e+03	+2.888e+03	+1.055e+04	+0.315
9.300	+6.579e+03	+1.616e+03	+9.289e+03	+0.197
9.400	+6.991e+03	+3.290e+03	+1.055e+04	+0.320
9.500	+8.815e+03	+2.978e+03	+1.105e+04	+0.253
9.600	+6.554e+03	+2.443e+03	+1.014e+04	+0.272
9.700	+6.956e+03	+3.721e+03	+1.042e+04	+0.348
9.800	+5.371e+03	+2.080e+03	+9.435e+03	+0.279
9.900	+6.713e+03	+3.143e+03	+9.628e+03	+0.319
10.000	+7.709e+03	+2.641e+03	+9.249e+03	+0.255
10.100	+6.784e+03	+2.998e+03	+1.060e+04	+0.306
10.200	+8.425e+03	+3.513e+03	+9.438e+03	+0.294
10.300	+7.404e+03	+2.959e+03	+9.972e+03	+0.286
10.400	+6.979e+03	+1.495e+03	+8.996e+03	+0.176
10.500	+8.570e+03	+1.997e+03	+9.977e+03	+0.189
10.600	+6.263e+03	+1.400e+03	+9.821e+03	+0.183
10.700	+7.184e+03	+1.751e+03	+8.998e+03	+0.196
10.800	+8.997e+03	+1.845e+03	+1.042e+04	+0.170
10.900	+6.804e+03	+1.848e+03	+9.948e+03	+0.214
11.000	+6.912e+03	+2.457e+03	+1.010e+04	+0.262
11.100	+8.866e+03	+2.671e+03	+9.851e+03	+0.231
11.200	+6.644e+03	+2.733e+03	+9.314e+03	+0.291
11.300	+7.095e+03	+3.257e+03	+1.128e+04	+0.315
11.400	+6.373e+03	+9.648e+02	+8.961e+03	+0.131
11.500	+6.943e+03	+2.083e+03	+9.534e+03	+0.231
11.600	+7.211e+03	+2.739e+03	+1.044e+04	+0.275
11.700	+7.957e+03	+2.892e+03	+9.607e+03	+0.267
11.800	+6.451e+03	+3.679e+03	+1.007e+04	+0.363
11.900	+7.544e+03	+1.724e+03	+1.093e+04	+0.186
12.000	+7.854e+03	+3.159e+03	+9.879e+03	+0.287
12.100	+6.140e+03	+2.328e+03	+1.018e+04	+0.275
12.200	+6.815e+03	+2.438e+03	+9.432e+03	+0.263
12.300	+8.200e+03	+2.902e+03	+8.850e+03	+0.261
12.400	+7.347e+03	+3.397e+03	+1.089e+04	+0.316
12.500	+7.904e+03	+2.541e+03	+1.004e+04	+0.243
12.600	+7.579e+03	+3.119e+03	+8.527e+03	+0.292
12.700	+8.060e+03	+2.048e+03	+9.475e+03	+0.203
12.800	+8.150e+03	+2.071e+03	+8.488e+03	+0.203
12.900	+7.781e+03	+2.705e+03	+1.073e+04	+0.258
13.000	+7.289e+03	+1.516e+03	+1.133e+04	+0.172
13.100	+7.144e+03	+1.986e+03	+1.030e+04	+0.217
13.200	+7.646e+03	+9.626e+02	+9.425e+03	+0.112
13.300	+7.372e+03	+1.776e+03	+1.006e+04	+0.194
13.400	+7.897e+03	+3.571e+03	+1.058e+04	+0.311
13.500	+7.240e+03	+3.386e+03	+1.107e+04	+0.319
13.600	+9.055e+03	+3.550e+03	+9.759e+03	+0.282
