%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.529e+03	+3.089e+03	+1.023e+04	+0.321
0.100	+6.583e+03	+1.440e+03	+1.032e+04	+0.180
0.200	+8.245e+03	+3.729e+03	+9.944e+03	+0.311
0.300	+7.966e+03	+2.789e+03	+8.099e+03	+0.259
0.400	+6.168e+03	+3.552e+03	+1.011e+04	+0.365
0.500	+8.770e+03	+3.186e+03	+9.648e+03	+0.267
0.600	+8.425e+03	+3.279e+03	+9.727e+03	+0.280
0.700	+8.170e+03	+3.382e+03	+1.121e+04	+0.293
0.800	+7.666e+03	+3.104e+03	+9.855e+03	+0.288
0.900	+7.238e+03	+2.894e+03	+8.801e+03	+0.286
1.000	+7.653e+03	+2.163e+03	+9.751e+03	+0.220
1.100	+7.582e+03	+3.501e+03	+1.075e+04	+0.316
1.200	+7.360e+03	+2.572e+03	+8.666e+03	+0.259
1.300	+7.450e+03	+2.555e+03	+1.044e+04	+0.255
1.400	+7.771e+03	+2.376e+03	+1.054e+04	+0.234
1.500	+7.585e+03	+3.596e+03	+9.502e+03	+0.322
1.600	+6.589e+03	+2.102e+03	+1.048e+04	+0.242
1.700	+7.826e+03	+2.219e+03	+1.043e+04	+0.221
1.800	+7.884e+03	+1.941e+03	+9.711e+03	+0.198
1.900	+7.459e+03	+2.011e+03	+9.636e+03	+0.212
2.000	+7.488e+03	+2.787e+03	+1.021e+04	+0.271
2.100	+8.047e+03	+3.233e+03	+9.809e+03	+0.287
2.200	+7.280e+03	+3.254e+03	+9.730e+03	+0.309
2.300	+7.977e+03	+2.763e+03	+8.530e+03	+0.257
2.400	+8.162e+03	+2.548e+03	+1.077e+04	+0.238
2.500	+7.266e+03	+3.317e+03	+9.237e+03	+0.313
2.600	+7.348e+03	+3.140e+03	+1.061e+04	+0.299
2.700	+6.791e+03	+1.659e+03	+1.030e+04	+0.196
2.800	+7.904e+03	+2.541e+03	+9.650e+03	+0.243
2.900	+7.799e+03	+1.866e+03	+9.475e+03	+0.193
3.000	+7.085e+03	+2.414e+03	+9.625e+03	+0.254
