%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.106e+01
2	2	+3.106e+01	+1.562e+00
3	3	+3.262e+01	+7.686e+00
2	2	+4.031e+01	+9.589e-01
3	3	+4.127e+01	+1.007e+00
2	2	+4.227e+01	+2.288e+00
3	3	+4.456e+01	+1.314e+00
2	2	+4.588e+01	+9.403e-01
3	3	+4.682e+01	+1.601e+00
2	2	+4.842e+01	+4.361e-01
1	1	+4.885e+01	+3.909e+01
2	2	+8.794e+01	+5.556e+00
3	3	+9.350e+01	+1.228e+00
2	2	+9.472e+01	+3.470e-01
3	3	+9.507e+01	+8.675e-01
2	2	+9.594e+01	+1.147e+00
3	3	+9.708e+01	+6.251e-01
2	2	+9.771e+01	+2.577e+00
3	3	+1.003e+02	+1.186e+00
2	2	+1.015e+02	+5.925e+00
1	1	+1.074e+02	+8.695e+00
2	2	+1.161e+02	+1.713e+00
1	1	+1.178e+02	+2.954e+01
2	2	+1.473e+02	+3.836e+00
3	3	+1.512e+02	+4.083e-01
2	2	+1.516e+02	+3.013e+00
3	3	+1.546e+02	+2.533e+00
2	2	+1.571e+02	+1.045e+00
3	3	+1.582e+02	+4.324e-01
2	2	+1.586e+02	+2.295e-01
3	3	+1.588e+02	+8.228e-01
2	2	+1.597e+02	+2.142e-01
3	3	+1.599e+02	+5.712e-01
2	2	+1.604e+02	+2.506e+00
3	3	+1.630e+02	+6.185e-01
2	2	+1.636e+02	+2.164e-01
3	3	+1.638e+02	+2.962e-01
2	2	+1.641e+02	+1.568e+00
3	3	+1.657e+02	+8.991e-02
2	2	+1.657e+02	+1.236e+00
3	3	+1.670e+02	+7.075e-01
2	2	+1.677e+02	+7.032e-01
1	1	+1.684e+02	+3.161e+01
0	0	+2.000e+02	+Inf
