%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+3.265e+00
2	2	+3.265e+00	+4.364e-01
3	3	+3.701e+00	+9.541e-01
2	2	+4.655e+00	+2.025e+00
1	1	+6.680e+00	+2.917e+00
2	2	+9.597e+00	+2.188e+00
1	1	+1.179e+01	+2.819e+00
2	2	+1.460e+01	+4.259e+00
3	3	+1.886e+01	+1.006e-01
2	2	+1.896e+01	+3.236e+00
3	3	+2.220e+01	+7.243e-01
2	2	+2.292e+01	+4.304e+00
3	3	+2.723e+01	+9.591e-01
2	2	+2.819e+01	+6.451e-01
1	1	+2.883e+01	+2.993e+01
2	2	+5.876e+01	+1.529e+00
3	3	+6.029e+01	+1.869e+00
2	2	+6.216e+01	+1.592e+00
3	3	+6.375e+01	+1.062e-01
2	2	+6.385e+01	+3.451e-01
3	3	+6.420e+01	+3.398e+00
2	2	+6.760e+01	+1.568e+00
1	1	+6.916e+01	+1.134e+02
2	2	+1.826e+02	+1.283e+00
3	3	+1.839e+02	+8.231e-02
2	2	+1.840e+02	+8.111e-01
3	3	+1.848e+02	+2.307e+00
2	2	+1.871e+02	+8.371e-01
3	3	+1.879e+02	+2.399e+00
2	2	+1.903e+02	+1.327e+00
1	1	+1.916e+02	+3.743e+00
2	2	+1.954e+02	+2.234e-01
3	3	+1.956e+02	+6.104e-01
2	2	+1.962e+02	+4.302e-01
3	3	+1.966e+02	+3.360e+00
0	0	+2.000e+02	+Inf
