%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+3.907e+03	+4.337e+03	+9.438e+03	+0.526
0.100	+5.309e+03	+5.171e+03	+9.030e+03	+0.493
0.200	+4.341e+03	+5.914e+03	+1.077e+04	+0.577
0.300	+5.596e+03	+6.491e+03	+9.857e+03	+0.537
0.400	+3.718e+03	+4.624e+03	+1.042e+04	+0.554
0.500	+4.289e+03	+3.581e+03	+1.202e+04	+0.455
0.600	+5.146e+03	+4.604e+03	+1.031e+04	+0.472
0.700	+5.643e+03	+6.185e+03	+9.709e+03	+0.523
0.800	+5.213e+03	+5.142e+03	+1.105e+04	+0.497
0.900	+5.390e+03	+4.486e+03	+1.057e+04	+0.454
1.000	+5.059e+03	+4.537e+03	+9.186e+03	+0.473
1.100	+4.805e+03	+4.664e+03	+9.884e+03	+0.493
1.200	+6.284e+03	+5.809e+03	+1.011e+04	+0.480
1.300	+5.223e+03	+3.320e+03	+1.005e+04	+0.389
1.400	+5.198e+03	+5.612e+03	+1.014e+04	+0.519
1.500	+4.378e+03	+5.273e+03	+1.015e+04	+0.546
1.600	+7.203e+03	+2.241e+03	+9.577e+03	+0.237
1.700	+7.349e+03	+3.613e+03	+9.042e+03	+0.330
1.800	+8.025e+03	+2.067e+03	+1.047e+04	+0.205
1.900	+6.622e+03	+3.559e+03	+1.027e+04	+0.350
2.000	+8.193e+03	+1.318e+03	+9.682e+03	+0.139
2.100	+7.596e+03	+3.477e+03	+8.896e+03	+0.314
2.200	+7.223e+03	+2.525e+03	+1.107e+04	+0.259
2.300	+7.540e+03	+2.265e+03	+9.777e+03	+0.231
2.400	+7.691e+03	+1.564e+03	+9.298e+03	+0.169
2.500	+7.327e+03	+2.320e+03	+1.043e+04	+0.240
2.600	+7.572e+03	+2.581e+03	+1.084e+04	+0.254
2.700	+7.647e+03	+2.700e+03	+1.020e+04	+0.261
2.800	+6.673e+03	+4.207e+03	+9.965e+03	+0.387
2.900	+7.465e+03	+1.839e+03	+1.005e+04	+0.198
3.000	+7.245e+03	+2.298e+03	+1.044e+04	+0.241
3.100	+6.937e+03	+3.192e+03	+9.108e+03	+0.315
3.200	+6.537e+03	+1.716e+03	+1.060e+04	+0.208
3.300	+8.349e+03	+3.777e+03	+9.458e+03	+0.311
3.400	+6.763e+03	+1.318e+03	+1.090e+04	+0.163
3.500	+6.971e+03	+3.374e+03	+1.087e+04	+0.326
3.600	+7.655e+03	+2.673e+03	+1.034e+04	+0.259
3.700	+7.185e+03	+2.761e+03	+9.211e+03	+0.278
3.800	+6.725e+03	+3.210e+03	+8.717e+03	+0.323
3.900	+7.342e+03	+2.513e+03	+1.067e+04	+0.255
4.000	+6.959e+03	+1.636e+03	+9.673e+03	+0.190
4.100	+8.161e+03	+2.291e+03	+9.715e+03	+0.219
4.200	+7.207e+03	+2.419e+03	+1.090e+04	+0.251
4.300	+7.100e+03	+1.902e+03	+9.981e+03	+0.211
4.400	+7.136e+03	+2.101e+03	+9.738e+03	+0.227
4.500	+7.128e+03	+2.641e+03	+1.018e+04	+0.270
4.600	+6.961e+03	+2.676e+03	+1.117e+04	+0.278
4.700	+6.083e+03	+2.965e+03	+1.152e+04	+0.328
4.800	+8.214e+03	+3.116e+03	+1.021e+04	+0.275
4.900	+6.785e+03	+4.027e+03	+1.002e+04	+0.372
5.000	+6.113e+03	+3.821e+03	+1.013e+04	+0.385
5.100	+6.632e+03	+3.182e+03	+9.038e+03	+0.324
5.200	+7.891e+03	+1.980e+03	+9.729e+03	+0.201
5.300	+7.533e+03	+2.456e+03	+9.227e+03	+0.246
5.400	+8.392e+03	+3.223e+03	+1.059e+04	+0.277
5.500	+8.333e+03	+2.356e+03	+9.085e+03	+0.220
5.600	+7.237e+03	+3.230e+03	+9.624e+03	+0.309
5.700	+7.981e+03	+1.934e+03	+1.070e+04	+0.195
5.800	+7.537e+03	+2.075e+03	+1.093e+04	+0.216
5.900	+7.627e+03	+1.273e+03	+1.058e+04	+0.143
6.000	+6.962e+03	+2.707e+03	+1.007e+04	+0.280
6.100	+6.930e+03	+1.726e+03	+8.554e+03	+0.199
6.200	+7.089e+03	+3.339e+03	+9.416e+03	+0.320
6.300	+7.265e+03	+2.161e+03	+1.045e+04	+0.229
6.400	+7.504e+03	+1.905e+03	+9.464e+03	+0.202
6.500	+8.387e+03	+3.301e+03	+1.001e+04	+0.282
6.600	+6.996e+03	+1.680e+03	+9.949e+03	+0.194
6.700	+6.846e+03	+2.756e+03	+1.089e+04	+0.287
6.800	+8.040e+03	+2.894e+03	+9.622e+03	+0.265
6.900	+8.952e+03	+2.471e+03	+9.744e+03	+0.216
7.000	+7.759e+03	+3.352e+03	+1.059e+04	+0.302
7.100	+7.906e+03	+1.882e+03	+9.254e+03	+0.192
7.200	+7.996e+03	+2.519e+03	+1.093e+04	+0.240
7.300	+7.867e+03	+3.030e+03	+1.081e+04	+0.278
7.400	+6.640e+03	+2.594e+03	+1.080e+04	+0.281
7.500	+7.130e+03	+1.659e+03	+1.010e+04	+0.189
7.600	+7.896e+03	+2.576e+03	+1.135e+04	+0.246
7.700	+6.636e+03	+2.969e+03	+9.449e+03	+0.309
7.800	+7.259e+03	+1.816e+03	+1.084e+04	+0.200
7.900	+6.272e+03	+2.753e+03	+1.029e+04	+0.305
8.000	+7.554e+03	+2.756e+03	+1.087e+04	+0.267
8.100	+7.288e+03	+2.772e+03	+1.013e+04	+0.276
8.200	+8.245e+03	+2.678e+03	+9.728e+03	+0.245
8.300	+7.306e+03	+2.198e+03	+8.698e+03	+0.231
8.400	+7.938e+03	+2.419e+03	+1.077e+04	+0.234
8.500	+8.784e+03	+3.270e+03	+1.013e+04	+0.271
8.600	+8.365e+03	+3.026e+03	+1.103e+04	+0.266
8.700	+6.742e+03	+1.646e+03	+9.034e+03	+0.196
8.800	+6.511e+03	+3.363e+03	+9.720e+03	+0.341
8.900	+7.355e+03	+2.894e+03	+1.048e+04	+0.282
9.000	+7.410e+03	+2.042e+03	+1.003e+04	+0.216
9.100	+7.423e+03	+2.362e+03	+1.003e+04	+0.241
9.200	+8.615e+03	+1.308e+03	+9.978e+03	+0.132
9.300	+7.371e+03	+2.520e+03	+9.596e+03	+0.255
9.400	+7.894e+03	+3.707e+03	+9.341e+03	+0.320
9.500	+7.575e+03	+2.214e+03	+1.015e+04	+0.226
9.600	+7.804e+03	+3.109e+03	+9.797e+03	+0.285
9.700	+7.489e+03	+3.225e+03	+9.775e+03	+0.301
9.800	+7.811e+03	+2.625e+03	+1.078e+04	+0.252
9.900	+7.782e+03	+2.624e+03	+9.259e+03	+0.252
10.000	+6.886e+03	+3.710e+03	+1.110e+04	+0.350
10.100	+7.565e+03	+2.107e+03	+9.447e+03	+0.218
10.200	+7.052e+03	+2.532e+03	+9.209e+03	+0.264
10.300	+8.361e+03	+2.293e+03	+1.001e+04	+0.215
10.400	+7.396e+03	+1.995e+03	+9.128e+03	+0.212
10.500	+6.946e+03	+2.849e+03	+9.915e+03	+0.291
10.600	+7.734e+03	+3.019e+03	+1.043e+04	+0.281
10.700	+7.412e+03	+3.105e+03	+1.031e+04	+0.295
10.800	+7.716e+03	+2.656e+03	+1.018e+04	+0.256
10.900	+7.666e+03	+1.523e+03	+1.008e+04	+0.166
11.000	+5.650e+03	+2.073e+03	+1.035e+04	+0.268
11.100	+5.245e+03	+3.162e+03	+9.573e+03	+0.376
11.200	+6.806e+03	+1.751e+03	+8.880e+03	+0.205
11.300	+7.149e+03	+1.653e+03	+9.917e+03	+0.188
11.400	+8.104e+03	+2.230e+03	+9.180e+03	+0.216
11.500	+7.707e+03	+2.419e+03	+1.015e+04	+0.239
11.600	+7.491e+03	+3.601e+03	+9.644e+03	+0.325
11.700	+7.560e+03	+2.524e+03	+1.018e+04	+0.250
11.800	+7.117e+03	+3.561e+03	+9.208e+03	+0.333
11.900	+6.951e+03	+2.369e+03	+9.559e+03	+0.254
12.000	+7.417e+03	+2.650e+03	+9.661e+03	+0.263
12.100	+7.029e+03	+2.912e+03	+8.725e+03	+0.293
12.200	+7.492e+03	+3.389e+03	+9.388e+03	+0.311
12.300	+7.537e+03	+2.333e+03	+1.095e+04	+0.236
12.400	+5.800e+03	+1.806e+03	+1.060e+04	+0.237
12.500	+7.623e+03	+2.769e+03	+9.406e+03	+0.266
12.600	+7.529e+03	+2.550e+03	+1.125e+04	+0.253
12.700	+6.871e+03	+1.720e+03	+1.054e+04	+0.200
12.800	+7.940e+03	+1.366e+03	+9.665e+03	+0.147
12.900	+7.930e+03	+3.461e+03	+8.741e+03	+0.304
13.000	+6.633e+03	+2.114e+03	+1.106e+04	+0.242
13.100	+5.641e+03	+2.165e+03	+9.927e+03	+0.277
13.200	+8.652e+03	+2.739e+03	+1.007e+04	+0.240
13.300	+8.389e+03	+1.836e+03	+1.018e+04	+0.180
13.400	+7.982e+03	+1.755e+03	+9.435e+03	+0.180
