%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+7.199e+01
2	2	+7.199e+01	+4.536e-01
3	3	+7.244e+01	+8.607e-02
2	2	+7.253e+01	+2.582e-01
3	3	+7.279e+01	+6.874e-01
2	2	+7.348e+01	+7.428e-01
3	3	+7.422e+01	+7.383e-01
2	2	+7.496e+01	+5.002e-02
3	3	+7.501e+01	+3.608e+00
2	2	+7.861e+01	+1.311e+00
3	3	+7.993e+01	+5.297e-01
2	2	+8.046e+01	+5.435e-01
3	3	+8.100e+01	+3.643e+00
2	2	+8.464e+01	+2.144e+00
1	1	+8.679e+01	+4.760e+01
2	2	+1.344e+02	+5.937e-01
3	3	+1.350e+02	+8.724e-01
2	2	+1.359e+02	+8.675e+00
3	3	+1.445e+02	+3.434e+00
2	2	+1.480e+02	+9.579e-01
3	3	+1.489e+02	+3.934e+00
2	2	+1.529e+02	+1.841e+00
1	1	+1.547e+02	+2.082e+01
2	2	+1.755e+02	+2.981e-01
3	3	+1.758e+02	+1.319e+00
2	2	+1.771e+02	+2.005e+00
3	3	+1.791e+02	+8.157e-01
2	2	+1.800e+02	+5.872e+00
1	1	+1.858e+02	+1.417e+01
0	0	+2.000e+02	+Inf
