%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.040e+02
2	2	+1.040e+02	+3.020e+00
3	3	+1.070e+02	+3.830e+00
2	2	+1.108e+02	+4.370e-01
3	3	+1.113e+02	+5.108e-01
2	2	+1.118e+02	+9.289e-02
3	3	+1.119e+02	+2.897e-01
2	2	+1.122e+02	+6.541e-01
3	3	+1.128e+02	+7.359e-01
2	2	+1.136e+02	+1.987e+00
3	3	+1.155e+02	+1.165e+00
2	2	+1.167e+02	+4.710e-01
3	3	+1.172e+02	+1.049e+00
2	2	+1.182e+02	+2.704e+00
1	1	+1.209e+02	+6.765e+01
2	2	+1.886e+02	+6.487e-01
1	1	+1.892e+02	+1.077e+01
0	0	+2.000e+02	+Inf
