%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.190e-01
3	3	+4.190e-01	+3.617e-02
2	2	+4.552e-01	+4.530e+00
3	3	+4.985e+00	+3.333e-01
2	2	+5.319e+00	+2.764e-01
3	3	+5.595e+00	+5.833e-01
2	2	+6.178e+00	+3.666e-01
3	3	+6.545e+00	+5.104e-01
2	2	+7.055e+00	+5.590e-01
3	3	+7.614e+00	+1.048e+00
2	2	+8.663e+00	+3.234e-01
3	3	+8.986e+00	+4.394e+00
2	2	+1.338e+01	+3.058e+00
1	1	+1.644e+01	+3.443e+01
2	2	+5.087e+01	+4.132e+00
3	3	+5.500e+01	+1.920e+00
2	2	+5.692e+01	+5.483e-01
3	3	+5.747e+01	+8.336e-01
2	2	+5.831e+01	+4.169e+00
1	1	+6.247e+01	+5.496e+00
2	2	+6.797e+01	+6.801e-01
3	3	+6.865e+01	+2.255e-01
2	2	+6.888e+01	+5.779e-01
1	1	+6.945e+01	+1.145e+02
2	2	+1.839e+02	+3.881e+00
3	3	+1.878e+02	+9.492e-01
2	2	+1.887e+02	+1.236e+00
1	1	+1.900e+02	+9.895e+00
2	2	+1.999e+02	+1.213e-01
0	0	+2.000e+02	+Inf
