%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.751e+01
2	2	+1.751e+01	+2.973e+00
3	3	+2.048e+01	+1.632e+00
2	2	+2.212e+01	+1.865e+00
3	3	+2.398e+01	+8.591e-01
2	2	+2.484e+01	+1.045e+00
3	3	+2.589e+01	+3.346e+00
2	2	+2.923e+01	+5.305e+00
3	3	+3.454e+01	+7.563e+00
2	2	+4.210e+01	+4.694e-02
1	1	+4.215e+01	+5.773e+00
2	2	+4.792e+01	+8.688e-01
3	3	+4.879e+01	+4.016e-01
2	2	+4.919e+01	+1.161e+00
1	1	+5.035e+01	+4.528e+00
2	2	+5.488e+01	+2.842e+00
1	1	+5.772e+01	+9.189e+00
2	2	+6.691e+01	+6.214e-02
1	1	+6.697e+01	+1.589e+01
2	2	+8.286e+01	+2.466e-01
3	3	+8.310e+01	+6.511e+00
2	2	+8.961e+01	+2.177e-01
3	3	+8.983e+01	+4.148e-01
2	2	+9.025e+01	+9.764e-01
3	3	+9.122e+01	+9.953e-01
2	2	+9.222e+01	+1.211e+00
1	1	+9.343e+01	+6.751e+01
2	2	+1.609e+02	+1.390e+00
3	3	+1.623e+02	+3.133e-01
2	2	+1.626e+02	+1.802e+00
3	3	+1.644e+02	+1.875e+00
2	2	+1.663e+02	+5.995e+00
3	3	+1.723e+02	+8.129e-01
2	2	+1.731e+02	+1.337e-01
3	3	+1.733e+02	+1.840e+00
2	2	+1.751e+02	+2.935e+00
3	3	+1.780e+02	+2.689e+00
2	2	+1.807e+02	+2.405e+00
3	3	+1.831e+02	+9.847e-01
2	2	+1.841e+02	+3.797e-01
1	1	+1.845e+02	+1.551e+01
0	0	+2.000e+02	+Inf
