%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.932e+03	+4.282e+03	+9.700e+03	+0.419
0.100	+6.139e+03	+5.728e+03	+1.044e+04	+0.483
0.200	+5.843e+03	+4.117e+03	+1.077e+04	+0.413
0.300	+5.442e+03	+4.902e+03	+9.394e+03	+0.474
0.400	+4.665e+03	+4.852e+03	+9.655e+03	+0.510
0.500	+5.080e+03	+5.404e+03	+9.678e+03	+0.515
0.600	+4.812e+03	+5.903e+03	+7.831e+03	+0.551
0.700	+4.806e+03	+6.205e+03	+9.494e+03	+0.564
0.800	+3.708e+03	+6.565e+03	+1.057e+04	+0.639
0.900	+2.236e+03	+6.903e+03	+9.188e+03	+0.755
1.000	+2.108e+03	+9.229e+03	+1.029e+04	+0.814
1.100	+9.286e+02	+7.360e+03	+1.061e+04	+0.888
1.200	+2.578e+03	+6.994e+03	+1.025e+04	+0.731
1.300	+1.233e+03	+7.669e+03	+1.007e+04	+0.862
1.400	+1.790e+03	+9.337e+03	+9.843e+03	+0.839
1.500	+1.043e+03	+7.811e+03	+9.553e+03	+0.882
1.600	+2.049e+03	+7.363e+03	+8.941e+03	+0.782
1.700	+1.785e+03	+7.436e+03	+1.132e+04	+0.806
1.800	+1.617e+03	+6.605e+03	+1.080e+04	+0.803
1.900	+1.764e+03	+7.432e+03	+1.055e+04	+0.808
2.000	+1.644e+03	+7.786e+03	+9.054e+03	+0.826
2.100	+1.970e+03	+7.744e+03	+9.527e+03	+0.797
2.200	+1.551e+03	+7.243e+03	+1.035e+04	+0.824
2.300	+4.326e+03	+5.926e+03	+9.886e+03	+0.578
2.400	+4.998e+03	+4.840e+03	+1.048e+04	+0.492
2.500	+5.631e+03	+5.714e+03	+9.569e+03	+0.504
2.600	+4.411e+03	+4.883e+03	+9.045e+03	+0.525
2.700	+3.985e+03	+6.389e+03	+1.014e+04	+0.616
2.800	+6.028e+03	+5.448e+03	+9.803e+03	+0.475
2.900	+4.129e+03	+3.685e+03	+1.020e+04	+0.472
3.000	+3.746e+03	+4.200e+03	+1.146e+04	+0.529
3.100	+5.321e+03	+5.293e+03	+1.002e+04	+0.499
3.200	+4.979e+03	+4.936e+03	+1.038e+04	+0.498
3.300	+6.014e+03	+4.585e+03	+9.469e+03	+0.433
3.400	+4.261e+03	+6.865e+03	+1.007e+04	+0.617
3.500	+5.002e+03	+5.290e+03	+1.070e+04	+0.514
3.600	+5.547e+03	+4.652e+03	+1.097e+04	+0.456
3.700	+3.093e+03	+6.975e+03	+8.688e+03	+0.693
3.800	+1.527e+03	+8.521e+03	+9.950e+03	+0.848
3.900	+2.174e+03	+8.158e+03	+9.530e+03	+0.790
4.000	+1.592e+03	+9.162e+03	+1.063e+04	+0.852
4.100	+2.318e+03	+8.119e+03	+1.018e+04	+0.778
4.200	+3.010e+03	+7.968e+03	+9.773e+03	+0.726
4.300	+1.979e+03	+8.562e+03	+1.091e+04	+0.812
4.400	+2.416e+03	+8.917e+03	+9.793e+03	+0.787
4.500	+3.386e+03	+7.528e+03	+1.009e+04	+0.690
4.600	+2.229e+03	+8.415e+03	+1.027e+04	+0.791
4.700	+2.212e+03	+7.248e+03	+1.042e+04	+0.766
4.800	+2.880e+03	+6.560e+03	+9.765e+03	+0.695
4.900	+1.280e+03	+7.277e+03	+9.305e+03	+0.850
5.000	+3.572e+03	+8.236e+03	+9.131e+03	+0.697
5.100	+1.218e+03	+8.777e+03	+9.461e+03	+0.878
5.200	+1.794e+03	+7.949e+03	+1.033e+04	+0.816
5.300	+2.087e+03	+8.034e+03	+9.473e+03	+0.794
5.400	+4.711e+03	+5.341e+03	+1.023e+04	+0.531
5.500	+5.629e+03	+5.222e+03	+9.725e+03	+0.481
5.600	+4.867e+03	+4.224e+03	+9.334e+03	+0.465
5.700	+5.774e+03	+6.114e+03	+1.053e+04	+0.514
5.800	+5.378e+03	+4.667e+03	+1.043e+04	+0.465
5.900	+4.666e+03	+3.668e+03	+1.061e+04	+0.440
6.000	+3.602e+03	+5.847e+03	+1.027e+04	+0.619
6.100	+3.098e+03	+6.290e+03	+1.096e+04	+0.670
6.200	+1.564e+03	+8.815e+03	+1.002e+04	+0.849
6.300	+2.641e+03	+7.897e+03	+8.774e+03	+0.749
6.400	+2.431e+03	+7.768e+03	+1.075e+04	+0.762
6.500	+1.225e+03	+8.443e+03	+1.023e+04	+0.873
6.600	+1.528e+03	+7.287e+03	+8.389e+03	+0.827
6.700	+1.351e+03	+7.600e+03	+1.001e+04	+0.849
6.800	+2.011e+03	+6.687e+03	+1.015e+04	+0.769
6.900	+1.719e+03	+7.567e+03	+9.932e+03	+0.815
7.000	+2.944e+03	+6.862e+03	+8.960e+03	+0.700
7.100	+3.241e+03	+7.602e+03	+1.060e+04	+0.701
7.200	+1.932e+03	+6.442e+03	+9.687e+03	+0.769
7.300	+3.096e+03	+8.296e+03	+9.426e+03	+0.728
7.400	+2.018e+03	+7.653e+03	+9.690e+03	+0.791
7.500	+2.151e+03	+6.906e+03	+1.093e+04	+0.763
7.600	+2.627e+03	+7.824e+03	+1.048e+04	+0.749
7.700	+1.900e+03	+7.673e+03	+9.749e+03	+0.802
7.800	+1.537e+03	+7.346e+03	+9.998e+03	+0.827
7.900	+1.840e+03	+8.719e+03	+9.235e+03	+0.826
8.000	+5.901e+02	+8.771e+03	+9.888e+03	+0.937
8.100	+4.424e+03	+5.397e+03	+9.687e+03	+0.550
8.200	+5.018e+03	+4.509e+03	+9.314e+03	+0.473
8.300	+3.922e+03	+4.195e+03	+1.050e+04	+0.517
8.400	+5.805e+03	+6.165e+03	+1.030e+04	+0.515
8.500	+5.183e+03	+5.204e+03	+1.012e+04	+0.501
8.600	+4.859e+03	+4.467e+03	+9.936e+03	+0.479
8.700	+5.166e+03	+4.619e+03	+9.309e+03	+0.472
8.800	+3.756e+03	+4.239e+03	+9.608e+03	+0.530
8.900	+5.114e+03	+5.191e+03	+9.616e+03	+0.504
9.000	+3.727e+03	+4.137e+03	+1.013e+04	+0.526
9.100	+4.834e+03	+5.576e+03	+9.590e+03	+0.536
9.200	+5.179e+03	+6.317e+03	+9.854e+03	+0.549
9.300	+5.438e+03	+4.930e+03	+1.053e+04	+0.476
9.400	+6.168e+03	+3.549e+03	+9.522e+03	+0.365
9.500	+4.051e+03	+4.012e+03	+9.922e+03	+0.498
9.600	+4.991e+03	+6.193e+03	+1.019e+04	+0.554
9.700	+5.074e+03	+4.908e+03	+1.018e+04	+0.492
9.800	+4.787e+03	+5.276e+03	+1.011e+04	+0.524
9.900	+5.434e+03	+5.663e+03	+1.061e+04	+0.510
10.000	+5.077e+03	+4.609e+03	+9.524e+03	+0.476
10.100	+5.504e+03	+3.934e+03	+1.051e+04	+0.417
10.200	+4.736e+03	+4.241e+03	+9.455e+03	+0.472
10.300	+5.775e+03	+4.789e+03	+1.029e+04	+0.453
10.400	+4.092e+03	+5.147e+03	+9.394e+03	+0.557
10.500	+5.223e+03	+5.217e+03	+1.009e+04	+0.500
10.600	+4.385e+03	+3.716e+03	+1.010e+04	+0.459
10.700	+5.635e+03	+6.295e+03	+1.009e+04	+0.528
10.800	+5.532e+03	+4.764e+03	+9.124e+03	+0.463
10.900	+4.713e+03	+6.012e+03	+1.025e+04	+0.561
11.000	+5.412e+03	+5.130e+03	+9.319e+03	+0.487
11.100	+4.275e+03	+4.960e+03	+9.647e+03	+0.537
11.200	+5.009e+03	+5.173e+03	+1.032e+04	+0.508
11.300	+4.913e+03	+4.465e+03	+1.066e+04	+0.476
11.400	+5.969e+03	+5.206e+03	+1.006e+04	+0.466
11.500	+4.643e+03	+4.398e+03	+1.035e+04	+0.486
11.600	+4.863e+03	+5.239e+03	+1.088e+04	+0.519
11.700	+4.267e+03	+3.873e+03	+1.050e+04	+0.476
11.800	+5.456e+03	+4.744e+03	+1.121e+04	+0.465
11.900	+5.564e+03	+4.093e+03	+1.146e+04	+0.424
12.000	+6.081e+03	+4.324e+03	+1.078e+04	+0.416
12.100	+4.917e+03	+5.465e+03	+8.620e+03	+0.526
12.200	+5.080e+03	+4.628e+03	+9.315e+03	+0.477
12.300	+4.396e+03	+5.470e+03	+1.029e+04	+0.554
12.400	+6.020e+03	+5.402e+03	+8.957e+03	+0.473
12.500	+4.842e+03	+4.695e+03	+1.050e+04	+0.492
12.600	+4.275e+03	+5.293e+03	+1.102e+04	+0.553
12.700	+4.447e+03	+5.520e+03	+1.014e+04	+0.554
12.800	+5.676e+03	+4.417e+03	+9.828e+03	+0.438
12.900	+5.443e+03	+6.348e+03	+9.434e+03	+0.538
13.000	+5.775e+03	+5.841e+03	+9.877e+03	+0.503
13.100	+5.167e+03	+4.771e+03	+9.581e+03	+0.480
13.200	+4.602e+03	+5.552e+03	+9.319e+03	+0.547
13.300	+4.627e+03	+5.118e+03	+8.869e+03	+0.525
13.400	+5.510e+03	+5.755e+03	+9.541e+03	+0.511
13.500	+4.871e+03	+5.321e+03	+1.042e+04	+0.522
13.600	+5.122e+03	+4.745e+03	+1.087e+04	+0.481
13.700	+5.195e+03	+4.321e+03	+1.018e+04	+0.454
13.800	+5.760e+03	+4.427e+03	+9.753e+03	+0.435
13.900	+5.121e+03	+5.305e+03	+8.555e+03	+0.509
14.000	+5.884e+03	+4.635e+03	+9.621e+03	+0.441
14.100	+3.727e+03	+5.161e+03	+9.955e+03	+0.581
14.200	+5.221e+03	+5.030e+03	+9.762e+03	+0.491
14.300	+4.161e+03	+6.021e+03	+9.577e+03	+0.591
14.400	+2.383e+03	+7.298e+03	+1.019e+04	+0.754
14.500	+4.717e+03	+5.809e+03	+1.065e+04	+0.552
14.600	+4.289e+03	+5.035e+03	+1.104e+04	+0.540
14.700	+5.836e+03	+4.070e+03	+1.053e+04	+0.411
14.800	+4.161e+03	+4.857e+03	+1.087e+04	+0.539
14.900	+4.172e+03	+4.681e+03	+1.002e+04	+0.529
15.000	+5.081e+03	+6.263e+03	+9.230e+03	+0.552
15.100	+6.150e+03	+3.765e+03	+9.927e+03	+0.380
15.200	+4.580e+03	+4.701e+03	+9.573e+03	+0.507
15.300	+5.262e+03	+6.024e+03	+1.024e+04	+0.534
15.400	+6.186e+03	+4.463e+03	+1.100e+04	+0.419
15.500	+4.547e+03	+5.158e+03	+1.083e+04	+0.531
15.600	+4.652e+03	+4.535e+03	+9.226e+03	+0.494
15.700	+5.176e+03	+4.756e+03	+1.057e+04	+0.479
15.800	+6.452e+03	+5.549e+03	+1.016e+04	+0.462
15.900	+5.363e+03	+5.803e+03	+1.022e+04	+0.520
16.000	+5.043e+03	+4.524e+03	+9.858e+03	+0.473
16.100	+4.515e+03	+5.407e+03	+1.052e+04	+0.545
16.200	+5.947e+03	+5.191e+03	+9.707e+03	+0.466
16.300	+4.480e+03	+5.594e+03	+1.037e+04	+0.555
16.400	+4.991e+03	+4.405e+03	+1.055e+04	+0.469
16.500	+4.949e+03	+5.600e+03	+9.597e+03	+0.531
16.600	+4.138e+03	+5.094e+03	+9.527e+03	+0.552
16.700	+4.861e+03	+5.272e+03	+7.984e+03	+0.520
16.800	+4.951e+03	+4.852e+03	+1.075e+04	+0.495
16.900	+1.759e+03	+7.753e+03	+1.061e+04	+0.815
17.000	+3.080e+03	+7.941e+03	+9.527e+03	+0.721
17.100	+1.547e+03	+7.587e+03	+9.790e+03	+0.831
17.200	+2.898e+03	+8.073e+03	+9.926e+03	+0.736
17.300	+1.359e+03	+7.842e+03	+1.049e+04	+0.852
17.400	+1.635e+03	+8.895e+03	+9.609e+03	+0.845
17.500	+1.674e+03	+7.930e+03	+1.059e+04	+0.826
17.600	+4.829e+03	+5.341e+03	+1.007e+04	+0.525
17.700	+5.295e+03	+4.675e+03	+1.044e+04	+0.469
17.800	+4.999e+03	+3.592e+03	+9.810e+03	+0.418
17.900	+5.827e+03	+5.139e+03	+9.763e+03	+0.469
18.000	+4.232e+03	+4.922e+03	+1.182e+04	+0.538
18.100	+2.185e+03	+7.477e+03	+9.769e+03	+0.774
18.200	+2.326e+03	+8.136e+03	+1.022e+04	+0.778
18.300	+2.215e+03	+7.526e+03	+9.854e+03	+0.773
18.400	+1.420e+03	+7.161e+03	+9.999e+03	+0.835
18.500	+7.815e+02	+8.662e+03	+1.139e+04	+0.917
18.600	+3.081e+03	+8.002e+03	+9.794e+03	+0.722
18.700	+1.394e+03	+6.845e+03	+9.317e+03	+0.831
18.800	+1.625e+03	+8.179e+03	+9.879e+03	+0.834
18.900	+7.460e+02	+7.249e+03	+1.047e+04	+0.907
19.000	+3.055e+03	+7.849e+03	+1.044e+04	+0.720
19.100	+1.344e+03	+6.040e+03	+9.631e+03	+0.818
19.200	+1.008e+03	+7.613e+03	+1.117e+04	+0.883
19.300	+1.012e+03	+7.750e+03	+9.677e+03	+0.884
19.400	+1.918e+03	+8.082e+03	+9.816e+03	+0.808
19.500	+1.747e+03	+7.507e+03	+9.651e+03	+0.811
19.600	+1.910e+03	+7.304e+03	+8.032e+03	+0.793
19.700	+1.101e+03	+8.574e+03	+1.067e+04	+0.886
19.800	+2.221e+03	+6.645e+03	+9.632e+03	+0.749
19.900	+2.135e+03	+8.636e+03	+1.012e+04	+0.802
20.000	+3.808e+03	+7.726e+03	+1.084e+04	+0.670
20.100	+1.565e+03	+9.474e+03	+9.506e+03	+0.858
20.200	+2.157e+03	+7.141e+03	+1.072e+04	+0.768
20.300	+2.019e+03	+8.456e+03	+9.988e+03	+0.807
20.400	+2.147e+03	+7.681e+03	+9.865e+03	+0.782
20.500	+1.090e+03	+8.396e+03	+9.793e+03	+0.885
20.600	+2.675e+03	+8.027e+03	+9.803e+03	+0.750
20.700	+2.676e+03	+7.678e+03	+9.913e+03	+0.742
20.800	+1.362e+03	+8.382e+03	+1.190e+04	+0.860
20.900	+9.742e+02	+8.574e+03	+9.687e+03	+0.898
21.000	+2.745e+03	+7.171e+03	+1.042e+04	+0.723
21.100	+2.505e+03	+6.785e+03	+1.032e+04	+0.730
21.200	+2.007e+03	+7.140e+03	+9.919e+03	+0.781
21.300	+1.309e+03	+6.886e+03	+1.076e+04	+0.840
21.400	+2.225e+03	+7.755e+03	+9.826e+03	+0.777
21.500	+1.810e+03	+7.093e+03	+9.417e+03	+0.797
21.600	+2.190e+03	+8.942e+03	+1.113e+04	+0.803
21.700	+1.324e+03	+8.930e+03	+8.800e+03	+0.871
21.800	+2.815e+03	+8.807e+03	+1.009e+04	+0.758
21.900	+9.612e+02	+8.956e+03	+9.453e+03	+0.903
22.000	+2.594e+03	+8.506e+03	+9.349e+03	+0.766
22.100	+2.435e+03	+8.333e+03	+1.007e+04	+0.774
22.200	+3.926e+03	+8.414e+03	+1.090e+04	+0.682
22.300	+1.174e+03	+7.806e+03	+1.039e+04	+0.869
22.400	+2.284e+03	+7.024e+03	+1.176e+04	+0.755
22.500	+4.704e+03	+5.195e+03	+9.473e+03	+0.525
22.600	+5.861e+03	+5.616e+03	+8.432e+03	+0.489
22.700	+4.402e+03	+4.688e+03	+1.099e+04	+0.516
22.800	+3.426e+03	+4.922e+03	+1.095e+04	+0.590
22.900	+5.227e+03	+5.617e+03	+1.078e+04	+0.518
23.000	+5.520e+03	+5.001e+03	+9.431e+03	+0.475
23.100	+4.685e+03	+6.908e+03	+9.989e+03	+0.596
23.200	+5.686e+03	+4.947e+03	+8.611e+03	+0.465
23.300	+6.527e+03	+3.908e+03	+1.005e+04	+0.375
23.400	+8.093e+03	+2.894e+03	+1.048e+04	+0.263
23.500	+8.645e+03	+1.552e+03	+1.047e+04	+0.152
23.600	+7.138e+03	+3.710e+03	+9.361e+03	+0.342
23.700	+7.340e+03	+3.165e+03	+1.025e+04	+0.301
23.800	+7.605e+03	+2.783e+03	+1.121e+04	+0.268
23.900	+7.595e+03	+4.169e+03	+9.900e+03	+0.354
24.000	+7.767e+03	+1.568e+03	+9.938e+03	+0.168
24.100	+7.507e+03	+2.096e+03	+9.293e+03	+0.218
24.200	+7.973e+03	+2.847e+03	+9.302e+03	+0.263
24.300	+7.107e+03	+2.765e+03	+1.024e+04	+0.280
24.400	+6.451e+03	+1.802e+03	+1.012e+04	+0.218
24.500	+8.267e+03	+2.567e+03	+1.134e+04	+0.237
24.600	+7.298e+03	+2.545e+03	+9.766e+03	+0.259
24.700	+7.428e+03	+1.952e+03	+1.024e+04	+0.208
24.800	+7.383e+03	+1.595e+03	+9.361e+03	+0.178
24.900	+7.544e+03	+2.813e+03	+1.106e+04	+0.272
25.000	+6.982e+03	+2.811e+03	+1.115e+04	+0.287
25.100	+6.787e+03	+2.339e+03	+9.631e+03	+0.256
25.200	+7.371e+03	+2.700e+03	+1.000e+04	+0.268
25.300	+7.203e+03	+2.514e+03	+1.010e+04	+0.259
25.400	+6.541e+03	+1.734e+03	+9.619e+03	+0.209
25.500	+8.204e+03	+2.536e+03	+8.583e+03	+0.236
25.600	+7.019e+03	+1.671e+03	+9.685e+03	+0.192
25.700	+5.969e+03	+2.677e+03	+1.001e+04	+0.310
25.800	+8.102e+03	+2.354e+03	+1.044e+04	+0.225
25.900	+7.855e+03	+3.064e+03	+1.046e+04	+0.281
26.000	+7.846e+03	+3.363e+03	+9.993e+03	+0.300
26.100	+7.306e+03	+1.475e+03	+9.747e+03	+0.168
26.200	+7.363e+03	+3.003e+03	+9.944e+03	+0.290
26.300	+7.325e+03	+2.390e+03	+1.007e+04	+0.246
26.400	+7.086e+03	+3.429e+03	+1.065e+04	+0.326
26.500	+7.930e+03	+1.405e+03	+9.136e+03	+0.151
26.600	+5.270e+03	+2.807e+03	+9.819e+03	+0.348
26.700	+6.527e+03	+1.634e+03	+9.425e+03	+0.200
26.800	+7.437e+03	+2.904e+03	+9.769e+03	+0.281
26.900	+8.134e+03	+3.105e+03	+1.045e+04	+0.276
27.000	+7.938e+03	+1.169e+03	+9.839e+03	+0.128
27.100	+7.503e+03	+2.552e+03	+1.016e+04	+0.254
27.200	+8.743e+03	+2.160e+03	+1.064e+04	+0.198
27.300	+7.705e+03	+2.538e+03	+9.711e+03	+0.248
27.400	+6.606e+03	+1.891e+03	+1.017e+04	+0.223
27.500	+8.399e+03	+3.397e+03	+9.446e+03	+0.288
27.600	+7.217e+03	+2.213e+03	+1.072e+04	+0.235
27.700	+6.679e+03	+3.062e+03	+9.790e+03	+0.314
27.800	+8.572e+03	+3.345e+03	+9.500e+03	+0.281
27.900	+6.769e+03	+2.319e+03	+1.091e+04	+0.255
28.000	+7.539e+03	+2.057e+03	+1.102e+04	+0.214
28.100	+7.739e+03	+2.258e+03	+1.034e+04	+0.226
28.200	+7.500e+03	+2.797e+03	+9.049e+03	+0.272
28.300	+8.365e+03	+2.435e+03	+9.432e+03	+0.225
28.400	+8.279e+03	+3.275e+03	+1.055e+04	+0.283
28.500	+7.442e+03	+1.906e+03	+9.529e+03	+0.204
28.600	+7.341e+03	+1.797e+03	+1.008e+04	+0.197
28.700	+7.228e+03	+3.601e+03	+9.892e+03	+0.333
28.800	+6.581e+03	+2.519e+03	+9.598e+03	+0.277
28.900	+6.791e+03	+3.458e+03	+9.159e+03	+0.337
29.000	+7.373e+03	+1.636e+03	+1.096e+04	+0.182
29.100	+7.538e+03	+2.539e+03	+9.073e+03	+0.252
29.200	+7.766e+03	+2.114e+03	+9.979e+03	+0.214
29.300	+8.191e+03	+2.757e+03	+1.078e+04	+0.252
29.400	+7.031e+03	+3.030e+03	+1.019e+04	+0.301
29.500	+7.731e+03	+2.606e+03	+8.999e+03	+0.252
29.600	+8.082e+03	+2.451e+03	+9.617e+03	+0.233
29.700	+8.287e+03	+2.613e+03	+9.849e+03	+0.240
29.800	+8.226e+03	+3.022e+03	+9.712e+03	+0.269
29.900	+7.628e+03	+2.297e+03	+1.043e+04	+0.231
30.000	+6.895e+03	+2.769e+03	+8.613e+03	+0.287
30.100	+5.786e+03	+2.291e+03	+8.621e+03	+0.284
30.200	+7.803e+03	+2.447e+03	+9.537e+03	+0.239
