%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+5.952e+01
2	2	+5.952e+01	+3.060e+00
3	3	+6.258e+01	+1.769e+00
2	2	+6.435e+01	+1.378e+00
3	3	+6.572e+01	+1.532e+00
2	2	+6.726e+01	+2.892e+00
3	3	+7.015e+01	+1.202e+00
2	2	+7.135e+01	+6.288e-01
3	3	+7.198e+01	+4.111e+00
2	2	+7.609e+01	+3.948e-01
3	3	+7.648e+01	+2.130e+00
2	2	+7.861e+01	+3.916e-01
3	3	+7.901e+01	+3.138e-01
2	2	+7.932e+01	+2.981e+00
3	3	+8.230e+01	+1.520e+00
2	2	+8.382e+01	+5.368e-01
3	3	+8.436e+01	+9.297e-01
2	2	+8.529e+01	+2.627e+00
1	1	+8.792e+01	+9.340e+00
2	2	+9.725e+01	+8.087e-01
3	3	+9.806e+01	+2.125e+00
2	2	+1.002e+02	+9.990e-01
1	1	+1.012e+02	+7.013e+01
2	2	+1.713e+02	+1.496e+00
3	3	+1.728e+02	+5.713e-01
2	2	+1.734e+02	+1.867e-01
3	3	+1.736e+02	+6.500e-01
2	2	+1.742e+02	+4.567e-01
1	1	+1.747e+02	+4.242e+00
2	2	+1.789e+02	+1.848e+00
3	3	+1.808e+02	+2.287e+00
2	2	+1.831e+02	+5.030e-01
3	3	+1.836e+02	+4.853e+00
2	2	+1.884e+02	+2.177e-02
3	3	+1.884e+02	+3.988e+00
2	2	+1.924e+02	+1.102e+00
3	3	+1.935e+02	+1.422e+00
2	2	+1.949e+02	+2.269e-01
3	3	+1.952e+02	+7.687e-01
2	2	+1.959e+02	+1.455e-01
1	1	+1.961e+02	+3.910e+00
0	0	+2.000e+02	+Inf
