%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.430e+03	+3.305e+03	+8.729e+03	+0.427
0.200	+4.506e+03	+2.101e+03	+8.759e+03	+0.318
0.400	+4.657e+03	+1.127e+03	+8.409e+03	+0.195
0.600	+6.213e+03	+2.224e+03	+5.370e+03	+0.264
0.800	+5.038e+03	+2.590e+03	+7.793e+03	+0.339
1.000	+5.518e+03	+2.650e+03	+6.095e+03	+0.324
1.200	+5.067e+03	+9.203e+02	+6.795e+03	+0.154
1.400	+4.772e+03	+2.503e+03	+6.233e+03	+0.344
1.600	+4.135e+03	+1.342e+03	+6.866e+03	+0.245
1.800	+3.509e+03	+1.703e+03	+7.548e+03	+0.327
2.000	+4.589e+03	+9.658e+02	+5.319e+03	+0.174
2.200	+4.677e+03	+1.014e+03	+7.162e+03	+0.178
2.400	+4.751e+03	+1.636e+03	+6.855e+03	+0.256
2.600	+4.142e+03	+2.213e+03	+5.072e+03	+0.348
2.800	+6.537e+03	+1.505e+03	+7.862e+03	+0.187
3.000	+3.956e+03	+1.015e+03	+6.812e+03	+0.204
3.200	+4.337e+03	+1.201e+03	+5.073e+03	+0.217
3.400	+4.225e+03	+2.758e+03	+7.237e+03	+0.395
3.600	+4.970e+03	+2.044e+03	+6.266e+03	+0.291
3.800	+4.131e+03	+1.322e+03	+8.134e+03	+0.242
4.000	+4.980e+03	+2.164e+03	+8.964e+03	+0.303
4.200	+3.907e+03	+1.868e+03	+7.113e+03	+0.323
4.400	+5.884e+03	+2.116e+03	+6.549e+03	+0.265
4.600	+5.442e+03	+2.297e+03	+5.928e+03	+0.297
4.800	+4.512e+03	+1.586e+03	+6.403e+03	+0.260
5.000	+5.239e+03	+2.963e+03	+6.039e+03	+0.361
5.200	+7.017e+03	+1.461e+03	+7.054e+03	+0.172
5.400	+5.582e+03	+2.279e+03	+6.446e+03	+0.290
5.600	+5.989e+03	+1.166e+03	+7.026e+03	+0.163
5.800	+3.781e+03	+3.096e+03	+8.002e+03	+0.450
6.000	+5.996e+03	+2.538e+03	+6.562e+03	+0.297
6.200	+4.302e+03	+2.851e+03	+7.767e+03	+0.399
6.400	+4.845e+03	+3.210e+03	+6.950e+03	+0.399
6.600	+5.731e+03	+2.121e+03	+6.681e+03	+0.270
6.800	+4.255e+03	+2.220e+03	+6.422e+03	+0.343
7.000	+3.893e+03	+2.930e+03	+6.736e+03	+0.429
7.200	+4.055e+03	+3.233e+03	+6.573e+03	+0.444
7.400	+3.906e+03	+1.428e+03	+7.270e+03	+0.268
7.600	+6.428e+03	+2.840e+03	+5.403e+03	+0.306
7.800	+4.890e+03	+2.642e+03	+6.251e+03	+0.351
8.000	+5.649e+03	+2.252e+03	+5.554e+03	+0.285
8.200	+5.234e+03	+1.440e+03	+6.098e+03	+0.216
8.400	+4.956e+03	+1.547e+03	+6.810e+03	+0.238
8.600	+4.665e+03	+1.040e+03	+5.510e+03	+0.182
8.800	+3.022e+03	+1.904e+03	+5.844e+03	+0.387
9.000	+5.387e+03	+2.590e+03	+7.887e+03	+0.325
9.200	+2.526e+03	+2.853e+03	+4.720e+03	+0.530
9.400	+4.054e+03	+2.469e+03	+6.745e+03	+0.379
9.600	+5.223e+03	+7.235e+02	+6.000e+03	+0.122
9.800	+3.903e+03	+1.370e+03	+8.868e+03	+0.260
