%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.018e+03	+3.185e+03	+7.302e+03	+0.346
0.200	+3.958e+03	+3.290e+03	+8.114e+03	+0.454
0.400	+5.694e+03	+2.385e+03	+8.895e+03	+0.295
0.600	+6.981e+03	+3.520e+03	+8.799e+03	+0.335
0.800	+4.189e+03	+2.400e+03	+5.864e+03	+0.364
1.000	+6.662e+03	+1.815e+03	+8.162e+03	+0.214
1.200	+6.503e+03	+3.144e+03	+6.766e+03	+0.326
1.400	+6.356e+03	+2.078e+03	+8.646e+03	+0.246
1.600	+5.423e+03	+1.351e+03	+8.033e+03	+0.199
1.800	+5.674e+03	+2.159e+03	+6.677e+03	+0.276
2.000	+7.199e+03	+3.669e+03	+6.274e+03	+0.338
2.200	+3.808e+03	+1.417e+03	+7.358e+03	+0.271
2.400	+3.796e+03	+5.266e+02	+6.254e+03	+0.122
2.600	+4.719e+03	+3.095e+03	+1.042e+04	+0.396
2.800	+5.263e+03	+1.353e+03	+7.732e+03	+0.205
3.000	+6.402e+03	+2.672e+03	+8.616e+03	+0.294
3.200	+5.930e+03	+1.565e+03	+6.669e+03	+0.209
3.400	+4.380e+03	+3.483e+03	+7.334e+03	+0.443
3.600	+5.962e+03	+3.422e+03	+5.012e+03	+0.365
3.800	+5.527e+03	+2.880e+03	+8.448e+03	+0.343
4.000	+5.325e+03	+2.723e+03	+7.274e+03	+0.338
4.200	+6.091e+03	+1.524e+03	+7.765e+03	+0.200
4.400	+4.387e+03	+2.716e+03	+6.795e+03	+0.382
4.600	+4.497e+03	+3.848e+03	+1.052e+04	+0.461
4.800	+6.549e+03	+2.345e+03	+5.993e+03	+0.264
5.000	+3.681e+03	+2.265e+03	+8.782e+03	+0.381
5.200	+5.740e+03	+1.749e+03	+8.530e+03	+0.234
5.400	+4.463e+03	+2.924e+03	+5.857e+03	+0.396
5.600	+3.805e+03	+1.663e+03	+7.682e+03	+0.304
5.800	+5.736e+03	+2.849e+03	+6.180e+03	+0.332
6.000	+7.299e+03	+2.197e+03	+8.428e+03	+0.231
6.200	+6.257e+03	+3.057e+03	+7.747e+03	+0.328
6.400	+3.767e+03	+2.398e+03	+9.928e+03	+0.389
6.600	+3.052e+03	+3.559e+03	+8.098e+03	+0.538
6.800	+4.643e+03	+2.393e+03	+9.280e+03	+0.340
7.000	+5.466e+03	+2.025e+03	+9.276e+03	+0.270
7.200	+4.821e+03	+2.490e+03	+6.868e+03	+0.341
7.400	+3.469e+03	+2.321e+03	+7.652e+03	+0.401
7.600	+5.725e+03	+4.061e+03	+6.943e+03	+0.415
7.800	+4.234e+03	+2.588e+03	+7.111e+03	+0.379
8.000	+5.625e+03	+1.589e+03	+6.407e+03	+0.220
8.200	+6.204e+03	+4.369e+02	+7.811e+03	+0.066
8.400	+6.937e+03	+2.530e+03	+7.866e+03	+0.267
8.600	+6.890e+03	+2.882e+03	+6.273e+03	+0.295
8.800	+5.411e+03	+2.929e+03	+6.094e+03	+0.351
9.000	+3.489e+03	+3.045e+03	+6.552e+03	+0.466
9.200	+4.816e+03	+2.427e+03	+8.617e+03	+0.335
9.400	+6.418e+03	+2.470e+03	+8.298e+03	+0.278
9.600	+6.273e+03	+2.259e+03	+8.818e+03	+0.265
9.800	+5.213e+03	+1.122e+03	+5.995e+03	+0.177
10.000	+4.370e+03	+2.014e+03	+7.484e+03	+0.315
10.200	+5.420e+03	+3.018e+03	+1.048e+04	+0.358
10.400	+5.447e+03	+2.751e+03	+8.317e+03	+0.336
10.600	+5.331e+03	+2.041e+03	+9.068e+03	+0.277
10.800	+4.534e+03	+2.657e+03	+7.319e+03	+0.370
11.000	+5.269e+03	+1.095e+03	+9.137e+03	+0.172
11.200	+4.348e+03	+7.726e+02	+9.135e+03	+0.151
11.400	+4.602e+03	+1.693e+03	+7.414e+03	+0.269
11.600	+7.985e+03	+2.793e+03	+7.710e+03	+0.259
11.800	+5.485e+03	+1.726e+03	+7.441e+03	+0.239
12.000	+5.928e+03	+2.303e+03	+7.158e+03	+0.280
12.200	+5.581e+03	+1.441e+03	+8.212e+03	+0.205
12.400	+5.083e+03	+2.286e+03	+8.405e+03	+0.310
12.600	+5.167e+03	+1.286e+03	+5.948e+03	+0.199
12.800	+5.949e+03	+2.540e+03	+7.064e+03	+0.299
13.000	+6.664e+03	+1.654e+03	+9.082e+03	+0.199
13.200	+5.469e+03	+2.053e+03	+7.464e+03	+0.273
13.400	+5.953e+03	+1.969e+03	+6.627e+03	+0.249
13.600	+5.336e+03	+3.051e+03	+8.096e+03	+0.364
13.800	+6.358e+03	+2.974e+03	+8.977e+03	+0.319
14.000	+4.904e+03	+2.646e+03	+9.613e+03	+0.350
14.200	+5.208e+03	+2.268e+03	+6.090e+03	+0.303
14.400	+5.987e+03	+3.751e+03	+8.377e+03	+0.385
14.600	+7.421e+03	+1.912e+03	+6.991e+03	+0.205
14.800	+4.895e+03	+1.652e+03	+7.685e+03	+0.252
15.000	+6.738e+03	+1.831e+03	+9.666e+03	+0.214
15.200	+6.870e+03	+3.240e+03	+7.897e+03	+0.320
15.400	+6.781e+03	+7.862e+02	+6.300e+03	+0.104
15.600	+6.605e+03	+1.927e+03	+7.353e+03	+0.226
15.800	+7.773e+03	+2.001e+03	+8.668e+03	+0.205
16.000	+5.241e+03	+2.177e+03	+7.957e+03	+0.293
16.200	+6.650e+03	+3.505e+03	+6.558e+03	+0.345
16.400	+5.289e+03	+1.651e+03	+8.775e+03	+0.238
16.600	+5.406e+03	+2.389e+03	+7.233e+03	+0.306
16.800	+6.493e+03	+1.725e+03	+8.707e+03	+0.210
17.000	+7.312e+03	+2.009e+03	+8.453e+03	+0.216
17.200	+6.361e+03	+3.874e+03	+4.495e+03	+0.379
17.400	+5.101e+03	+1.393e+03	+9.738e+03	+0.214
17.600	+5.200e+03	+3.458e+03	+8.654e+03	+0.399
17.800	+4.933e+03	+2.763e+03	+9.217e+03	+0.359
18.000	+5.745e+03	+1.369e+03	+8.047e+03	+0.192
18.200	+3.846e+03	+1.946e+03	+6.163e+03	+0.336
18.400	+5.906e+03	+2.116e+03	+5.886e+03	+0.264
18.600	+6.554e+03	+3.592e+03	+9.235e+03	+0.354
18.800	+5.105e+03	+3.246e+03	+7.912e+03	+0.389
19.000	+5.131e+03	+7.630e+02	+7.414e+03	+0.129
19.200	+4.390e+03	+2.598e+03	+7.445e+03	+0.372
19.400	+5.786e+03	+2.382e+03	+5.846e+03	+0.292
19.600	+6.104e+03	+3.463e+03	+8.769e+03	+0.362
19.800	+3.572e+03	+2.445e+03	+6.451e+03	+0.406
20.000	+5.490e+03	+2.122e+03	+8.351e+03	+0.279
20.200	+3.870e+03	+1.929e+03	+8.163e+03	+0.333
20.400	+6.524e+03	+2.321e+03	+6.991e+03	+0.262
20.600	+6.579e+03	+2.024e+03	+7.618e+03	+0.235
20.800	+4.860e+03	+2.879e+03	+8.927e+03	+0.372
21.000	+4.777e+03	+2.070e+03	+4.987e+03	+0.302
21.200	+4.586e+03	+2.971e+03	+8.123e+03	+0.393
21.400	+6.113e+03	+9.599e+02	+7.302e+03	+0.136
21.600	+7.777e+03	+2.105e+03	+7.257e+03	+0.213
21.800	+3.567e+03	+4.750e+03	+8.563e+03	+0.571
22.000	+3.024e+03	+5.564e+03	+6.111e+03	+0.648
22.200	+1.932e+03	+6.880e+03	+9.319e+03	+0.781
22.400	+1.310e+03	+6.290e+03	+6.540e+03	+0.828
22.600	+1.996e+03	+6.424e+03	+6.644e+03	+0.763
22.800	+3.542e+03	+5.561e+03	+8.038e+03	+0.611
23.000	+2.254e+03	+7.512e+03	+9.467e+03	+0.769
23.200	+2.410e+03	+3.887e+03	+6.571e+03	+0.617
23.400	+3.049e+03	+4.823e+03	+7.054e+03	+0.613
23.600	+1.418e+03	+5.960e+03	+8.693e+03	+0.808
23.800	+1.825e+03	+6.013e+03	+7.462e+03	+0.767
24.000	+2.154e+03	+6.456e+03	+8.654e+03	+0.750
24.200	+2.116e+03	+7.784e+03	+6.218e+03	+0.786
24.400	+2.847e+03	+8.282e+03	+6.460e+03	+0.744
24.600	+3.008e+03	+6.222e+03	+6.521e+03	+0.674
24.800	+1.745e+03	+6.874e+03	+7.563e+03	+0.798
25.000	+1.545e+03	+6.673e+03	+6.561e+03	+0.812
25.200	+1.896e+03	+5.578e+03	+7.489e+03	+0.746
25.400	+3.649e+03	+4.416e+03	+8.785e+03	+0.548
25.600	+5.889e+03	+1.495e+03	+6.074e+03	+0.203
25.800	+2.772e+03	+3.487e+03	+8.433e+03	+0.557
26.000	+3.591e+03	+1.390e+03	+7.062e+03	+0.279
26.200	+5.378e+03	+2.820e+03	+5.949e+03	+0.344
26.400	+6.222e+03	+1.778e+03	+5.512e+03	+0.222
26.600	+6.571e+03	+2.178e+03	+7.425e+03	+0.249
26.800	+4.679e+03	+1.410e+03	+9.658e+03	+0.232
27.000	+8.603e+03	+2.671e+03	+7.840e+03	+0.237
27.200	+5.711e+03	+7.280e+02	+8.778e+03	+0.113
27.400	+4.599e+03	+4.126e+03	+7.416e+03	+0.473
27.600	+6.674e+03	+3.743e+03	+8.324e+03	+0.359
27.800	+4.858e+03	+1.741e+03	+7.275e+03	+0.264
28.000	+4.971e+03	+2.633e+03	+8.149e+03	+0.346
28.200	+4.319e+03	+2.300e+03	+7.954e+03	+0.348
28.400	+4.717e+03	+1.658e+03	+7.396e+03	+0.260
28.600	+5.513e+03	+2.740e+03	+7.264e+03	+0.332
28.800	+2.662e+03	+6.681e+03	+7.862e+03	+0.715
29.000	+2.820e+03	+4.394e+03	+7.619e+03	+0.609
29.200	+4.564e+03	+1.143e+03	+7.197e+03	+0.200
29.400	+5.672e+03	+2.000e+03	+7.898e+03	+0.261
29.600	+4.183e+03	+1.548e+03	+8.716e+03	+0.270
29.800	+5.602e+03	+1.262e+03	+7.994e+03	+0.184
30.000	+4.592e+03	+2.579e+03	+8.126e+03	+0.360
30.200	+5.668e+03	+2.722e+03	+8.106e+03	+0.324
30.400	+5.677e+03	+2.442e+03	+7.047e+03	+0.301
30.600	+2.889e+03	+4.161e+03	+8.525e+03	+0.590
30.800	+1.471e+03	+6.959e+03	+8.057e+03	+0.826
31.000	+1.703e+03	+3.685e+03	+8.641e+03	+0.684
31.200	+3.407e+03	+5.663e+03	+6.003e+03	+0.624
31.400	+3.023e+03	+4.258e+03	+8.448e+03	+0.585
31.600	+4.999e+03	+4.704e+03	+7.856e+03	+0.485
31.800	+4.425e+03	+2.758e+03	+8.484e+03	+0.384
32.000	+5.933e+03	+1.947e+03	+8.586e+03	+0.247
32.200	+6.452e+03	+3.388e+03	+8.684e+03	+0.344
32.400	+5.348e+03	+3.040e+03	+5.945e+03	+0.362
32.600	+5.624e+03	+1.269e+03	+8.809e+03	+0.184
32.800	+5.856e+03	+1.103e+03	+7.003e+03	+0.158
33.000	+6.077e+03	+2.991e+03	+6.143e+03	+0.330
33.200	+4.289e+03	+2.496e+03	+7.945e+03	+0.368
33.400	+6.014e+03	+2.476e+03	+7.929e+03	+0.292
33.600	+4.081e+03	+2.034e+03	+8.577e+03	+0.333
33.800	+5.060e+03	+2.260e+03	+6.467e+03	+0.309
34.000	+5.671e+03	+2.841e+03	+8.086e+03	+0.334
34.200	+3.404e+03	+2.613e+03	+6.397e+03	+0.434
34.400	+5.586e+03	+1.625e+03	+6.288e+03	+0.225
34.600	+4.769e+03	+2.679e+03	+8.413e+03	+0.360
34.800	+6.301e+03	+2.336e+03	+8.595e+03	+0.270
35.000	+5.561e+03	+2.168e+03	+9.061e+03	+0.281
35.200	+4.888e+03	+1.660e+03	+6.320e+03	+0.254
35.400	+6.335e+03	+1.371e+03	+7.246e+03	+0.178
35.600	+4.806e+03	+3.192e+03	+6.258e+03	+0.399
35.800	+4.686e+03	+1.736e+03	+6.268e+03	+0.270
36.000	+7.237e+03	+3.132e+03	+5.927e+03	+0.302
36.200	+6.642e+03	+8.925e+02	+5.961e+03	+0.118
36.400	+6.335e+03	+2.577e+03	+6.364e+03	+0.289
36.600	+4.809e+03	+2.021e+03	+7.642e+03	+0.296
36.800	+4.593e+03	+8.950e+02	+6.422e+03	+0.163
37.000	+4.729e+03	+1.885e+03	+6.111e+03	+0.285
37.200	+5.096e+03	+1.426e+03	+7.140e+03	+0.219
37.400	+4.900e+03	+1.900e+03	+8.183e+03	+0.279
