%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.064e+04	+4.318e+03	+1.629e+04	+0.289
0.200	+1.055e+04	+5.409e+03	+1.211e+04	+0.339
0.400	+9.364e+03	+3.278e+03	+1.334e+04	+0.259
0.600	+1.119e+04	+4.362e+03	+1.700e+04	+0.280
0.800	+7.966e+03	+4.194e+03	+1.546e+04	+0.345
1.000	+1.256e+04	+3.739e+03	+1.671e+04	+0.229
1.200	+1.093e+04	+2.900e+03	+1.698e+04	+0.210
1.400	+1.127e+04	+3.419e+03	+1.231e+04	+0.233
1.600	+5.717e+03	+3.509e+03	+1.411e+04	+0.380
1.800	+9.887e+03	+5.416e+03	+1.531e+04	+0.354
2.000	+8.063e+03	+2.155e+03	+1.390e+04	+0.211
2.200	+1.030e+04	+3.416e+03	+1.237e+04	+0.249
2.400	+1.203e+04	+3.705e+03	+1.142e+04	+0.235
2.600	+1.265e+04	+6.009e+03	+1.388e+04	+0.322
2.800	+1.008e+04	+4.019e+03	+1.011e+04	+0.285
3.000	+7.341e+03	+3.997e+03	+1.403e+04	+0.352
3.200	+1.406e+04	+2.236e+03	+1.416e+04	+0.137
3.400	+1.005e+04	+5.892e+03	+1.290e+04	+0.370
3.600	+1.565e+04	+3.706e+03	+1.562e+04	+0.191
3.800	+1.260e+04	+2.700e+03	+1.280e+04	+0.176
4.000	+8.802e+03	+2.739e+03	+1.546e+04	+0.237
4.200	+8.394e+03	+5.395e+03	+1.443e+04	+0.391
4.400	+1.043e+04	+1.182e+03	+1.280e+04	+0.102
4.600	+1.238e+04	+2.643e+03	+1.446e+04	+0.176
4.800	+9.137e+03	+5.435e+03	+1.397e+04	+0.373
5.000	+1.011e+04	+4.772e+03	+9.856e+03	+0.321
5.200	+9.736e+03	+4.446e+03	+1.490e+04	+0.313
5.400	+8.626e+03	+4.433e+03	+1.274e+04	+0.339
5.600	+1.356e+04	+3.431e+03	+1.469e+04	+0.202
5.800	+1.128e+04	+6.000e+03	+1.621e+04	+0.347
6.000	+1.069e+04	+6.189e+03	+1.384e+04	+0.367
6.200	+8.733e+03	+4.379e+03	+7.854e+03	+0.334
6.400	+9.326e+03	+4.736e+03	+1.362e+04	+0.337
6.600	+8.942e+03	+4.044e+03	+8.528e+03	+0.311
6.800	+1.113e+04	+3.483e+03	+1.157e+04	+0.238
7.000	+6.560e+03	+2.787e+03	+1.182e+04	+0.298
7.200	+1.131e+04	+3.105e+03	+1.534e+04	+0.215
7.400	+7.667e+03	+2.471e+03	+1.353e+04	+0.244
7.600	+1.130e+04	+3.193e+03	+1.444e+04	+0.220
7.800	+9.622e+03	+3.476e+03	+1.363e+04	+0.265
8.000	+8.692e+03	+3.356e+03	+1.432e+04	+0.279
8.200	+1.064e+04	+7.603e+02	+1.298e+04	+0.067
8.400	+1.252e+04	+5.492e+03	+1.502e+04	+0.305
8.600	+1.046e+04	+2.763e+03	+1.719e+04	+0.209
8.800	+8.256e+03	+4.272e+03	+1.618e+04	+0.341
9.000	+4.248e+02	+1.048e+04	+1.468e+04	+0.961
9.200	+2.647e+03	+1.047e+04	+8.537e+03	+0.798
9.400	+3.544e+03	+7.184e+03	+1.522e+04	+0.670
9.600	+3.768e+03	+9.544e+03	+1.060e+04	+0.717
9.800	+6.315e+03	+1.125e+04	+1.267e+04	+0.641
10.000	+5.688e+03	+9.222e+03	+1.447e+04	+0.619
10.200	+2.628e+03	+1.324e+04	+1.671e+04	+0.834
10.400	+4.286e+03	+1.055e+04	+1.610e+04	+0.711
10.600	+2.182e+03	+8.567e+03	+1.663e+04	+0.797
10.800	+1.560e+03	+1.258e+04	+1.375e+04	+0.890
11.000	+4.441e+03	+1.037e+04	+1.372e+04	+0.700
11.200	+3.376e+03	+7.089e+03	+1.302e+04	+0.677
11.400	+5.837e+03	+8.627e+03	+1.498e+04	+0.596
11.600	+5.909e+03	+1.158e+04	+1.616e+04	+0.662
11.800	+3.921e+03	+8.595e+03	+1.459e+04	+0.687
12.000	+5.234e+03	+9.073e+03	+1.384e+04	+0.634
12.200	+2.971e+03	+8.348e+03	+1.433e+04	+0.738
12.400	+1.898e+03	+7.787e+03	+1.380e+04	+0.804
12.600	+2.084e+03	+1.067e+04	+1.500e+04	+0.837
12.800	+3.700e+03	+1.100e+04	+1.081e+04	+0.748
13.000	+5.372e+03	+7.812e+03	+1.363e+04	+0.593
13.200	+4.770e+03	+8.848e+03	+1.404e+04	+0.650
13.400	+4.199e+03	+1.088e+04	+1.336e+04	+0.722
13.600	+1.876e+03	+1.201e+04	+1.207e+04	+0.865
13.800	+2.743e+03	+7.542e+03	+1.180e+04	+0.733
14.000	+3.583e+03	+1.142e+04	+1.004e+04	+0.761
14.200	+4.131e+03	+1.005e+04	+1.542e+04	+0.709
14.400	+3.785e+03	+1.019e+04	+1.082e+04	+0.729
14.600	+3.363e+03	+7.988e+03	+1.188e+04	+0.704
14.800	+4.681e+03	+1.379e+04	+1.464e+04	+0.747
15.000	+2.174e+03	+9.764e+03	+1.646e+04	+0.818
15.200	+3.051e+03	+1.023e+04	+1.233e+04	+0.770
15.400	+5.212e+03	+1.018e+04	+1.467e+04	+0.661
15.600	+3.448e+03	+1.182e+04	+1.098e+04	+0.774
15.800	+4.033e+03	+9.740e+03	+1.486e+04	+0.707
16.000	+4.511e+03	+5.285e+03	+1.346e+04	+0.540
16.200	+2.655e+03	+7.354e+03	+1.360e+04	+0.735
16.400	+6.089e+03	+9.819e+03	+1.352e+04	+0.617
16.600	+3.904e+03	+1.027e+04	+1.632e+04	+0.725
16.800	+3.162e+02	+5.816e+03	+1.539e+04	+0.948
17.000	+5.501e+03	+1.251e+04	+1.479e+04	+0.695
17.200	+4.262e+03	+8.998e+03	+1.789e+04	+0.679
17.400	+1.575e+03	+1.235e+04	+1.168e+04	+0.887
17.600	+5.173e+03	+1.365e+04	+1.312e+04	+0.725
17.800	+5.498e+03	+8.380e+03	+1.243e+04	+0.604
18.000	+4.844e+03	+7.320e+03	+1.672e+04	+0.602
18.200	+5.213e+03	+9.109e+03	+1.459e+04	+0.636
18.400	+3.920e+03	+1.054e+04	+1.177e+04	+0.729
18.600	+2.161e+03	+8.919e+03	+1.517e+04	+0.805
18.800	+2.224e+03	+9.358e+03	+8.374e+03	+0.808
19.000	+6.098e+03	+1.076e+04	+1.717e+04	+0.638
19.200	+7.591e+03	+1.073e+04	+1.451e+04	+0.586
19.400	+4.723e+03	+1.113e+04	+1.307e+04	+0.702
19.600	+3.386e+03	+1.003e+04	+1.418e+04	+0.748
19.800	+3.139e+03	+1.239e+04	+1.625e+04	+0.798
20.000	+1.181e+03	+1.307e+04	+1.205e+04	+0.917
20.200	+2.890e+03	+8.886e+03	+1.804e+04	+0.755
20.400	+2.043e+03	+1.034e+04	+1.600e+04	+0.835
20.600	+3.004e+03	+1.298e+04	+1.294e+04	+0.812
20.800	+1.352e+03	+1.145e+04	+1.242e+04	+0.894
21.000	+1.929e+03	+9.145e+03	+1.652e+04	+0.826
21.200	+3.708e+03	+1.215e+04	+1.457e+04	+0.766
21.400	+2.965e+03	+1.274e+04	+1.460e+04	+0.811
21.600	+1.814e+03	+1.229e+04	+1.260e+04	+0.871
21.800	+5.307e+03	+9.020e+03	+1.436e+04	+0.630
22.000	+5.966e+03	+8.869e+03	+1.063e+04	+0.598
22.200	+3.191e+02	+9.086e+03	+1.131e+04	+0.966
22.400	+4.723e+03	+8.692e+03	+1.357e+04	+0.648
22.600	+4.829e+03	+1.077e+04	+1.346e+04	+0.690
22.800	+4.309e+03	+1.342e+04	+1.628e+04	+0.757
23.000	+3.356e+03	+1.138e+04	+1.291e+04	+0.772
23.200	+1.301e+03	+1.029e+04	+1.343e+04	+0.888
23.400	+3.347e+03	+7.645e+03	+1.410e+04	+0.695
23.600	+2.168e+03	+9.097e+03	+1.316e+04	+0.808
23.800	+4.092e+03	+8.602e+03	+1.385e+04	+0.678
24.000	+5.429e+03	+1.051e+04	+1.243e+04	+0.659
24.200	+1.842e+03	+1.111e+04	+1.653e+04	+0.858
24.400	+1.996e+03	+8.323e+03	+1.365e+04	+0.807
24.600	+9.374e+01	+1.458e+04	+1.266e+04	+0.994
24.800	+3.652e+03	+1.026e+04	+1.681e+04	+0.737
25.000	+3.558e+03	+1.035e+04	+1.237e+04	+0.744
25.200	+3.876e+03	+1.101e+04	+1.355e+04	+0.740
25.400	+4.695e+03	+1.059e+04	+1.319e+04	+0.693
25.600	+3.422e+03	+1.168e+04	+1.417e+04	+0.773
25.800	+2.389e+03	+7.270e+03	+1.550e+04	+0.753
26.000	+2.620e+03	+1.303e+04	+1.546e+04	+0.833
26.200	+3.402e+03	+1.221e+04	+1.474e+04	+0.782
26.400	+3.906e+03	+1.142e+04	+1.005e+04	+0.745
26.600	+3.227e+03	+8.725e+03	+1.224e+04	+0.730
26.800	+4.124e+03	+6.870e+03	+1.381e+04	+0.625
27.000	+3.672e+03	+7.422e+03	+1.211e+04	+0.669
27.200	+2.245e+03	+8.998e+03	+1.220e+04	+0.800
27.400	+1.239e+03	+1.551e+04	+1.099e+04	+0.926
27.600	+2.603e+03	+1.073e+04	+1.398e+04	+0.805
27.800	+1.566e+03	+1.027e+04	+1.367e+04	+0.868
28.000	+4.668e+03	+9.869e+03	+1.438e+04	+0.679
