%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.105e+04	+3.205e+03	+1.421e+04	+0.225
0.200	+1.069e+04	+5.666e+03	+1.218e+04	+0.346
0.400	+1.059e+04	+4.062e+03	+1.549e+04	+0.277
0.600	+7.947e+03	+2.560e+03	+1.605e+04	+0.244
0.800	+7.943e+03	+4.661e+03	+1.263e+04	+0.370
1.000	+1.053e+04	+4.338e+03	+1.200e+04	+0.292
1.200	+1.140e+04	+2.501e+03	+1.189e+04	+0.180
1.400	+1.017e+04	+5.676e+03	+1.513e+04	+0.358
1.600	+8.565e+03	+2.658e+03	+1.739e+04	+0.237
1.800	+9.121e+03	+2.279e+03	+1.749e+04	+0.200
2.000	+9.831e+03	+5.562e+03	+1.627e+04	+0.361
2.200	+7.916e+03	+6.206e+03	+1.365e+04	+0.439
2.400	+1.042e+04	+3.612e+03	+1.297e+04	+0.257
2.600	+7.320e+03	+3.994e+03	+1.611e+04	+0.353
2.800	+3.064e+03	+7.638e+03	+1.080e+04	+0.714
3.000	+2.235e+03	+1.081e+04	+1.187e+04	+0.829
3.200	+4.956e+03	+5.474e+03	+1.533e+04	+0.525
3.400	+1.383e+03	+1.084e+04	+1.211e+04	+0.887
3.600	+8.550e+02	+1.337e+04	+1.460e+04	+0.940
3.800	+1.978e+03	+8.384e+03	+1.308e+04	+0.809
4.000	+3.629e+03	+8.186e+03	+1.283e+04	+0.693
4.200	+4.597e+03	+9.627e+03	+1.490e+04	+0.677
4.400	+4.879e+03	+1.151e+04	+1.317e+04	+0.702
4.600	+5.269e+03	+1.230e+04	+1.410e+04	+0.700
4.800	+4.779e+03	+1.050e+04	+1.636e+04	+0.687
5.000	+4.868e+03	+1.157e+04	+1.225e+04	+0.704
5.200	+5.077e+03	+1.288e+04	+9.220e+03	+0.717
5.400	+4.287e+03	+4.880e+03	+1.072e+04	+0.532
5.600	+9.660e+03	+6.971e+03	+1.192e+04	+0.419
5.800	+9.067e+03	+3.760e+03	+1.272e+04	+0.293
6.000	+1.075e+04	+1.991e+03	+1.303e+04	+0.156
6.200	+9.432e+03	+5.029e+03	+1.436e+04	+0.348
6.400	+1.024e+04	+5.723e+03	+1.747e+04	+0.359
6.600	+8.908e+03	+4.730e+03	+1.496e+04	+0.347
6.800	+1.226e+04	+2.850e+03	+1.653e+04	+0.189
7.000	+8.534e+03	+4.075e+03	+1.465e+04	+0.323
7.200	+4.827e+03	+4.703e+03	+1.482e+04	+0.494
7.400	+1.127e+04	+8.033e+03	+1.419e+04	+0.416
7.600	+1.128e+04	+5.006e+03	+1.359e+04	+0.307
7.800	+5.936e+03	+4.094e+03	+1.331e+04	+0.408
8.000	+1.174e+04	+2.981e+03	+1.063e+04	+0.203
8.200	+7.864e+03	+5.581e+03	+1.252e+04	+0.415
8.400	+8.415e+03	+6.193e+03	+1.305e+04	+0.424
8.600	+9.733e+03	+3.203e+03	+1.091e+04	+0.248
8.800	+1.188e+04	+4.331e+03	+1.367e+04	+0.267
9.000	+1.110e+04	+5.199e+03	+1.064e+04	+0.319
9.200	+1.028e+04	+6.150e+03	+1.170e+04	+0.374
9.400	+9.700e+03	+5.972e+03	+1.044e+04	+0.381
9.600	+8.038e+03	+4.182e+03	+1.440e+04	+0.342
9.800	+8.574e+03	+1.479e+03	+1.486e+04	+0.147
10.000	+1.279e+04	+5.446e+03	+1.136e+04	+0.299
10.200	+6.429e+03	+5.228e+03	+1.414e+04	+0.448
10.400	+7.877e+03	+3.826e+03	+1.258e+04	+0.327
10.600	+9.413e+03	+2.286e+03	+1.632e+04	+0.195
10.800	+1.159e+04	+2.873e+03	+1.625e+04	+0.199
11.000	+8.810e+03	+3.975e+03	+1.388e+04	+0.311
11.200	+1.156e+04	+4.075e+03	+1.525e+04	+0.261
11.400	+1.022e+04	+2.526e+03	+1.302e+04	+0.198
11.600	+6.613e+03	+2.786e+03	+1.230e+04	+0.296
11.800	+8.516e+03	+4.236e+03	+1.248e+04	+0.332
12.000	+1.363e+04	+4.882e+03	+1.619e+04	+0.264
12.200	+1.045e+04	+3.996e+03	+1.234e+04	+0.277
12.400	+9.244e+03	+4.463e+03	+1.372e+04	+0.326
12.600	+1.008e+04	+3.738e+03	+1.404e+04	+0.270
12.800	+1.534e+04	+6.391e+03	+1.121e+04	+0.294
13.000	+8.623e+03	+1.937e+03	+1.244e+04	+0.183
13.200	+1.122e+04	+7.424e+03	+1.403e+04	+0.398
13.400	+9.344e+03	+1.182e+03	+1.430e+04	+0.112
13.600	+1.144e+04	+1.955e+03	+1.418e+04	+0.146
13.800	+1.120e+04	+1.524e+03	+1.606e+04	+0.120
14.000	+5.411e+03	+5.370e+03	+1.278e+04	+0.498
14.200	+1.003e+04	+5.149e+03	+1.006e+04	+0.339
14.400	+1.226e+04	+3.594e+03	+1.529e+04	+0.227
14.600	+1.095e+04	+3.967e+03	+1.166e+04	+0.266
14.800	+1.122e+04	+4.121e+03	+1.088e+04	+0.269
15.000	+9.514e+03	+6.342e+03	+1.382e+04	+0.400
15.200	+1.108e+04	+4.745e+03	+1.584e+04	+0.300
15.400	+7.989e+03	+2.229e+03	+1.317e+04	+0.218
15.600	+7.209e+03	+5.243e+03	+1.325e+04	+0.421
15.800	+8.413e+03	+2.667e+03	+1.399e+04	+0.241
16.000	+7.420e+03	+4.818e+03	+1.360e+04	+0.394
16.200	+6.960e+03	+5.141e+02	+1.429e+04	+0.069
16.400	+9.785e+03	+2.122e+03	+1.296e+04	+0.178
16.600	+1.123e+04	+4.040e+03	+1.275e+04	+0.265
16.800	+1.054e+04	+5.539e+03	+1.368e+04	+0.344
