%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.690e+03	+4.188e+03	+8.756e+03	+0.325
0.200	+6.686e+03	+3.340e+03	+1.338e+04	+0.333
0.400	+5.832e+03	+3.148e+03	+1.166e+04	+0.351
0.600	+7.189e+03	+3.351e+03	+1.096e+04	+0.318
0.800	+9.759e+03	+4.265e+03	+1.202e+04	+0.304
1.000	+8.876e+03	+4.808e+03	+1.172e+04	+0.351
1.200	+9.865e+03	+1.435e+03	+9.817e+03	+0.127
1.400	+4.247e+03	+4.027e+03	+1.255e+04	+0.487
1.600	+6.054e+03	+2.664e+03	+1.203e+04	+0.306
1.800	+6.126e+03	+1.973e+03	+9.010e+03	+0.244
2.000	+8.867e+03	+3.088e+03	+1.139e+04	+0.258
2.200	+8.603e+03	+2.245e+03	+7.372e+03	+0.207
2.400	+9.502e+03	+3.094e+03	+1.076e+04	+0.246
2.600	+8.333e+03	+3.718e+03	+1.304e+04	+0.308
2.800	+5.669e+03	+1.970e+03	+1.037e+04	+0.258
3.000	+5.778e+03	+2.255e+03	+8.975e+03	+0.281
3.200	+7.691e+03	+1.564e+03	+1.102e+04	+0.169
3.400	+4.954e+03	+2.909e+03	+1.027e+04	+0.370
3.600	+9.146e+03	+3.039e+03	+1.255e+04	+0.249
3.800	+7.390e+03	+5.460e+03	+7.725e+03	+0.425
4.000	+7.813e+03	+2.701e+03	+1.002e+04	+0.257
4.200	+8.652e+03	+3.162e+03	+1.157e+04	+0.268
4.400	+6.754e+03	+1.947e+03	+1.093e+04	+0.224
4.600	+7.040e+03	+2.896e+03	+1.054e+04	+0.291
4.800	+4.767e+03	+3.286e+03	+1.286e+04	+0.408
5.000	+7.244e+03	+3.576e+03	+8.190e+03	+0.331
5.200	+7.068e+03	-6.284e+01	+1.178e+04	-0.009
5.400	+6.681e+03	+3.545e+03	+1.101e+04	+0.347
5.600	+8.937e+03	+3.678e+03	+7.544e+03	+0.292
5.800	+5.055e+03	+3.519e+03	+9.697e+03	+0.410
6.000	+6.374e+03	+1.029e+03	+9.237e+03	+0.139
6.200	+7.816e+03	+2.741e+03	+1.288e+04	+0.260
6.400	+6.810e+03	+3.229e+03	+1.119e+04	+0.322
6.600	+5.403e+03	+1.510e+03	+1.093e+04	+0.218
6.800	+1.115e+04	+3.714e+03	+1.126e+04	+0.250
7.000	+6.817e+03	+4.201e+03	+1.146e+04	+0.381
7.200	+9.484e+03	+2.035e+03	+1.075e+04	+0.177
7.400	+6.498e+03	+2.367e+03	+9.638e+03	+0.267
7.600	+8.328e+03	+1.187e+03	+9.010e+03	+0.125
7.800	+4.950e+03	+1.440e+03	+6.932e+03	+0.225
8.000	+1.033e+04	+2.638e+03	+1.151e+04	+0.203
8.200	+6.434e+03	+2.637e+03	+1.102e+04	+0.291
8.400	+6.578e+03	+3.505e+03	+1.140e+04	+0.348
8.600	+8.676e+03	+2.311e+03	+8.808e+03	+0.210
8.800	+8.826e+03	+2.931e+03	+9.396e+03	+0.249
9.000	+6.288e+03	+4.383e+03	+9.839e+03	+0.411
9.200	+6.468e+03	+3.257e+03	+1.049e+04	+0.335
9.400	+7.779e+03	+3.325e+03	+1.145e+04	+0.299
9.600	+7.652e+03	+2.857e+03	+1.041e+04	+0.272
9.800	+9.019e+03	+3.052e+03	+8.098e+03	+0.253
10.000	+7.493e+03	+3.956e+03	+1.064e+04	+0.346
10.200	+6.737e+03	+2.820e+03	+6.960e+03	+0.295
10.400	+8.977e+03	+3.547e+03	+7.300e+03	+0.283
10.600	+8.488e+03	+3.755e+03	+1.159e+04	+0.307
10.800	+8.320e+03	+1.618e+03	+1.288e+04	+0.163
11.000	+9.178e+03	+2.883e+03	+9.123e+03	+0.239
11.200	+9.337e+03	+3.548e+03	+1.394e+04	+0.275
11.400	+7.162e+03	+2.902e+03	+1.106e+04	+0.288
11.600	+8.583e+03	+3.096e+03	+9.159e+03	+0.265
11.800	+6.969e+03	+8.494e+02	+1.169e+04	+0.109
12.000	+7.235e+03	+3.751e+03	+9.907e+03	+0.341
12.200	+6.632e+03	+1.289e+03	+1.093e+04	+0.163
12.400	+7.916e+03	+4.441e+03	+9.032e+03	+0.359
12.600	+7.377e+03	+1.744e+03	+1.140e+04	+0.191
12.800	+4.803e+03	+1.993e+03	+1.429e+04	+0.293
13.000	+5.332e+03	+2.363e+03	+9.932e+03	+0.307
13.200	+7.387e+03	+1.969e+03	+1.242e+04	+0.210
13.400	+9.132e+03	+3.888e+03	+1.132e+04	+0.299
13.600	+7.101e+03	+4.557e+03	+9.145e+03	+0.391
