%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.089e+03	+3.543e+03	+1.564e+04	+0.305
0.200	+1.086e+04	+2.805e+03	+1.496e+04	+0.205
0.400	+1.072e+04	+4.958e+03	+1.394e+04	+0.316
0.600	+1.001e+04	+6.944e+03	+1.280e+04	+0.410
0.800	+1.085e+04	+5.751e+03	+1.106e+04	+0.346
1.000	+8.851e+03	+4.113e+03	+1.684e+04	+0.317
1.200	+6.273e+03	+5.235e+03	+1.315e+04	+0.455
1.400	+8.512e+03	+5.535e+03	+1.652e+04	+0.394
1.600	+6.838e+03	+7.871e+03	+1.587e+04	+0.535
1.800	+9.885e+03	+3.912e+03	+1.339e+04	+0.284
2.000	+1.205e+04	+6.020e+03	+1.628e+04	+0.333
2.200	+1.020e+04	+1.913e+03	+1.492e+04	+0.158
2.400	+6.609e+03	+6.167e+03	+1.747e+04	+0.483
2.600	+1.150e+04	+3.510e+03	+1.232e+04	+0.234
2.800	+9.046e+03	+4.127e+03	+1.235e+04	+0.313
3.000	+1.039e+04	+4.921e+03	+1.382e+04	+0.321
3.200	+7.502e+03	+5.289e+03	+1.055e+04	+0.413
3.400	+8.620e+03	+4.318e+03	+1.650e+04	+0.334
3.600	+1.063e+04	+2.912e+03	+1.154e+04	+0.215
3.800	+1.005e+04	+4.968e+03	+1.427e+04	+0.331
4.000	+9.538e+03	+4.302e+03	+1.381e+04	+0.311
4.200	+1.146e+04	+3.608e+03	+1.558e+04	+0.239
4.400	+8.547e+03	+5.769e+03	+1.311e+04	+0.403
4.600	+1.077e+04	+7.074e+03	+1.379e+04	+0.397
4.800	+1.248e+04	+4.991e+03	+1.192e+04	+0.286
5.000	+8.834e+03	+2.898e+03	+9.924e+03	+0.247
5.200	+1.158e+04	+2.388e+03	+1.474e+04	+0.171
5.400	+7.859e+03	+4.397e+03	+1.252e+04	+0.359
5.600	+8.859e+03	+4.734e+03	+1.436e+04	+0.348
5.800	+1.077e+04	+3.620e+03	+1.678e+04	+0.251
6.000	+9.927e+03	+4.213e+03	+1.334e+04	+0.298
6.200	+1.290e+04	+4.699e+03	+1.427e+04	+0.267
6.400	+9.998e+03	+4.325e+03	+1.338e+04	+0.302
6.600	+8.626e+03	+5.183e+03	+1.253e+04	+0.375
6.800	+1.172e+04	+3.187e+03	+1.792e+04	+0.214
7.000	+7.245e+03	+5.635e+03	+1.396e+04	+0.438
7.200	+3.879e+03	+9.225e+03	+1.429e+04	+0.704
7.400	+5.634e+03	+1.108e+04	+1.673e+04	+0.663
7.600	+4.069e+03	+1.033e+04	+1.557e+04	+0.717
7.800	+3.767e+03	+8.358e+03	+1.216e+04	+0.689
8.000	+2.991e+03	+9.399e+03	+1.600e+04	+0.759
8.200	+2.595e+03	+9.699e+03	+1.215e+04	+0.789
8.400	+2.988e+03	+1.250e+04	+1.194e+04	+0.807
8.600	+4.045e+03	+9.346e+03	+1.427e+04	+0.698
8.800	+4.901e+03	+9.826e+03	+1.831e+04	+0.667
9.000	+3.690e+03	+8.136e+03	+1.099e+04	+0.688
9.200	+3.050e+03	+1.314e+04	+1.325e+04	+0.812
9.400	+2.549e+03	+8.939e+03	+9.886e+03	+0.778
9.600	+3.469e+03	+1.225e+04	+1.375e+04	+0.779
9.800	+8.502e+03	+1.219e+03	+9.486e+03	+0.125
10.000	+9.799e+03	+4.017e+03	+1.368e+04	+0.291
10.200	+9.674e+03	+2.865e+03	+1.301e+04	+0.229
10.400	+1.080e+04	+4.584e+03	+1.504e+04	+0.298
10.600	+1.211e+04	+6.589e+03	+1.206e+04	+0.352
10.800	+8.324e+03	+1.831e+03	+1.679e+04	+0.180
11.000	+1.050e+04	+3.132e+03	+1.185e+04	+0.230
11.200	+7.893e+03	+5.670e+03	+1.382e+04	+0.418
11.400	+9.770e+03	+4.791e+03	+1.375e+04	+0.329
11.600	+1.037e+04	+5.782e+03	+1.475e+04	+0.358
11.800	+7.693e+03	+4.836e+03	+1.229e+04	+0.386
12.000	+1.236e+04	+3.813e+03	+1.510e+04	+0.236
12.200	+1.219e+04	+3.659e+03	+1.663e+04	+0.231
12.400	+9.982e+03	+3.828e+03	+1.650e+04	+0.277
12.600	+9.423e+03	+3.059e+03	+1.249e+04	+0.245
12.800	+1.253e+04	+3.806e+03	+1.256e+04	+0.233
13.000	+1.150e+04	+4.168e+03	+1.479e+04	+0.266
13.200	+9.339e+03	+2.433e+03	+1.096e+04	+0.207
13.400	+7.055e+03	+1.540e+03	+1.390e+04	+0.179
13.600	+1.189e+04	+2.991e+03	+1.770e+04	+0.201
13.800	+8.239e+03	+3.964e+03	+1.225e+04	+0.325
14.000	+1.169e+04	+5.084e+03	+1.364e+04	+0.303
