%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.195e+03	+1.305e+03	+9.838e+03	+0.174
0.200	+6.630e+03	+2.932e+03	+7.214e+03	+0.307
0.400	+6.725e+03	+2.532e+03	+8.334e+03	+0.273
0.600	+6.482e+03	+2.119e+03	+9.673e+03	+0.246
0.800	+6.207e+03	+2.148e+03	+1.017e+04	+0.257
1.000	+4.628e+03	+2.364e+03	+7.844e+03	+0.338
1.200	+6.955e+03	+1.486e+03	+9.617e+03	+0.176
1.400	+6.063e+03	+1.912e+03	+9.352e+03	+0.240
1.600	+5.637e+03	+1.605e+03	+1.027e+04	+0.222
1.800	+5.883e+03	+1.942e+03	+6.976e+03	+0.248
2.000	+7.956e+03	+2.730e+03	+9.072e+03	+0.255
2.200	+6.241e+03	+2.557e+03	+8.678e+03	+0.291
2.400	+5.063e+03	+2.871e+03	+8.978e+03	+0.362
2.600	+6.680e+03	+2.957e+03	+8.393e+03	+0.307
2.800	+5.412e+03	+2.041e+03	+8.814e+03	+0.274
3.000	+4.495e+03	+2.701e+03	+7.940e+03	+0.375
3.200	+5.110e+03	+3.063e+03	+7.089e+03	+0.375
3.400	+5.189e+03	+1.791e+03	+8.461e+03	+0.257
3.600	+3.401e+03	+1.228e+03	+8.290e+03	+0.265
3.800	+9.016e+03	+3.578e+03	+1.095e+04	+0.284
4.000	+6.345e+03	+2.079e+03	+8.522e+03	+0.247
4.200	+6.903e+03	+2.845e+03	+7.916e+03	+0.292
4.400	+5.451e+03	+2.312e+03	+9.361e+03	+0.298
4.600	+6.843e+03	+8.895e+02	+8.404e+03	+0.115
4.800	+7.149e+03	+2.233e+03	+8.730e+03	+0.238
5.000	+6.306e+03	+2.647e+03	+6.198e+03	+0.296
5.200	+5.578e+03	+2.266e+03	+8.187e+03	+0.289
5.400	+7.451e+03	+4.461e+03	+8.539e+03	+0.375
5.600	+4.806e+03	+2.125e+03	+9.383e+03	+0.307
5.800	+4.365e+03	+1.596e+03	+9.416e+03	+0.268
6.000	+5.120e+03	+1.669e+03	+1.061e+04	+0.246
6.200	+7.778e+03	+1.394e+03	+7.775e+03	+0.152
6.400	+6.060e+03	+2.325e+03	+8.526e+03	+0.277
6.600	+2.714e+03	+4.926e+03	+8.158e+03	+0.645
6.800	+6.068e+03	+1.728e+03	+7.592e+03	+0.222
7.000	+4.035e+03	+4.086e+03	+8.228e+03	+0.503
7.200	+5.165e+03	+1.688e+03	+1.052e+04	+0.246
7.400	+5.829e+03	+1.820e+03	+8.202e+03	+0.238
7.600	+3.497e+03	+2.201e+03	+7.735e+03	+0.386
7.800	+6.282e+03	+3.091e+03	+7.661e+03	+0.330
8.000	+5.523e+03	+1.794e+03	+8.358e+03	+0.245
8.200	+8.056e+03	+2.616e+03	+7.145e+03	+0.245
8.400	+6.067e+03	+6.779e+02	+7.685e+03	+0.101
8.600	+7.248e+03	+1.932e+03	+7.555e+03	+0.210
8.800	+4.251e+03	+3.287e+03	+5.485e+03	+0.436
9.000	+6.469e+03	+6.178e+03	+8.782e+03	+0.488
9.200	+5.997e+03	+3.065e+03	+1.095e+04	+0.338
9.400	+3.971e+03	+1.717e+03	+7.218e+03	+0.302
9.600	+6.311e+03	+2.571e+03	+9.104e+03	+0.289
9.800	+5.133e+03	+2.250e+03	+9.491e+03	+0.305
10.000	+7.134e+03	+2.620e+03	+9.968e+03	+0.269
10.200	+7.667e+03	+4.512e+03	+8.995e+03	+0.370
10.400	+5.086e+03	+1.770e+03	+9.900e+03	+0.258
10.600	+6.758e+03	+2.044e+03	+6.585e+03	+0.232
10.800	+6.220e+03	+1.526e+03	+8.278e+03	+0.197
11.000	+5.809e+03	+3.872e+03	+9.033e+03	+0.400
11.200	+3.207e+03	+5.494e+03	+8.724e+03	+0.631
11.400	+2.686e+03	+7.067e+03	+8.905e+03	+0.725
11.600	+1.650e+03	+8.052e+03	+8.690e+03	+0.830
11.800	+1.294e+03	+5.611e+03	+6.305e+03	+0.813
12.000	+2.928e+03	+7.622e+03	+9.589e+03	+0.722
12.200	+1.706e+03	+6.706e+03	+7.041e+03	+0.797
12.400	+2.329e+03	+5.215e+03	+8.625e+03	+0.691
12.600	+1.823e+03	+5.932e+03	+7.556e+03	+0.765
12.800	+9.700e+02	+5.972e+03	+9.151e+03	+0.860
13.000	+2.534e+03	+6.945e+03	+9.795e+03	+0.733
13.200	+6.328e+02	+7.374e+03	+8.114e+03	+0.921
13.400	+1.839e+03	+6.558e+03	+9.295e+03	+0.781
13.600	+2.185e+03	+4.703e+03	+6.351e+03	+0.683
13.800	+6.121e+02	+6.001e+03	+6.513e+03	+0.907
14.000	+2.802e+03	+5.675e+03	+7.207e+03	+0.669
14.200	+3.048e+03	+7.967e+03	+9.598e+03	+0.723
14.400	+3.250e+03	+5.631e+03	+7.966e+03	+0.634
14.600	+2.209e+02	+2.493e+03	+8.734e+03	+0.919
14.800	+1.619e+03	+6.740e+03	+6.870e+03	+0.806
15.000	+9.267e+02	+5.888e+03	+1.083e+04	+0.864
15.200	+3.341e+03	+7.268e+03	+9.634e+03	+0.685
15.400	+2.937e+03	+6.302e+03	+9.362e+03	+0.682
15.600	+4.120e+03	+4.978e+03	+9.322e+03	+0.547
15.800	+2.534e+03	+7.656e+03	+9.641e+03	+0.751
16.000	+2.054e+03	+5.734e+03	+7.914e+03	+0.736
