%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.269e+03	+1.015e+04	+8.424e+03	+0.817
0.200	+2.100e+03	+9.590e+03	+7.764e+03	+0.820
0.400	+1.791e+03	+5.737e+03	+1.015e+04	+0.762
0.600	+1.861e+03	+6.191e+03	+1.115e+04	+0.769
0.800	+2.278e+03	+8.512e+03	+8.384e+03	+0.789
1.000	+3.339e+03	+7.670e+03	+9.799e+03	+0.697
1.200	+2.835e+03	+9.215e+03	+6.571e+03	+0.765
1.400	+4.233e+03	+6.240e+03	+8.846e+03	+0.596
1.600	+4.436e+03	+1.062e+04	+9.114e+03	+0.705
1.800	+2.387e+03	+6.791e+03	+1.013e+04	+0.740
2.000	+3.509e+03	+7.532e+03	+9.925e+03	+0.682
2.200	+1.731e+03	+9.251e+03	+1.196e+04	+0.842
2.400	+3.597e+03	+1.066e+04	+9.444e+03	+0.748
2.600	+2.178e+03	+5.743e+03	+9.233e+03	+0.725
2.800	+3.306e+03	+7.539e+03	+1.092e+04	+0.695
3.000	+4.255e+03	+8.173e+03	+8.815e+03	+0.658
3.200	+4.838e+03	+7.492e+03	+1.087e+04	+0.608
3.400	+2.665e+03	+6.984e+03	+9.983e+03	+0.724
3.600	+2.338e+03	+8.545e+03	+1.007e+04	+0.785
3.800	+2.269e+03	+6.146e+03	+9.064e+03	+0.730
4.000	+3.012e+03	+6.136e+03	+1.216e+04	+0.671
4.200	+1.633e+03	+6.687e+03	+1.262e+04	+0.804
4.400	+2.375e+03	+5.330e+03	+9.786e+03	+0.692
4.600	+4.141e+03	+7.012e+03	+9.456e+03	+0.629
4.800	+2.774e+03	+9.321e+03	+8.936e+03	+0.771
5.000	+1.196e+03	+8.047e+03	+7.941e+03	+0.871
5.200	+4.104e+01	+7.259e+03	+9.900e+03	+0.994
5.400	+3.100e+03	+8.782e+03	+9.091e+03	+0.739
5.600	+1.953e+03	+8.396e+03	+9.650e+03	+0.811
5.800	+3.143e+03	+8.087e+03	+8.657e+03	+0.720
6.000	+4.114e+03	+8.012e+03	+8.441e+03	+0.661
6.200	+1.149e+03	+6.401e+03	+1.060e+04	+0.848
6.400	+1.916e+03	+6.065e+03	+1.034e+04	+0.760
6.600	+1.392e+03	+9.130e+03	+1.125e+04	+0.868
6.800	+1.711e+03	+8.940e+03	+7.788e+03	+0.839
7.000	+1.855e+03	+7.506e+03	+1.028e+04	+0.802
7.200	+2.061e+03	+6.186e+03	+1.071e+04	+0.750
7.400	+3.495e+03	+6.361e+03	+1.095e+04	+0.645
7.600	+2.257e+03	+6.992e+03	+9.799e+03	+0.756
7.800	+2.063e+03	+6.530e+03	+1.038e+04	+0.760
8.000	+3.163e+03	+6.201e+03	+1.168e+04	+0.662
8.200	+3.414e+03	+6.572e+03	+1.136e+04	+0.658
8.400	+1.946e+03	+8.062e+03	+8.621e+03	+0.806
8.600	+2.633e+03	+7.161e+03	+1.073e+04	+0.731
8.800	+1.753e+03	+9.241e+03	+9.032e+03	+0.841
9.000	+2.934e+03	+5.728e+03	+9.032e+03	+0.661
9.200	+1.494e+03	+9.062e+03	+1.084e+04	+0.858
9.400	+2.068e+03	+6.614e+03	+1.068e+04	+0.762
9.600	+3.383e+03	+6.815e+03	+8.448e+03	+0.668
9.800	+1.484e+03	+7.886e+03	+9.103e+03	+0.842
10.000	+2.182e+03	+7.868e+03	+1.025e+04	+0.783
10.200	+3.032e+03	+7.106e+03	+9.503e+03	+0.701
10.400	+4.447e+03	+8.042e+03	+1.049e+04	+0.644
10.600	+2.621e+03	+1.058e+04	+9.172e+03	+0.801
10.800	+1.540e+03	+5.611e+03	+1.210e+04	+0.785
11.000	+5.092e+03	+7.387e+03	+8.867e+03	+0.592
11.200	+2.229e+03	+6.365e+03	+1.060e+04	+0.741
11.400	+3.058e+03	+7.868e+03	+7.626e+03	+0.720
11.600	+2.498e+03	+8.213e+03	+1.249e+04	+0.767
11.800	+2.309e+03	+7.246e+03	+1.179e+04	+0.758
12.000	+2.262e+03	+5.279e+03	+9.268e+03	+0.700
12.200	+2.985e+03	+6.014e+03	+1.089e+04	+0.668
12.400	+1.933e+03	+5.384e+03	+8.994e+03	+0.736
12.600	+3.054e+03	+9.339e+03	+9.296e+03	+0.754
12.800	+1.235e+03	+8.783e+03	+1.033e+04	+0.877
13.000	+3.729e+03	+7.297e+03	+1.001e+04	+0.662
13.200	+2.961e+03	+4.282e+03	+1.021e+04	+0.591
13.400	+1.584e+03	+6.413e+03	+8.943e+03	+0.802
13.600	+4.123e+03	+7.377e+03	+1.091e+04	+0.641
13.800	+3.649e+03	+7.020e+03	+1.065e+04	+0.658
14.000	+1.283e+03	+6.195e+03	+9.948e+03	+0.828
14.200	+2.449e+03	+6.612e+03	+1.044e+04	+0.730
14.400	+2.864e+03	+9.056e+03	+1.208e+04	+0.760
14.600	+3.760e+03	+5.936e+03	+9.287e+03	+0.612
14.800	+2.198e+03	+8.226e+03	+1.119e+04	+0.789
15.000	+5.357e+03	+4.426e+03	+8.662e+03	+0.452
15.200	+2.129e+03	+6.986e+03	+8.371e+03	+0.766
15.400	+3.515e+03	+7.031e+03	+8.256e+03	+0.667
