%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.660e+03	+8.360e+03	+1.474e+04	+0.834
0.200	+3.188e+03	+8.612e+03	+1.582e+04	+0.730
0.400	+2.449e+03	+1.319e+04	+1.408e+04	+0.843
0.600	+3.057e+03	+1.320e+04	+1.242e+04	+0.812
0.800	+3.787e+03	+9.993e+03	+1.546e+04	+0.725
1.000	+5.430e+03	+9.304e+03	+7.412e+03	+0.631
1.200	+2.306e+03	+6.610e+03	+1.500e+04	+0.741
1.400	+3.898e+03	+1.231e+04	+1.047e+04	+0.759
1.600	+1.624e+03	+8.989e+03	+1.464e+04	+0.847
1.800	+5.288e+03	+7.427e+03	+1.237e+04	+0.584
2.000	+4.657e+03	+1.211e+04	+1.142e+04	+0.722
2.200	+6.555e+03	+2.277e+03	+1.505e+04	+0.258
2.400	+1.097e+04	+2.091e+03	+1.229e+04	+0.160
2.600	+8.033e+03	+3.450e+03	+1.492e+04	+0.300
2.800	+1.003e+04	+4.644e+03	+1.274e+04	+0.317
3.000	+1.092e+04	+4.904e+03	+1.446e+04	+0.310
3.200	+8.562e+03	+4.320e+03	+1.502e+04	+0.335
3.400	+9.074e+03	+2.835e+03	+8.344e+03	+0.238
3.600	+1.280e+04	+3.620e+03	+1.382e+04	+0.220
3.800	+6.979e+03	+2.654e+03	+1.377e+04	+0.276
4.000	+7.427e+03	+1.981e+03	+1.253e+04	+0.211
4.200	+1.315e+04	+5.164e+03	+1.318e+04	+0.282
4.400	+8.754e+03	+5.681e+03	+1.054e+04	+0.394
4.600	+1.051e+04	+2.719e+03	+1.171e+04	+0.205
4.800	+9.114e+03	+4.233e+03	+1.289e+04	+0.317
5.000	+1.022e+04	+4.747e+03	+1.177e+04	+0.317
5.200	+7.356e+03	+2.870e+03	+1.320e+04	+0.281
5.400	+1.083e+04	+5.260e+03	+1.088e+04	+0.327
5.600	+8.829e+03	+2.522e+03	+1.574e+04	+0.222
5.800	+7.534e+03	+4.780e+03	+1.547e+04	+0.388
6.000	+9.480e+03	+3.974e+03	+1.353e+04	+0.295
6.200	+1.049e+04	+5.453e+03	+1.224e+04	+0.342
6.400	+9.735e+03	+4.508e+03	+1.162e+04	+0.317
6.600	+8.824e+03	+4.173e+03	+9.133e+03	+0.321
6.800	+1.114e+04	+3.361e+02	+1.427e+04	+0.029
7.000	+7.411e+03	+2.617e+03	+1.350e+04	+0.261
7.200	+8.851e+03	+2.807e+03	+1.524e+04	+0.241
7.400	+9.354e+03	+1.711e+03	+1.142e+04	+0.155
7.600	+1.037e+04	+3.267e+03	+1.041e+04	+0.240
