%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.532e+03	+2.548e+03	+8.409e+03	+0.253
0.200	+7.057e+03	+3.783e+03	+8.847e+03	+0.349
0.400	+6.483e+03	+3.991e+03	+8.302e+03	+0.381
0.600	+3.827e+03	+2.727e+03	+1.091e+04	+0.416
0.800	+5.696e+03	+2.895e+03	+8.271e+03	+0.337
1.000	+7.779e+03	+4.526e+03	+6.911e+03	+0.368
1.200	+5.054e+03	+1.754e+03	+9.212e+03	+0.258
1.400	+7.182e+03	+4.268e+03	+1.065e+04	+0.373
1.600	+7.403e+03	+3.066e+03	+1.015e+04	+0.293
1.800	+5.523e+03	+1.143e+03	+1.016e+04	+0.171
2.000	+7.008e+03	+3.174e+03	+1.193e+04	+0.312
2.200	+5.365e+03	+4.410e+03	+8.719e+03	+0.451
2.400	+4.911e+03	+1.766e+03	+9.703e+03	+0.265
2.600	+8.198e+03	+2.562e+03	+1.016e+04	+0.238
2.800	+9.308e+03	+4.642e+03	+9.673e+03	+0.333
3.000	+7.442e+03	+2.315e+03	+8.036e+03	+0.237
3.200	+8.014e+03	+2.184e+03	+1.123e+04	+0.214
3.400	+5.939e+03	+4.640e+03	+6.751e+03	+0.439
3.600	+6.577e+03	+2.537e+03	+1.050e+04	+0.278
3.800	+5.310e+03	+3.799e+03	+8.608e+03	+0.417
4.000	+6.055e+03	+1.984e+03	+8.243e+03	+0.247
4.200	+6.167e+03	+3.578e+03	+1.005e+04	+0.367
4.400	+8.655e+03	+3.805e+03	+1.054e+04	+0.305
4.600	+8.178e+03	+1.788e+03	+1.154e+04	+0.179
4.800	+5.423e+03	+2.675e+03	+6.258e+03	+0.330
5.000	+6.887e+03	+2.571e+03	+8.763e+03	+0.272
5.200	+3.968e+03	+7.932e+02	+1.231e+04	+0.167
5.400	+5.816e+03	+3.491e+03	+8.180e+03	+0.375
5.600	+3.681e+03	+2.516e+03	+1.222e+04	+0.406
5.800	+7.652e+03	+3.890e+03	+8.047e+03	+0.337
6.000	+7.132e+03	+1.771e+03	+8.030e+03	+0.199
6.200	+8.428e+03	+3.488e+03	+9.599e+03	+0.293
6.400	+5.798e+03	+1.630e+03	+8.896e+03	+0.219
6.600	+4.357e+03	+2.747e+03	+9.312e+03	+0.387
6.800	+7.326e+03	+4.411e+03	+1.226e+04	+0.376
7.000	+4.988e+03	+3.042e+03	+9.448e+03	+0.379
7.200	+6.227e+03	+4.523e+03	+1.014e+04	+0.421
7.400	+8.321e+03	+1.996e+03	+8.010e+03	+0.193
7.600	+6.991e+03	+1.614e+03	+9.531e+03	+0.188
7.800	+4.526e+03	+2.891e+03	+8.027e+03	+0.390
8.000	+8.090e+03	+2.691e+03	+1.074e+04	+0.250
8.200	+6.258e+03	+3.078e+03	+8.295e+03	+0.330
8.400	+9.042e+03	+2.829e+03	+9.354e+03	+0.238
