%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.845e+03	+2.761e+03	+7.725e+03	+0.260
0.200	+7.012e+03	+4.356e+03	+9.510e+03	+0.383
0.400	+6.367e+03	+6.726e+02	+1.124e+04	+0.096
0.600	+8.979e+03	+2.564e+03	+9.863e+03	+0.222
0.800	+4.830e+03	+2.250e+03	+1.023e+04	+0.318
1.000	+5.589e+03	+2.315e+03	+1.319e+04	+0.293
1.200	+4.434e+03	+3.140e+03	+8.858e+03	+0.415
1.400	+5.574e+03	+1.497e+03	+1.071e+04	+0.212
1.600	+5.366e+03	+2.561e+03	+7.307e+03	+0.323
1.800	+5.407e+03	+2.239e+03	+8.975e+03	+0.293
2.000	+7.303e+03	+2.358e+03	+9.085e+03	+0.244
2.200	+7.454e+03	+1.321e+03	+1.228e+04	+0.150
2.400	+7.973e+03	+3.372e+03	+1.013e+04	+0.297
2.600	+3.417e+03	+6.848e+03	+1.102e+04	+0.667
2.800	+2.206e+03	+9.044e+03	+8.669e+03	+0.804
3.000	+3.970e+03	+7.112e+03	+8.183e+03	+0.642
3.200	+2.731e+03	+8.303e+03	+8.885e+03	+0.753
3.400	+3.394e+03	+6.572e+03	+8.769e+03	+0.659
3.600	+2.426e+03	+9.577e+03	+1.031e+04	+0.798
3.800	+2.625e+03	+5.212e+03	+9.798e+03	+0.665
4.000	+2.923e+03	+7.792e+03	+9.320e+03	+0.727
4.200	-1.227e+02	+7.458e+03	+8.021e+03	+1.017
4.400	+7.622e+02	+7.795e+03	+9.977e+03	+0.911
4.600	+3.316e+03	+7.480e+03	+1.165e+04	+0.693
4.800	+2.314e+03	+6.955e+03	+7.782e+03	+0.750
5.000	+1.735e+03	+7.563e+03	+8.416e+03	+0.813
5.200	+1.937e+03	+8.921e+03	+9.150e+03	+0.822
5.400	+2.505e+03	+8.487e+03	+9.775e+03	+0.772
5.600	+8.685e+02	+6.711e+03	+1.030e+04	+0.885
5.800	+3.187e+03	+6.186e+03	+1.071e+04	+0.660
6.000	+2.980e+03	+8.568e+03	+9.834e+03	+0.742
6.200	+2.545e+03	+6.166e+03	+6.445e+03	+0.708
6.400	+4.822e+03	+6.544e+03	+1.192e+04	+0.576
6.600	+3.019e+03	+7.909e+03	+8.881e+03	+0.724
6.800	+3.790e+03	+6.205e+03	+1.122e+04	+0.621
7.000	+2.679e+03	+6.141e+03	+1.083e+04	+0.696
7.200	+3.379e+03	+4.455e+03	+9.278e+03	+0.569
7.400	+3.492e+03	+9.423e+03	+6.605e+03	+0.730
7.600	+3.211e+03	+4.740e+03	+8.774e+03	+0.596
7.800	+4.931e+02	+8.552e+03	+8.200e+03	+0.945
8.000	+1.942e+03	+9.608e+03	+7.465e+03	+0.832
8.200	+1.237e+03	+4.608e+03	+1.230e+04	+0.788
8.400	+4.700e+03	+7.988e+03	+9.235e+03	+0.630
8.600	+1.967e+03	+8.143e+03	+8.079e+03	+0.805
8.800	+3.895e+02	+5.849e+03	+1.066e+04	+0.938
9.000	+1.974e+03	+6.879e+03	+9.505e+03	+0.777
9.200	+2.562e+03	+8.239e+03	+1.071e+04	+0.763
9.400	+2.125e+03	+6.621e+03	+8.655e+03	+0.757
9.600	+1.320e+03	+4.637e+03	+1.067e+04	+0.778
9.800	+1.154e+03	+7.129e+03	+1.059e+04	+0.861
10.000	+1.344e+03	+1.024e+04	+8.585e+03	+0.884
10.200	+1.024e+03	+6.311e+03	+8.979e+03	+0.860
