%state	deg. state	t_start (s)	t_dwell (s)
4	2	+0.000e+00	+3.214e+01
3	2	+3.214e+01	+6.689e-01
2	1	+3.280e+01	+7.659e-01
3	2	+3.357e+01	+3.002e-01
4	2	+3.387e+01	+6.693e+00
3	2	+4.056e+01	+3.432e-01
2	1	+4.091e+01	+3.033e-01
1	1	+4.121e+01	+1.312e+01
4	2	+5.433e+01	+9.551e+00
1	1	+6.388e+01	+1.311e+01
4	2	+7.699e+01	+2.205e+01
3	2	+9.904e+01	+3.004e-02
2	1	+9.907e+01	+5.235e-01
3	2	+9.960e+01	+5.088e-01
4	2	+1.001e+02	+7.086e+00
3	2	+1.072e+02	+3.510e-01
2	1	+1.075e+02	+3.071e+00
3	2	+1.106e+02	+9.931e-01
2	1	+1.116e+02	+2.304e+00
3	2	+1.139e+02	+2.752e-01
2	1	+1.142e+02	+1.239e+00
3	2	+1.154e+02	+5.011e-01
2	1	+1.159e+02	+4.681e+00
1	1	+1.206e+02	+1.158e+01
0	0	+1.322e+02	+Inf
