%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.809e+03	+6.249e+03	+8.392e+03	+0.776
0.200	+1.238e+03	+6.258e+03	+8.142e+03	+0.835
0.400	+1.502e+03	+5.179e+03	+8.036e+03	+0.775
0.600	+1.378e+03	+5.295e+03	+8.257e+03	+0.794
0.800	+1.725e+03	+5.615e+03	+5.732e+03	+0.765
1.000	+2.403e+03	+7.103e+03	+7.587e+03	+0.747
1.200	+2.255e+03	+4.701e+03	+6.467e+03	+0.676
1.400	+1.384e+03	+6.392e+03	+7.686e+03	+0.822
1.600	+1.788e+03	+6.934e+03	+8.154e+03	+0.795
1.800	+1.878e+03	+4.079e+03	+1.042e+04	+0.685
2.000	+3.144e+03	+5.160e+03	+7.191e+03	+0.621
2.200	+1.362e+03	+5.187e+03	+7.767e+03	+0.792
2.400	+2.840e+03	+6.391e+03	+7.681e+03	+0.692
2.600	+2.123e+03	+5.778e+03	+8.520e+03	+0.731
2.800	+1.634e+03	+4.782e+03	+1.042e+04	+0.745
3.000	+1.996e+03	+4.547e+03	+8.375e+03	+0.695
3.200	+2.286e+03	+5.434e+03	+6.854e+03	+0.704
3.400	+2.036e+03	+4.703e+03	+6.886e+03	+0.698
3.600	+2.135e+03	+6.677e+03	+6.574e+03	+0.758
3.800	+2.211e+03	+4.739e+03	+8.505e+03	+0.682
4.000	+9.502e+02	+7.353e+03	+6.022e+03	+0.886
4.200	+2.187e+03	+5.267e+03	+7.753e+03	+0.707
4.400	+1.033e+03	+5.989e+03	+6.185e+03	+0.853
4.600	+2.576e+03	+6.420e+03	+7.484e+03	+0.714
4.800	+8.192e+02	+8.654e+03	+6.741e+03	+0.914
5.000	+1.998e+03	+4.552e+03	+9.696e+03	+0.695
5.200	+2.279e+03	+5.112e+03	+8.229e+03	+0.692
5.400	+8.172e+02	+5.067e+03	+8.904e+03	+0.861
5.600	+9.671e+02	+4.819e+03	+6.028e+03	+0.833
5.800	+1.732e+03	+5.103e+03	+6.882e+03	+0.747
6.000	+1.078e+03	+5.933e+03	+7.566e+03	+0.846
6.200	+2.884e+03	+7.409e+03	+1.032e+04	+0.720
6.400	+1.291e+03	+6.373e+03	+8.151e+03	+0.832
