%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+7.770e+03	+1.010e+03	+1.248e+04	+0.115
0.200	+1.061e+04	+4.670e+03	+1.465e+04	+0.306
0.400	+7.664e+03	+4.326e+03	+1.241e+04	+0.361
0.600	+7.809e+03	+4.251e+03	+9.788e+03	+0.352
0.800	+8.299e+03	+2.985e+03	+1.073e+04	+0.265
1.000	+7.927e+03	+3.543e+03	+1.194e+04	+0.309
1.200	+7.338e+03	+2.493e+03	+1.242e+04	+0.254
1.400	+9.994e+03	+4.180e+03	+1.045e+04	+0.295
1.600	+6.371e+03	+3.518e+03	+9.810e+03	+0.356
1.800	+7.977e+03	+3.448e+03	+8.323e+03	+0.302
2.000	+8.438e+03	+1.523e+03	+1.268e+04	+0.153
2.200	+9.325e+03	+5.713e+03	+1.083e+04	+0.380
2.400	+1.021e+04	+2.618e+03	+1.296e+04	+0.204
2.600	+7.223e+03	+5.177e+03	+1.132e+04	+0.418
2.800	+8.566e+03	+6.199e+03	+1.269e+04	+0.420
3.000	+7.175e+03	+3.862e+03	+1.445e+04	+0.350
3.200	+5.868e+03	+1.951e+03	+1.162e+04	+0.250
3.400	+5.463e+03	+5.073e+03	+1.165e+04	+0.482
3.600	+5.673e+03	+3.334e+03	+9.975e+03	+0.370
3.800	+4.657e+03	+3.990e+03	+1.101e+04	+0.461
4.000	+5.389e+03	+1.692e+03	+1.015e+04	+0.239
4.200	+7.871e+03	+5.120e+03	+1.102e+04	+0.394
4.400	+5.861e+03	+2.219e+03	+1.108e+04	+0.275
4.600	+5.758e+03	+4.253e+03	+1.154e+04	+0.425
4.800	+3.219e+03	+4.353e+03	+9.782e+03	+0.575
5.000	+7.259e+03	+2.528e+03	+1.351e+04	+0.258
5.200	+6.154e+03	+3.007e+03	+1.133e+04	+0.328
5.400	+5.911e+03	+2.773e+03	+1.033e+04	+0.319
5.600	+9.407e+03	+3.833e+03	+8.715e+03	+0.289
5.800	+7.810e+03	+3.597e+03	+1.265e+04	+0.315
6.000	+8.469e+03	+3.065e+03	+1.116e+04	+0.266
6.200	+9.172e+03	+4.338e+03	+1.010e+04	+0.321
6.400	+8.123e+03	+2.807e+03	+1.247e+04	+0.257
6.600	+4.672e+03	+3.380e+03	+1.164e+04	+0.420
6.800	+6.991e+03	+4.841e+03	+9.422e+03	+0.409
7.000	+5.670e+03	+3.397e+03	+1.022e+04	+0.375
7.200	+6.420e+03	+3.243e+03	+1.079e+04	+0.336
7.400	+1.051e+04	+4.438e+03	+1.265e+04	+0.297
7.600	+6.141e+03	+3.534e+03	+8.818e+03	+0.365
7.800	+7.087e+03	+2.808e+03	+1.039e+04	+0.284
8.000	+8.229e+03	+3.032e+03	+9.531e+03	+0.269
8.200	+7.648e+03	+2.819e+03	+1.315e+04	+0.269
8.400	+4.647e+03	+3.779e+03	+1.036e+04	+0.449
8.600	+1.100e+04	+3.319e+03	+1.150e+04	+0.232
8.800	+6.792e+03	+5.048e+03	+8.548e+03	+0.426
9.000	+5.498e+03	+3.967e+03	+1.010e+04	+0.419
9.200	+1.031e+04	+3.227e+03	+1.153e+04	+0.238
9.400	+7.614e+03	+3.459e+03	+1.402e+04	+0.312
9.600	+6.725e+03	+3.018e+03	+9.499e+03	+0.310
9.800	+6.580e+03	+3.140e+03	+1.143e+04	+0.323
10.000	+5.885e+03	+2.971e+03	+1.216e+04	+0.335
10.200	+6.468e+03	+2.797e+03	+1.255e+04	+0.302
10.400	+7.307e+03	+4.943e+03	+1.275e+04	+0.404
10.600	+5.471e+03	+2.458e+03	+1.282e+04	+0.310
10.800	+7.725e+03	+4.372e+03	+8.447e+03	+0.361
11.000	+6.986e+03	+1.890e+03	+1.271e+04	+0.213
11.200	+8.314e+03	+3.719e+03	+1.112e+04	+0.309
11.400	+6.625e+03	+4.192e+03	+1.174e+04	+0.388
11.600	+4.335e+03	+4.424e+03	+1.017e+04	+0.505
11.800	+9.195e+03	+3.539e+03	+1.156e+04	+0.278
12.000	+8.611e+03	+4.144e+03	+1.074e+04	+0.325
12.200	+7.257e+03	+5.393e+03	+1.068e+04	+0.426
12.400	+9.345e+03	+1.667e+03	+1.271e+04	+0.151
12.600	+5.702e+03	+2.610e+03	+1.149e+04	+0.314
12.800	+7.288e+03	+5.074e+03	+1.196e+04	+0.410
13.000	+1.011e+04	+3.510e+03	+1.235e+04	+0.258
13.200	+6.185e+03	+3.057e+03	+1.012e+04	+0.331
13.400	+1.013e+04	+4.068e+03	+1.285e+04	+0.286
13.600	+6.975e+03	+5.433e+03	+1.138e+04	+0.438
13.800	+1.056e+04	+3.869e+03	+8.752e+03	+0.268
14.000	+5.764e+03	+5.161e+03	+1.093e+04	+0.472
14.200	+5.460e+03	+3.810e+03	+1.172e+04	+0.411
14.400	+7.541e+03	+3.453e+03	+9.871e+03	+0.314
14.600	+8.932e+03	+5.051e+03	+1.194e+04	+0.361
14.800	+7.470e+03	+2.702e+03	+1.240e+04	+0.266
15.000	+8.317e+03	+3.006e+03	+1.224e+04	+0.265
15.200	+7.830e+03	+2.665e+03	+1.138e+04	+0.254
15.400	+7.802e+03	+4.601e+03	+1.256e+04	+0.371
15.600	+5.738e+03	+5.277e+03	+1.138e+04	+0.479
15.800	+9.225e+03	+2.990e+03	+7.539e+03	+0.245
16.000	+7.626e+03	+3.069e+03	+1.409e+04	+0.287
16.200	+6.269e+03	+3.191e+03	+1.151e+04	+0.337
16.400	+7.047e+03	+3.838e+03	+1.188e+04	+0.353
16.600	+9.838e+03	+2.075e+03	+9.993e+03	+0.174
16.800	+1.075e+04	+3.699e+03	+9.486e+03	+0.256
17.000	+6.968e+03	+1.831e+03	+9.930e+03	+0.208
17.200	+6.876e+03	+5.655e+03	+1.017e+04	+0.451
17.400	+8.755e+03	+2.590e+03	+1.210e+04	+0.228
17.600	+7.298e+03	+2.784e+03	+1.290e+04	+0.276
17.800	+8.043e+03	+2.756e+03	+1.305e+04	+0.255
18.000	+7.032e+03	+3.260e+03	+1.266e+04	+0.317
