%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.139e+03	+1.095e+04	+1.533e+04	+0.681
0.200	+2.734e+03	+9.152e+03	+1.608e+04	+0.770
0.400	+4.596e+03	+1.129e+04	+1.373e+04	+0.711
0.600	+3.299e+03	+1.284e+04	+1.440e+04	+0.796
0.800	+3.276e+03	+1.173e+04	+1.345e+04	+0.782
1.000	+3.725e+03	+1.035e+04	+1.120e+04	+0.735
1.200	+3.615e+03	+9.962e+03	+1.509e+04	+0.734
1.400	+3.871e+03	+1.184e+04	+1.210e+04	+0.754
1.600	+2.646e+03	+1.325e+04	+1.203e+04	+0.834
1.800	+4.817e+03	+1.015e+04	+1.124e+04	+0.678
2.000	+1.250e+03	+1.159e+04	+1.118e+04	+0.903
2.200	+4.765e+03	+1.041e+04	+1.590e+04	+0.686
2.400	+4.020e+03	+9.423e+03	+1.598e+04	+0.701
2.600	+2.903e+03	+7.803e+03	+1.498e+04	+0.729
2.800	+8.131e+01	+7.304e+03	+1.277e+04	+0.989
3.000	+3.622e+03	+9.902e+03	+9.264e+03	+0.732
3.200	+2.005e+03	+8.579e+03	+1.466e+04	+0.811
3.400	+1.398e+03	+1.420e+04	+1.610e+04	+0.910
3.600	-9.399e+02	+1.050e+04	+1.665e+04	+1.098
3.800	+1.218e+03	+7.186e+03	+1.282e+04	+0.855
4.000	+2.162e+03	+1.209e+04	+1.209e+04	+0.848
4.200	+4.325e+03	+8.114e+03	+1.193e+04	+0.652
4.400	+4.892e+03	+1.023e+04	+9.737e+03	+0.676
4.600	+2.471e+03	+9.518e+03	+1.599e+04	+0.794
4.800	+6.220e+03	+7.890e+03	+1.596e+04	+0.559
5.000	+9.256e+03	+6.800e+03	+1.301e+04	+0.424
5.200	+8.114e+03	+3.081e+03	+1.781e+04	+0.275
5.400	+8.774e+03	+4.981e+03	+1.398e+04	+0.362
5.600	+1.138e+04	+3.889e+03	+1.204e+04	+0.255
5.800	+1.134e+04	+4.691e+03	+1.443e+04	+0.293
