%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+4.983e+03	+2.864e+03	+6.133e+03	+0.365
0.200	+6.697e+03	+2.055e+03	+6.571e+03	+0.235
0.400	+5.789e+03	+3.814e+03	+7.225e+03	+0.397
0.600	+5.201e+03	+1.833e+03	+6.941e+03	+0.261
0.800	+6.501e+03	+3.718e+03	+6.745e+03	+0.364
1.000	+6.543e+03	+2.525e+03	+6.926e+03	+0.278
1.200	+5.044e+03	+3.715e+03	+7.610e+03	+0.424
1.400	+5.699e+03	+2.783e+03	+6.286e+03	+0.328
1.600	+5.451e+03	+2.234e+03	+7.777e+03	+0.291
1.800	+5.005e+03	+1.411e+03	+6.186e+03	+0.220
2.000	+4.511e+03	+2.639e+03	+8.218e+03	+0.369
2.200	+4.316e+03	+2.283e+03	+8.722e+03	+0.346
2.400	+5.033e+03	+2.422e+03	+8.746e+03	+0.325
2.600	+5.168e+03	+2.150e+03	+8.062e+03	+0.294
2.800	+4.472e+03	+1.707e+03	+6.028e+03	+0.276
3.000	+4.594e+03	+1.779e+03	+8.789e+03	+0.279
3.200	+4.989e+03	+1.583e+03	+5.798e+03	+0.241
3.400	+4.415e+03	+2.739e+03	+9.132e+03	+0.383
3.600	+5.108e+03	+2.918e+03	+7.927e+03	+0.364
3.800	+4.331e+03	+1.683e+03	+6.933e+03	+0.280
4.000	+5.127e+03	+2.673e+03	+5.560e+03	+0.343
4.200	+5.355e+03	+1.880e+03	+8.120e+03	+0.260
4.400	+5.830e+03	+7.667e+02	+7.708e+03	+0.116
4.600	+4.412e+03	+2.617e+03	+7.345e+03	+0.372
4.800	+3.601e+03	+2.994e+03	+7.360e+03	+0.454
5.000	+5.026e+03	+2.058e+03	+8.792e+03	+0.290
5.200	+6.535e+03	+1.735e+03	+7.248e+03	+0.210
5.400	+4.763e+03	+3.602e+03	+8.503e+03	+0.431
5.600	+7.057e+03	+2.323e+03	+7.998e+03	+0.248
5.800	+4.751e+03	+3.667e+03	+8.839e+03	+0.436
6.000	+4.884e+03	+1.574e+03	+7.027e+03	+0.244
6.200	+6.306e+03	+1.730e+03	+7.724e+03	+0.215
6.400	+4.873e+03	+1.765e+03	+9.256e+03	+0.266
6.600	+6.323e+03	+2.633e+03	+9.588e+03	+0.294
6.800	+4.408e+03	+2.081e+03	+8.606e+03	+0.321
7.000	+5.096e+03	+6.461e+02	+6.578e+03	+0.113
7.200	+5.091e+03	+2.363e+03	+9.269e+03	+0.317
7.400	+6.135e+03	+2.257e+03	+7.917e+03	+0.269
7.600	+4.783e+03	+2.722e+03	+6.332e+03	+0.363
7.800	+5.407e+03	+2.146e+03	+6.584e+03	+0.284
