%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+9.751e+03	+2.418e+03	+1.015e+04	+0.199
0.200	+1.068e+04	+2.645e+03	+1.143e+04	+0.199
0.400	+8.986e+03	+2.327e+03	+1.184e+04	+0.206
0.600	+1.044e+04	+3.302e+03	+1.164e+04	+0.240
0.800	+8.506e+03	+3.328e+03	+1.496e+04	+0.281
1.000	+9.163e+03	+1.465e+03	+1.226e+04	+0.138
1.200	+6.407e+03	+5.983e+03	+1.440e+04	+0.483
1.400	+1.089e+04	+2.985e+03	+1.484e+04	+0.215
1.600	+1.070e+04	+3.038e+03	+1.134e+04	+0.221
1.800	+7.936e+03	+3.190e+03	+1.050e+04	+0.287
2.000	+7.536e+03	+3.329e+03	+1.034e+04	+0.306
2.200	+9.097e+03	+4.835e+03	+1.405e+04	+0.347
2.400	+8.468e+03	+3.614e+03	+1.007e+04	+0.299
2.600	+8.282e+03	+4.016e+03	+1.146e+04	+0.327
2.800	+5.752e+03	+4.208e+03	+1.052e+04	+0.422
3.000	+4.041e+03	+3.857e+03	+1.170e+04	+0.488
3.200	+6.623e+03	+5.310e+03	+1.133e+04	+0.445
3.400	+6.617e+03	+1.668e+03	+1.147e+04	+0.201
3.600	+1.001e+04	+2.571e+03	+1.209e+04	+0.204
3.800	+1.249e+04	+4.942e+03	+1.141e+04	+0.283
4.000	+1.057e+04	+3.459e+03	+1.094e+04	+0.246
4.200	+9.011e+03	+2.100e+03	+1.131e+04	+0.189
4.400	+7.742e+03	+3.540e+03	+9.461e+03	+0.314
4.600	+8.954e+03	+3.734e+03	+1.210e+04	+0.294
4.800	+7.338e+03	+1.787e+03	+9.393e+03	+0.196
5.000	+6.834e+03	+4.945e+03	+1.208e+04	+0.420
5.200	+1.058e+04	+5.046e+03	+1.140e+04	+0.323
5.400	+1.108e+04	+2.647e+03	+1.007e+04	+0.193
5.600	+6.742e+03	+4.471e+03	+1.374e+04	+0.399
5.800	+8.859e+03	+1.840e+03	+1.281e+04	+0.172
6.000	+1.005e+04	+3.512e+03	+1.136e+04	+0.259
6.200	+7.814e+03	+3.011e+03	+1.240e+04	+0.278
6.400	+7.459e+03	+3.733e+03	+1.311e+04	+0.334
6.600	+9.600e+03	+6.105e+03	+1.430e+04	+0.389
6.800	+9.185e+03	+3.846e+03	+1.284e+04	+0.295
7.000	+8.745e+03	+3.079e+03	+1.116e+04	+0.260
7.200	+1.019e+04	+6.075e+03	+1.465e+04	+0.374
7.400	+9.465e+03	+4.802e+03	+9.619e+03	+0.337
7.600	+9.395e+03	+2.890e+03	+1.006e+04	+0.235
7.800	+7.445e+03	+5.141e+03	+1.092e+04	+0.408
8.000	+7.164e+03	+3.168e+03	+1.289e+04	+0.307
8.200	+7.939e+03	+3.864e+03	+9.735e+03	+0.327
8.400	+8.330e+03	+2.064e+03	+1.090e+04	+0.199
8.600	+9.754e+03	+4.711e+03	+1.468e+04	+0.326
8.800	+9.011e+03	+3.461e+03	+1.102e+04	+0.278
9.000	+9.345e+03	+4.118e+03	+1.123e+04	+0.306
9.200	+1.128e+04	+3.723e+03	+1.454e+04	+0.248
9.400	+9.186e+03	+4.428e+03	+1.211e+04	+0.325
9.600	+7.429e+03	+3.896e+03	+1.040e+04	+0.344
9.800	+7.589e+03	+2.503e+03	+1.413e+04	+0.248
10.000	+8.374e+03	+3.766e+03	+1.354e+04	+0.310
10.200	+5.116e+03	+4.462e+03	+1.260e+04	+0.466
10.400	+6.939e+03	+3.929e+03	+1.212e+04	+0.361
10.600	+8.681e+03	+2.579e+03	+1.185e+04	+0.229
10.800	+5.002e+03	+2.979e+03	+1.141e+04	+0.373
11.000	+6.743e+03	+2.321e+03	+1.179e+04	+0.256
11.200	+6.749e+03	+3.847e+03	+1.143e+04	+0.363
11.400	+1.014e+04	+4.610e+03	+1.352e+04	+0.313
11.600	+9.794e+03	+4.406e+03	+1.416e+04	+0.310
11.800	+5.847e+03	-4.948e+02	+1.188e+04	-0.092
12.000	+6.213e+03	+3.681e+03	+1.399e+04	+0.372
12.200	+9.179e+03	+1.860e+03	+1.246e+04	+0.168
12.400	+1.072e+04	+4.571e+03	+9.600e+03	+0.299
12.600	+7.463e+03	+3.925e+03	+1.395e+04	+0.345
12.800	+9.431e+03	+3.482e+03	+1.357e+04	+0.270
13.000	+7.704e+03	+1.849e+03	+9.526e+03	+0.194
13.200	+1.223e+04	+2.243e+03	+1.229e+04	+0.155
13.400	+7.416e+03	+3.752e+03	+1.368e+04	+0.336
13.600	+8.951e+03	+4.847e+03	+1.135e+04	+0.351
13.800	+8.683e+03	+4.349e+03	+1.278e+04	+0.334
14.000	+6.428e+03	+4.072e+03	+1.139e+04	+0.388
14.200	+7.893e+03	+2.545e+03	+1.001e+04	+0.244
14.400	+8.055e+03	+4.089e+03	+9.968e+03	+0.337
14.600	+9.725e+03	+3.975e+03	+1.191e+04	+0.290
14.800	+1.446e+04	+3.404e+03	+1.333e+04	+0.191
15.000	+1.081e+04	+3.741e+03	+1.206e+04	+0.257
15.200	+9.841e+03	+3.334e+03	+1.291e+04	+0.253
15.400	+1.032e+04	+4.430e+03	+1.072e+04	+0.300
15.600	+8.260e+03	+6.068e+03	+1.250e+04	+0.423
15.800	+7.073e+03	+5.111e+03	+1.010e+04	+0.420
16.000	+8.073e+03	+3.919e+03	+9.128e+03	+0.327
16.200	+1.030e+04	+1.164e+03	+1.168e+04	+0.102
16.400	+6.991e+03	+4.678e+03	+1.099e+04	+0.401
16.600	+1.016e+04	+2.601e+03	+8.758e+03	+0.204
16.800	+9.479e+03	+3.884e+03	+1.199e+04	+0.291
17.000	+9.795e+03	+2.371e+03	+1.150e+04	+0.195
17.200	+7.657e+03	+5.188e+03	+1.211e+04	+0.404
