%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+6.241e+03	+3.089e+03	+1.070e+04	+0.331
0.200	+8.842e+03	+5.016e+03	+8.641e+03	+0.362
0.400	+8.183e+03	+2.015e+03	+9.621e+03	+0.198
0.600	+5.134e+03	+2.021e+03	+9.017e+03	+0.282
0.800	+6.996e+03	+4.447e+03	+1.260e+04	+0.389
1.000	+9.131e+03	+4.071e+03	+1.188e+04	+0.308
1.200	+4.765e+03	+2.324e+03	+9.468e+03	+0.328
1.400	+5.457e+03	+2.099e+03	+8.971e+03	+0.278
1.600	+6.704e+03	+5.243e+03	+1.101e+04	+0.439
1.800	+8.240e+03	+3.049e+03	+1.044e+04	+0.270
2.000	+7.498e+03	+3.716e+03	+1.101e+04	+0.331
2.200	+7.399e+03	+3.360e+03	+1.108e+04	+0.312
2.400	+6.003e+03	+3.641e+03	+8.424e+03	+0.378
2.600	+7.789e+03	+4.533e+03	+1.061e+04	+0.368
2.800	+7.478e+03	+3.174e+03	+1.172e+04	+0.298
3.000	+7.263e+03	+2.212e+03	+9.990e+03	+0.233
3.200	+8.928e+03	+4.701e+03	+1.202e+04	+0.345
3.400	+5.095e+03	+3.139e+03	+1.041e+04	+0.381
3.600	+9.604e+03	+2.767e+03	+7.507e+03	+0.224
3.800	+7.622e+03	+3.147e+03	+9.043e+03	+0.292
4.000	+7.920e+03	+4.609e+03	+9.331e+03	+0.368
4.200	+6.200e+03	+4.154e+03	+1.046e+04	+0.401
4.400	+6.220e+03	+3.619e+03	+1.093e+04	+0.368
4.600	+7.906e+03	+2.300e+03	+1.219e+04	+0.225
4.800	+6.309e+03	+5.026e+03	+9.637e+03	+0.443
5.000	+6.964e+03	+4.694e+03	+1.148e+04	+0.403
5.200	+8.024e+03	+4.488e+03	+9.922e+03	+0.359
5.400	+6.573e+03	+3.415e+03	+1.015e+04	+0.342
5.600	+9.797e+03	+1.410e+03	+1.031e+04	+0.126
5.800	+5.090e+03	+3.781e+03	+9.555e+03	+0.426
6.000	+6.119e+03	+2.076e+03	+1.028e+04	+0.253
6.200	+8.974e+03	+3.009e+03	+1.212e+04	+0.251
6.400	+8.505e+03	+3.516e+03	+8.582e+03	+0.293
6.600	+9.595e+03	+4.548e+03	+1.147e+04	+0.322
6.800	+5.198e+03	+1.350e+03	+1.064e+04	+0.206
7.000	+7.984e+03	+2.286e+03	+1.152e+04	+0.223
