%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+5.162e+03	+2.228e+03	+7.968e+03	+0.301
0.200	+5.542e+03	+2.645e+03	+8.076e+03	+0.323
0.400	+6.969e+03	+1.382e+03	+7.907e+03	+0.165
0.600	+5.975e+03	+2.502e+03	+8.539e+03	+0.295
0.800	+4.777e+03	+3.132e+03	+8.061e+03	+0.396
1.000	+4.266e+03	+1.323e+03	+8.897e+03	+0.237
1.200	+5.260e+03	+2.174e+03	+7.454e+03	+0.292
1.400	+5.505e+03	+2.009e+03	+8.111e+03	+0.267
1.600	+6.842e+03	+3.689e+03	+6.530e+03	+0.350
1.800	+6.609e+03	+2.083e+03	+8.765e+03	+0.240
2.000	+5.496e+03	+1.947e+03	+7.677e+03	+0.262
2.200	+6.653e+03	+1.943e+03	+8.887e+03	+0.226
2.400	+5.479e+03	+2.798e+03	+6.572e+03	+0.338
2.600	+5.231e+03	+2.744e+03	+8.413e+03	+0.344
2.800	+7.206e+03	+3.386e+03	+6.871e+03	+0.320
3.000	+5.022e+03	+3.220e+03	+9.954e+03	+0.391
3.200	+5.435e+03	+2.502e+03	+6.393e+03	+0.315
3.400	+3.505e+03	+1.056e+03	+9.678e+03	+0.232
3.600	+5.127e+03	+1.313e+03	+8.419e+03	+0.204
3.800	+6.315e+03	+1.904e+03	+8.443e+03	+0.232
4.000	+4.797e+03	+2.898e+03	+7.364e+03	+0.377
4.200	+6.517e+03	+2.927e+03	+1.179e+04	+0.310
4.400	+6.694e+03	+3.120e+03	+8.987e+03	+0.318
4.600	+5.544e+03	+1.934e+03	+7.744e+03	+0.259
4.800	+5.106e+03	+2.801e+03	+6.182e+03	+0.354
5.000	+5.840e+03	+2.433e+03	+7.408e+03	+0.294
5.200	+5.115e+03	+2.207e+03	+8.030e+03	+0.301
5.400	+6.747e+03	+2.612e+03	+7.275e+03	+0.279
5.600	+3.975e+03	+3.203e+03	+7.560e+03	+0.446
5.800	+5.056e+03	+3.208e+03	+9.166e+03	+0.388
6.000	+5.804e+03	+2.619e+03	+7.408e+03	+0.311
