%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.523e+03	+5.721e+03	+1.235e+04	+0.402
0.200	+1.101e+04	+3.627e+03	+1.813e+04	+0.248
0.400	+1.081e+04	+7.154e+03	+1.199e+04	+0.398
0.600	+1.059e+04	+3.465e+03	+1.670e+04	+0.247
0.800	+1.400e+04	+4.126e+03	+1.497e+04	+0.228
1.000	+9.962e+03	+3.442e+03	+1.588e+04	+0.257
1.200	+1.164e+04	+5.869e+03	+1.082e+04	+0.335
1.400	+9.623e+03	+2.722e+03	+1.263e+04	+0.220
1.600	+1.161e+04	+1.731e+03	+1.146e+04	+0.130
1.800	+8.310e+03	+4.173e+03	+1.253e+04	+0.334
2.000	+7.390e+03	+4.031e+03	+1.391e+04	+0.353
2.200	+8.785e+03	+1.916e+03	+1.016e+04	+0.179
2.400	+9.926e+03	+4.477e+03	+1.181e+04	+0.311
2.600	+9.906e+03	+3.356e+03	+1.087e+04	+0.253
2.800	+1.054e+04	+2.975e+03	+9.855e+03	+0.220
3.000	+5.647e+03	+4.623e+03	+1.531e+04	+0.450
3.200	+1.108e+04	+5.228e+03	+1.722e+04	+0.321
3.400	+1.040e+04	+1.449e+03	+1.359e+04	+0.122
3.600	+7.817e+03	+2.752e+03	+1.389e+04	+0.260
3.800	+9.030e+03	+6.806e+03	+1.284e+04	+0.430
4.000	+9.921e+03	+4.079e+03	+1.460e+04	+0.291
4.200	+1.039e+04	+5.243e+03	+1.627e+04	+0.335
4.400	+1.025e+04	+5.235e+03	+1.136e+04	+0.338
4.600	+9.245e+03	+4.375e+03	+1.319e+04	+0.321
4.800	+1.002e+04	+6.783e+03	+1.385e+04	+0.404
5.000	+8.040e+03	+3.412e+03	+1.551e+04	+0.298
5.200	+9.987e+03	+4.037e+03	+1.241e+04	+0.288
5.400	+6.528e+03	+3.628e+03	+1.338e+04	+0.357
5.600	+1.035e+04	+4.737e+03	+1.421e+04	+0.314
5.800	+8.803e+03	+3.450e+03	+1.276e+04	+0.282
6.000	+1.189e+04	+2.202e+03	+1.343e+04	+0.156
6.200	+1.016e+04	+5.089e+03	+1.240e+04	+0.334
6.400	+8.553e+03	+6.014e+03	+1.541e+04	+0.413
6.600	+8.955e+03	+3.192e+03	+1.318e+04	+0.263
6.800	+9.385e+03	+1.687e+03	+1.279e+04	+0.152
7.000	+8.251e+03	+3.544e+03	+1.389e+04	+0.300
7.200	+9.606e+03	+5.604e+03	+1.376e+04	+0.368
7.400	+8.542e+03	+3.070e+03	+1.340e+04	+0.264
7.600	+1.283e+04	+4.128e+03	+1.203e+04	+0.243
7.800	+9.828e+03	+2.294e+03	+1.641e+04	+0.189
8.000	+1.061e+04	+3.636e+03	+1.425e+04	+0.255
8.200	+8.485e+03	+2.907e+03	+1.583e+04	+0.255
8.400	+1.230e+04	+3.648e+03	+1.430e+04	+0.229
8.600	+8.231e+03	+2.044e+03	+1.371e+04	+0.199
8.800	+8.317e+03	+3.925e+03	+1.025e+04	+0.321
9.000	+9.796e+03	+3.848e+03	+1.356e+04	+0.282
9.200	+8.748e+03	+3.849e+03	+1.188e+04	+0.306
9.400	+1.151e+04	+5.840e+03	+1.406e+04	+0.337
9.600	+9.357e+03	+1.401e+03	+1.741e+04	+0.130
9.800	+1.008e+04	+4.568e+03	+1.109e+04	+0.312
10.000	+1.146e+04	+4.049e+03	+1.205e+04	+0.261
10.200	+1.026e+04	+4.030e+03	+1.421e+04	+0.282
10.400	+1.252e+04	+3.839e+03	+1.279e+04	+0.235
10.600	+5.623e+03	+3.557e+03	+1.101e+04	+0.387
10.800	+1.234e+04	+4.315e+03	+1.076e+04	+0.259
11.000	+1.040e+04	+5.477e+03	+1.431e+04	+0.345
11.200	+1.103e+04	+7.347e+03	+1.089e+04	+0.400
11.400	+1.190e+04	+4.287e+03	+1.460e+04	+0.265
11.600	+6.642e+03	+4.121e+03	+1.123e+04	+0.383
11.800	+6.434e+03	+5.891e+03	+1.372e+04	+0.478
12.000	+1.330e+04	+4.190e+03	+1.735e+04	+0.240
12.200	+1.102e+04	+3.795e+03	+1.372e+04	+0.256
12.400	+8.974e+03	+5.089e+03	+1.179e+04	+0.362
12.600	+1.255e+04	+3.727e+03	+1.582e+04	+0.229
12.800	+9.821e+03	+5.802e+03	+1.337e+04	+0.371
13.000	+1.071e+04	+3.868e+03	+1.167e+04	+0.265
13.200	+6.856e+03	+2.958e+03	+1.576e+04	+0.301
13.400	+7.774e+03	+4.939e+03	+1.216e+04	+0.389
13.600	+1.007e+04	+3.717e+03	+1.281e+04	+0.270
13.800	+8.637e+03	+4.047e+03	+1.579e+04	+0.319
14.000	+9.347e+03	+4.089e+03	+1.478e+04	+0.304
14.200	+6.854e+03	+4.561e+03	+1.358e+04	+0.400
14.400	+8.081e+03	+4.582e+03	+1.294e+04	+0.362
14.600	+8.161e+03	+4.801e+03	+1.272e+04	+0.370
14.800	+1.069e+04	+3.685e+03	+1.665e+04	+0.256
15.000	+9.161e+03	+2.325e+03	+1.415e+04	+0.202
15.200	+8.438e+03	+5.411e+03	+8.465e+03	+0.391
15.400	+9.611e+03	+2.106e+03	+1.209e+04	+0.180
15.600	+1.071e+04	+2.054e+03	+1.619e+04	+0.161
15.800	+1.073e+04	+7.923e+03	+9.607e+03	+0.425
16.000	+9.825e+03	+4.484e+03	+1.583e+04	+0.313
16.200	+9.077e+03	+4.068e+03	+1.437e+04	+0.309
16.400	+6.311e+03	+6.436e+03	+1.417e+04	+0.505
16.600	+1.178e+04	+2.176e+03	+1.265e+04	+0.156
16.800	+9.822e+03	+3.673e+03	+1.520e+04	+0.272
17.000	+6.514e+03	+5.480e+03	+1.271e+04	+0.457
17.200	+1.064e+04	+4.359e+03	+1.434e+04	+0.291
17.400	+4.891e+03	+4.265e+03	+1.340e+04	+0.466
17.600	+8.722e+03	+3.087e+03	+1.072e+04	+0.261
17.800	+7.838e+03	+3.810e+03	+1.593e+04	+0.327
18.000	+7.117e+03	+4.765e+03	+8.233e+03	+0.401
18.200	+8.020e+03	+4.944e+03	+1.060e+04	+0.381
18.400	+7.377e+03	+3.833e+03	+1.371e+04	+0.342
18.600	+9.055e+03	+8.060e+02	+1.399e+04	+0.082
18.800	+9.735e+03	+3.910e+03	+1.566e+04	+0.287
19.000	+9.081e+03	+2.379e+03	+1.370e+04	+0.208
19.200	+1.238e+04	+3.001e+03	+1.281e+04	+0.195
19.400	+1.365e+04	+5.379e+03	+1.106e+04	+0.283
19.600	+8.762e+03	+3.956e+03	+1.440e+04	+0.311
19.800	+1.134e+04	+4.712e+03	+1.268e+04	+0.294
20.000	+9.636e+03	+5.244e+03	+1.179e+04	+0.352
20.200	+9.119e+03	+3.339e+03	+1.170e+04	+0.268
20.400	+1.247e+04	+3.170e+03	+1.525e+04	+0.203
20.600	+9.242e+03	+3.033e+03	+1.287e+04	+0.247
20.800	+6.893e+03	+5.091e+03	+1.299e+04	+0.425
21.000	+1.113e+04	+3.516e+03	+1.183e+04	+0.240
21.200	+8.801e+03	+3.978e+03	+1.006e+04	+0.311
21.400	+1.032e+04	+2.829e+03	+1.280e+04	+0.215
21.600	+8.909e+03	+3.116e+03	+1.365e+04	+0.259
21.800	+6.885e+03	+5.678e+03	+1.066e+04	+0.452
22.000	+9.221e+03	+4.123e+03	+1.503e+04	+0.309
22.200	+1.430e+04	+5.156e+03	+1.010e+04	+0.265
22.400	+8.683e+03	+7.979e+03	+9.023e+03	+0.479
22.600	+7.687e+03	+3.240e+03	+1.209e+04	+0.297
22.800	+1.014e+04	+3.609e+03	+1.337e+04	+0.262
23.000	+7.399e+03	+3.469e+03	+1.366e+04	+0.319
23.200	+1.020e+04	+3.310e+03	+1.388e+04	+0.245
23.400	+8.046e+03	+2.623e+03	+1.339e+04	+0.246
23.600	+9.822e+03	+4.080e+03	+1.260e+04	+0.294
23.800	+1.065e+04	+7.428e+03	+1.090e+04	+0.411
24.000	+7.470e+03	+5.063e+03	+1.525e+04	+0.404
24.200	+1.187e+04	+7.230e+03	+1.400e+04	+0.378
24.400	+4.914e+03	+3.033e+03	+1.426e+04	+0.382
24.600	+1.137e+04	+3.914e+03	+1.652e+04	+0.256
24.800	+8.429e+03	+4.130e+03	+1.253e+04	+0.329
25.000	+8.732e+03	+6.081e+03	+1.614e+04	+0.411
