%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.812e+03	+3.649e+03	+1.156e+04	+0.293
0.200	+9.935e+03	+9.308e+02	+1.327e+04	+0.086
0.400	+7.692e+03	+4.540e+03	+1.226e+04	+0.371
0.600	+8.077e+03	+3.645e+03	+1.333e+04	+0.311
0.800	+7.042e+03	+4.482e+03	+1.225e+04	+0.389
1.000	+1.069e+04	+4.732e+03	+1.189e+04	+0.307
1.200	+7.335e+03	+4.701e+03	+1.249e+04	+0.391
1.400	+1.021e+04	+4.262e+03	+1.287e+04	+0.295
1.600	+9.171e+03	+2.172e+03	+1.017e+04	+0.192
1.800	+5.538e+03	+6.611e+03	+1.136e+04	+0.544
2.000	+7.661e+03	+3.236e+03	+1.546e+04	+0.297
2.200	+8.272e+03	+9.343e+02	+1.207e+04	+0.101
2.400	+8.708e+03	+4.127e+03	+1.218e+04	+0.322
2.600	+9.549e+03	+4.661e+03	+1.152e+04	+0.328
2.800	+1.362e+04	+3.933e+03	+1.261e+04	+0.224
3.000	+8.355e+03	+2.513e+03	+1.104e+04	+0.231
3.200	+1.063e+04	+4.942e+03	+9.826e+03	+0.317
3.400	+8.660e+03	+2.626e+03	+1.234e+04	+0.233
3.600	+5.774e+03	+4.281e+03	+1.131e+04	+0.426
3.800	+7.244e+03	+5.032e+03	+8.180e+03	+0.410
4.000	+9.079e+03	+5.038e+03	+8.263e+03	+0.357
4.200	+9.094e+03	+3.155e+03	+1.032e+04	+0.258
4.400	+1.034e+04	+2.411e+03	+1.022e+04	+0.189
4.600	+8.245e+03	+3.323e+03	+1.445e+04	+0.287
4.800	+9.842e+03	+5.634e+03	+1.240e+04	+0.364
5.000	+9.511e+03	+3.308e+03	+1.273e+04	+0.258
5.200	+5.226e+03	+7.153e+03	+1.032e+04	+0.578
5.400	+7.718e+03	+2.814e+03	+1.258e+04	+0.267
5.600	+9.704e+03	+2.236e+03	+1.120e+04	+0.187
5.800	+8.781e+03	+5.275e+03	+1.458e+04	+0.375
6.000	+1.176e+04	+2.529e+03	+1.244e+04	+0.177
6.200	+9.073e+03	+3.887e+03	+1.089e+04	+0.300
6.400	+9.240e+03	+5.262e+03	+1.346e+04	+0.363
6.600	+6.989e+03	+4.184e+03	+1.457e+04	+0.374
6.800	+7.774e+03	+3.390e+03	+1.056e+04	+0.304
7.000	+7.913e+03	+3.420e+03	+1.072e+04	+0.302
7.200	+8.801e+03	+3.516e+03	+1.330e+04	+0.285
7.400	+1.320e+04	+1.175e+03	+1.044e+04	+0.082
7.600	+8.065e+03	+3.329e+03	+1.003e+04	+0.292
7.800	+1.182e+04	+5.140e+03	+1.620e+04	+0.303
8.000	+9.384e+03	+4.027e+03	+1.319e+04	+0.300
8.200	+8.086e+03	+2.730e+03	+1.139e+04	+0.252
8.400	+9.172e+03	+6.038e+03	+9.206e+03	+0.397
8.600	+9.662e+03	+4.060e+03	+1.121e+04	+0.296
8.800	+5.813e+03	+3.501e+03	+1.077e+04	+0.376
9.000	+9.078e+03	+2.111e+03	+1.052e+04	+0.189
9.200	+9.253e+03	+3.427e+03	+9.968e+03	+0.270
9.400	+8.993e+03	+3.240e+03	+1.292e+04	+0.265
9.600	+7.636e+03	+4.017e+03	+1.514e+04	+0.345
9.800	+9.876e+03	+4.981e+03	+1.163e+04	+0.335
10.000	+9.667e+03	+2.297e+03	+1.321e+04	+0.192
10.200	+9.320e+03	+4.077e+03	+1.119e+04	+0.304
10.400	+5.793e+03	+2.443e+03	+1.208e+04	+0.297
10.600	+5.531e+03	+4.196e+03	+1.041e+04	+0.431
10.800	+9.276e+03	+3.546e+03	+1.678e+04	+0.277
11.000	+7.633e+03	+4.114e+03	+1.177e+04	+0.350
11.200	+1.253e+04	+1.687e+03	+1.291e+04	+0.119
11.400	+9.188e+03	+2.961e+03	+1.624e+04	+0.244
11.600	+1.091e+04	+2.496e+03	+1.288e+04	+0.186
11.800	+7.142e+03	+4.090e+03	+1.596e+04	+0.364
12.000	+1.143e+04	+4.255e+03	+1.212e+04	+0.271
12.200	+7.519e+03	+3.733e+03	+1.013e+04	+0.332
12.400	+9.148e+03	+3.194e+03	+1.369e+04	+0.259
12.600	+7.390e+03	+1.991e+03	+1.565e+04	+0.212
12.800	+5.198e+03	+2.735e+03	+1.200e+04	+0.345
