%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+1.196e+03	+4.741e+03	+6.240e+03	+0.799
0.200	+1.573e+03	+5.666e+03	+7.366e+03	+0.783
0.400	+1.834e+03	+6.118e+03	+8.051e+03	+0.769
0.600	+1.708e+03	+6.479e+03	+8.789e+03	+0.791
0.800	+1.250e+03	+3.610e+03	+8.209e+03	+0.743
1.000	+1.324e+03	+5.671e+03	+7.390e+03	+0.811
1.200	+6.149e+02	+6.133e+03	+7.989e+03	+0.909
1.400	+2.689e+03	+6.200e+03	+8.086e+03	+0.697
1.600	+2.519e+03	+5.449e+03	+5.866e+03	+0.684
1.800	+1.684e+03	+5.628e+03	+7.186e+03	+0.770
2.000	+2.169e+03	+6.808e+03	+6.704e+03	+0.758
2.200	+1.004e+03	+4.240e+03	+6.208e+03	+0.809
2.400	+1.850e+03	+5.187e+03	+6.094e+03	+0.737
2.600	+1.717e+03	+7.111e+03	+7.483e+03	+0.806
2.800	+2.096e+03	+5.339e+03	+7.783e+03	+0.718
3.000	+2.010e+03	+5.144e+03	+5.640e+03	+0.719
3.200	+2.320e+03	+7.084e+03	+6.034e+03	+0.753
3.400	+1.773e+03	+5.001e+03	+7.008e+03	+0.738
3.600	+1.728e+03	+5.742e+03	+7.311e+03	+0.769
3.800	+1.412e+03	+4.799e+03	+8.337e+03	+0.773
4.000	+1.574e+03	+6.813e+03	+6.830e+03	+0.812
4.200	+2.998e+03	+5.281e+03	+7.620e+03	+0.638
4.400	+5.546e+02	+3.612e+03	+7.232e+03	+0.867
4.600	+5.521e+02	+3.265e+03	+8.011e+03	+0.855
4.800	+1.835e+03	+6.313e+03	+6.083e+03	+0.775
5.000	+9.675e+02	+5.162e+03	+5.950e+03	+0.842
5.200	+1.704e+03	+6.095e+03	+7.254e+03	+0.781
5.400	+1.243e+03	+3.560e+03	+8.535e+03	+0.741
5.600	+2.959e+03	+5.824e+03	+6.810e+03	+0.663
5.800	+1.814e+03	+5.216e+03	+5.985e+03	+0.742
6.000	+1.944e+03	+4.882e+03	+6.671e+03	+0.715
6.200	+2.249e+03	+5.331e+03	+6.083e+03	+0.703
6.400	+2.300e+03	+6.479e+03	+7.603e+03	+0.738
6.600	+1.272e+03	+5.003e+03	+8.248e+03	+0.797
6.800	+2.130e+03	+4.016e+03	+6.300e+03	+0.653
7.000	+1.544e+03	+5.819e+03	+7.275e+03	+0.790
7.200	+1.870e+03	+4.749e+03	+6.270e+03	+0.717
7.400	+1.788e+03	+3.613e+03	+8.474e+03	+0.669
7.600	+1.157e+03	+5.330e+03	+6.530e+03	+0.822
7.800	+1.872e+03	+5.637e+03	+6.820e+03	+0.751
8.000	+1.579e+03	+5.550e+03	+6.634e+03	+0.778
8.200	+1.588e+03	+4.473e+03	+6.439e+03	+0.738
8.400	+2.307e+03	+5.260e+03	+8.844e+03	+0.695
8.600	+2.736e+03	+6.756e+03	+6.470e+03	+0.712
8.800	+1.049e+03	+5.128e+03	+7.661e+03	+0.830
9.000	+1.724e+03	+5.619e+03	+4.904e+03	+0.765
9.200	+1.285e+03	+5.931e+03	+6.724e+03	+0.822
9.400	+1.727e+03	+5.088e+03	+6.802e+03	+0.747
