%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.005e+00	+3.958e+03	+6.514e+03	+0.999
0.200	+4.466e+02	+5.794e+03	+4.981e+03	+0.928
0.400	+1.824e+03	+4.533e+03	+8.901e+03	+0.713
0.600	+3.126e+03	+7.098e+03	+7.682e+03	+0.694
0.800	+2.651e+03	+4.689e+03	+7.939e+03	+0.639
1.000	+3.816e+02	+4.703e+03	+6.053e+03	+0.925
1.200	+3.233e+03	+7.245e+03	+6.759e+03	+0.691
1.400	+2.334e+03	+5.008e+03	+7.699e+03	+0.682
1.600	+1.420e+03	+4.966e+03	+8.583e+03	+0.778
1.800	+1.576e+03	+6.822e+03	+8.343e+03	+0.812
2.000	+1.956e+03	+5.890e+03	+5.590e+03	+0.751
2.200	+2.825e+03	+4.189e+03	+5.348e+03	+0.597
2.400	+2.601e+03	+6.696e+03	+7.944e+03	+0.720
2.600	+1.178e+03	+6.012e+03	+6.840e+03	+0.836
2.800	+1.818e+03	+7.575e+03	+7.137e+03	+0.806
3.000	+1.951e+03	+6.931e+03	+8.944e+03	+0.780
3.200	+2.479e+03	+6.871e+03	+7.524e+03	+0.735
3.400	+2.547e+03	+4.760e+03	+6.605e+03	+0.651
3.600	+1.168e+03	+6.638e+03	+7.015e+03	+0.850
3.800	+1.780e+03	+5.348e+03	+6.895e+03	+0.750
4.000	+2.597e+03	+5.734e+03	+8.589e+03	+0.688
4.200	+2.540e+03	+6.309e+03	+7.887e+03	+0.713
4.400	+2.442e+03	+4.941e+03	+7.715e+03	+0.669
4.600	+7.737e+02	+5.030e+03	+8.093e+03	+0.867
4.800	+9.201e+02	+5.810e+03	+6.452e+03	+0.863
5.000	+6.524e+02	+5.691e+03	+7.371e+03	+0.897
5.200	+1.343e+03	+4.297e+03	+7.104e+03	+0.762
5.400	+1.484e+03	+6.283e+03	+7.964e+03	+0.809
5.600	+2.206e+03	+5.316e+03	+8.239e+03	+0.707
5.800	+2.704e+03	+5.713e+03	+7.924e+03	+0.679
6.000	+2.532e+03	+6.201e+03	+8.247e+03	+0.710
6.200	+1.703e+03	+3.861e+03	+7.727e+03	+0.694
6.400	+1.152e+03	+5.499e+03	+7.630e+03	+0.827
6.600	+2.587e+03	+4.822e+03	+6.048e+03	+0.651
6.800	+2.767e+03	+5.833e+03	+8.166e+03	+0.678
7.000	+1.328e+03	+4.660e+03	+5.593e+03	+0.778
7.200	+1.602e+03	+4.637e+03	+8.248e+03	+0.743
7.400	+2.045e+03	+5.265e+03	+7.880e+03	+0.720
7.600	+1.863e+03	+4.310e+03	+6.639e+03	+0.698
7.800	+1.555e+03	+5.619e+03	+6.462e+03	+0.783
8.000	+1.154e+03	+4.489e+03	+7.338e+03	+0.795
8.200	+1.826e+03	+6.097e+03	+6.641e+03	+0.769
8.400	+2.306e+03	+4.680e+03	+7.301e+03	+0.670
8.600	+1.529e+03	+5.390e+03	+7.156e+03	+0.779
8.800	+1.982e+03	+6.231e+03	+8.569e+03	+0.759
9.000	+1.785e+03	+5.105e+03	+7.563e+03	+0.741
9.200	+1.388e+03	+3.912e+03	+6.427e+03	+0.738
9.400	+1.813e+03	+6.484e+03	+8.326e+03	+0.782
9.600	+1.225e+03	+3.702e+03	+7.843e+03	+0.751
9.800	+1.491e+03	+6.496e+03	+6.819e+03	+0.813
10.000	+3.216e+03	+6.796e+03	+8.358e+03	+0.679
10.200	+1.531e+03	+3.277e+03	+7.413e+03	+0.682
10.400	+2.165e+03	+7.416e+03	+5.886e+03	+0.774
10.600	+1.564e+03	+3.800e+03	+7.571e+03	+0.708
10.800	+2.794e+03	+3.660e+03	+6.916e+03	+0.567
11.000	+2.645e+03	+5.988e+03	+7.418e+03	+0.694
11.200	+2.981e+03	+4.253e+03	+7.086e+03	+0.588
11.400	+1.864e+03	+7.268e+03	+9.429e+03	+0.796
11.600	+2.142e+03	+5.206e+03	+6.593e+03	+0.709
11.800	+1.438e+03	+5.770e+03	+6.951e+03	+0.801
12.000	+1.724e+00	+6.791e+03	+5.847e+03	+1.000
12.200	+2.140e+03	+4.239e+03	+6.872e+03	+0.664
12.400	+1.787e+03	+3.375e+03	+6.360e+03	+0.654
12.600	+4.412e+02	+5.241e+03	+7.519e+03	+0.922
12.800	+1.602e+03	+4.431e+03	+8.276e+03	+0.734
13.000	+2.018e+03	+5.164e+03	+6.633e+03	+0.719
13.200	+1.739e+03	+5.255e+03	+7.895e+03	+0.751
13.400	+1.920e+03	+6.769e+03	+7.922e+03	+0.779
13.600	+5.495e+02	+6.480e+03	+6.391e+03	+0.922
13.800	+2.398e+03	+4.090e+03	+7.600e+03	+0.630
14.000	+2.461e+03	+5.040e+03	+7.137e+03	+0.672
14.200	+1.797e+03	+5.150e+03	+9.143e+03	+0.741
14.400	+2.992e+03	+5.863e+03	+6.348e+03	+0.662
14.600	+3.138e+03	+7.003e+03	+6.266e+03	+0.691
14.800	+3.076e+03	+7.409e+03	+7.371e+03	+0.707
15.000	+1.028e+03	+5.166e+03	+7.842e+03	+0.834
15.200	+6.715e+02	+6.147e+03	+7.063e+03	+0.902
15.400	+1.913e+03	+4.913e+03	+6.644e+03	+0.720
15.600	+2.604e+03	+7.536e+03	+7.878e+03	+0.743
15.800	+1.286e+03	+6.209e+03	+4.091e+03	+0.828
16.000	+1.519e+03	+4.912e+03	+8.505e+03	+0.764
16.200	+9.951e+02	+6.691e+03	+8.188e+03	+0.871
16.400	+2.729e+03	+3.775e+03	+8.974e+03	+0.580
16.600	+3.516e+03	+5.722e+03	+7.631e+03	+0.619
16.800	+3.095e+03	+5.933e+03	+6.325e+03	+0.657
17.000	+2.765e+03	+5.175e+03	+5.440e+03	+0.652
17.200	+2.071e+03	+5.603e+03	+7.601e+03	+0.730
17.400	+1.778e+03	+4.052e+03	+6.625e+03	+0.695
17.600	+1.303e+03	+5.998e+03	+8.377e+03	+0.822
17.800	+1.443e+03	+6.071e+03	+7.857e+03	+0.808
18.000	+2.710e+03	+6.256e+03	+5.594e+03	+0.698
18.200	+2.186e+03	+5.315e+03	+6.233e+03	+0.709
18.400	+1.421e+03	+5.777e+03	+8.164e+03	+0.803
18.600	+2.134e+03	+5.554e+03	+9.382e+03	+0.722
18.800	+2.105e+03	+5.343e+03	+7.048e+03	+0.717
19.000	+3.502e+03	+4.081e+03	+6.528e+03	+0.538
19.200	+1.768e+03	+4.452e+03	+8.472e+03	+0.716
19.400	+2.544e+03	+4.809e+03	+7.750e+03	+0.654
19.600	+2.443e+03	+5.521e+03	+7.613e+03	+0.693
19.800	+1.969e+03	+5.962e+03	+7.412e+03	+0.752
20.000	+2.555e+03	+7.146e+03	+6.983e+03	+0.737
20.200	+1.717e+03	+5.425e+03	+9.276e+03	+0.760
20.400	+1.665e+03	+5.839e+03	+8.137e+03	+0.778
20.600	+1.900e+03	+3.785e+03	+8.792e+03	+0.666
20.800	+2.410e+03	+6.757e+03	+7.484e+03	+0.737
21.000	+1.683e+03	+5.704e+03	+7.381e+03	+0.772
21.200	+2.459e+03	+8.370e+03	+5.997e+03	+0.773
21.400	+3.267e+03	+4.653e+03	+8.024e+03	+0.588
21.600	+2.559e+03	+6.473e+03	+7.161e+03	+0.717
21.800	+6.297e+02	+4.620e+03	+6.459e+03	+0.880
22.000	+2.045e+03	+3.996e+03	+6.809e+03	+0.661
22.200	+2.522e+03	+4.436e+03	+6.981e+03	+0.638
22.400	+2.396e+03	+6.033e+03	+7.851e+03	+0.716
22.600	+1.188e+03	+4.995e+03	+7.707e+03	+0.808
22.800	+1.151e+03	+5.776e+03	+7.877e+03	+0.834
23.000	+2.007e+03	+5.794e+03	+5.512e+03	+0.743
23.200	+9.759e+02	+6.601e+03	+7.320e+03	+0.871
23.400	+1.521e+03	+6.361e+03	+7.285e+03	+0.807
23.600	+2.383e+03	+7.091e+03	+5.830e+03	+0.748
23.800	+2.038e+03	+4.401e+03	+6.684e+03	+0.684
24.000	+5.213e+03	+1.019e+03	+7.188e+03	+0.164
24.200	+4.685e+03	+2.262e+03	+7.023e+03	+0.326
24.400	+6.007e+03	+2.814e+03	+7.344e+03	+0.319
24.600	+4.660e+03	+4.951e+02	+5.893e+03	+0.096
24.800	+6.263e+03	+3.148e+03	+9.332e+03	+0.335
25.000	+6.015e+03	+3.510e+03	+7.843e+03	+0.369
25.200	+6.250e+03	+3.119e+03	+8.152e+03	+0.333
25.400	+6.035e+03	+2.151e+03	+6.603e+03	+0.263
25.600	+4.017e+03	+2.344e+03	+8.399e+03	+0.369
25.800	+4.762e+03	+2.662e+03	+4.365e+03	+0.359
26.000	+5.961e+03	+2.930e+03	+9.606e+03	+0.330
26.200	+3.690e+03	+1.931e+03	+4.637e+03	+0.343
26.400	+5.346e+03	+2.232e+03	+7.924e+03	+0.295
26.600	+5.563e+03	+1.730e+03	+6.861e+03	+0.237
26.800	+5.391e+03	+1.969e+03	+6.055e+03	+0.268
27.000	+4.366e+03	+2.514e+03	+8.597e+03	+0.365
27.200	+8.159e+03	+1.623e+03	+8.192e+03	+0.166
27.400	+7.025e+03	+1.125e+03	+7.164e+03	+0.138
27.600	+5.298e+03	+2.144e+03	+6.807e+03	+0.288
27.800	+4.170e+03	+2.561e+03	+5.511e+03	+0.381
28.000	+6.855e+03	+1.862e+03	+8.423e+03	+0.214
28.200	+3.957e+03	+1.942e+03	+8.566e+03	+0.329
28.400	+4.292e+03	+2.327e+03	+7.890e+03	+0.352
28.600	+7.412e+03	+3.227e+03	+8.805e+03	+0.303
28.800	+5.529e+03	+2.099e+03	+7.543e+03	+0.275
29.000	+4.168e+03	+2.678e+03	+7.333e+03	+0.391
29.200	+6.611e+03	+2.178e+03	+7.473e+03	+0.248
29.400	+6.680e+03	+2.730e+03	+7.409e+03	+0.290
29.600	+3.145e+03	+1.986e+03	+6.984e+03	+0.387
29.800	+5.378e+03	+2.061e+03	+9.764e+03	+0.277
30.000	+6.079e+03	+8.492e+02	+6.396e+03	+0.123
30.200	+5.197e+03	+2.068e+03	+7.062e+03	+0.285
30.400	+4.520e+03	+2.925e+03	+6.470e+03	+0.393
30.600	+3.218e+03	+1.844e+03	+6.950e+03	+0.364
30.800	+5.414e+03	+1.539e+03	+8.816e+03	+0.221
31.000	+5.698e+03	+2.218e+03	+7.627e+03	+0.280
31.200	+5.268e+03	+1.595e+03	+7.553e+03	+0.232
31.400	+5.098e+03	+3.187e+03	+6.418e+03	+0.385
31.600	+5.214e+03	+2.709e+03	+7.448e+03	+0.342
31.800	+5.018e+03	+3.419e+03	+7.907e+03	+0.405
32.000	+4.463e+03	+1.080e+03	+9.705e+03	+0.195
32.200	+5.383e+03	+1.208e+03	+6.913e+03	+0.183
32.400	+4.963e+03	+3.070e+03	+7.307e+03	+0.382
32.600	+5.400e+03	+2.601e+03	+6.560e+03	+0.325
32.800	+4.941e+03	+3.249e+03	+6.785e+03	+0.397
33.000	+5.163e+03	+3.122e+03	+8.717e+03	+0.377
33.200	+4.624e+03	+2.237e+03	+6.147e+03	+0.326
33.400	+4.561e+03	+3.255e+03	+9.195e+03	+0.416
33.600	+5.076e+03	+1.604e+03	+6.311e+03	+0.240
33.800	+4.295e+03	+2.550e+03	+7.933e+03	+0.373
34.000	+5.023e+03	+1.548e+03	+7.326e+03	+0.236
34.200	+4.776e+03	+1.837e+03	+7.442e+03	+0.278
34.400	+7.803e+03	+1.850e+03	+8.657e+03	+0.192
34.600	+5.067e+03	+2.399e+03	+7.509e+03	+0.321
34.800	+3.380e+03	+1.009e+03	+8.109e+03	+0.230
35.000	+7.960e+03	+2.369e+03	+7.989e+03	+0.229
35.200	+5.100e+03	+3.337e+03	+6.224e+03	+0.396
35.400	+3.554e+03	+1.543e+03	+6.303e+03	+0.303
35.600	+7.188e+03	+2.450e+03	+8.683e+03	+0.254
35.800	+6.190e+03	+3.225e+03	+8.233e+03	+0.343
36.000	+3.844e+03	+2.030e+03	+8.427e+03	+0.346
36.200	+4.900e+03	+2.369e+03	+6.934e+03	+0.326
36.400	+5.340e+03	+1.133e+03	+7.662e+03	+0.175
36.600	+7.425e+03	+2.918e+03	+5.817e+03	+0.282
36.800	+6.484e+03	+2.494e+03	+6.598e+03	+0.278
37.000	+4.531e+03	+2.233e+03	+5.704e+03	+0.330
37.200	+6.561e+03	+1.273e+03	+7.452e+03	+0.162
37.400	+5.522e+03	+1.085e+03	+7.033e+03	+0.164
37.600	+5.658e+03	+1.116e+03	+9.686e+03	+0.165
37.800	+5.370e+03	+3.776e+03	+7.258e+03	+0.413
38.000	+5.604e+03	+2.218e+03	+1.014e+04	+0.284
38.200	+5.481e+03	+2.560e+03	+6.963e+03	+0.318
38.400	+5.085e+03	+2.840e+03	+7.024e+03	+0.358
38.600	+3.716e+03	+4.335e+03	+6.740e+03	+0.538
38.800	+4.470e+03	+1.451e+03	+8.400e+03	+0.245
39.000	+6.198e+03	+9.388e+02	+6.033e+03	+0.132
39.200	+4.129e+03	+1.958e+03	+7.737e+03	+0.322
39.400	+3.837e+03	+1.924e+03	+7.298e+03	+0.334
39.600	+4.554e+03	+2.104e+03	+8.106e+03	+0.316
39.800	+5.227e+03	+4.327e+03	+7.612e+03	+0.453
40.000	+5.183e+03	+1.745e+03	+9.082e+03	+0.252
40.200	+5.499e+03	+2.232e+03	+6.766e+03	+0.289
40.400	+4.975e+03	+2.158e+03	+7.015e+03	+0.303
40.600	+5.110e+03	+2.854e+03	+7.137e+03	+0.358
40.800	+5.172e+03	+2.333e+03	+6.164e+03	+0.311
41.000	+4.709e+03	+1.236e+03	+8.443e+03	+0.208
41.200	+6.151e+03	+1.823e+03	+7.081e+03	+0.229
41.400	+5.095e+03	+1.378e+03	+6.842e+03	+0.213
41.600	+4.560e+03	+1.614e+03	+7.207e+03	+0.261
41.800	+4.749e+03	+1.520e+03	+7.454e+03	+0.242
42.000	+5.982e+03	+1.367e+03	+6.343e+03	+0.186
