%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.146e+03	+7.070e+03	+1.159e+04	+0.767
0.200	+1.098e+03	+7.783e+03	+1.269e+04	+0.876
0.400	+1.520e+03	+7.033e+03	+1.039e+04	+0.822
0.600	+2.600e+03	+9.487e+03	+1.143e+04	+0.785
0.800	+1.519e+03	+8.056e+03	+8.578e+03	+0.841
1.000	+2.917e+03	+5.955e+03	+1.100e+04	+0.671
1.200	+4.660e+03	+9.761e+03	+8.956e+03	+0.677
1.400	+3.839e+03	+6.652e+03	+1.042e+04	+0.634
1.600	+1.836e+03	+8.203e+03	+1.178e+04	+0.817
1.800	+3.464e+03	+8.747e+03	+9.835e+03	+0.716
2.000	+1.745e+03	+6.705e+03	+1.059e+04	+0.793
2.200	+3.874e+03	+7.715e+03	+1.009e+04	+0.666
2.400	+3.741e+03	+8.629e+03	+1.126e+04	+0.698
2.600	+2.798e+03	+6.600e+03	+8.157e+03	+0.702
2.800	+2.737e+03	+1.074e+04	+1.228e+04	+0.797
3.000	+2.578e+03	+8.944e+03	+1.034e+04	+0.776
3.200	+2.322e+03	+8.391e+03	+1.290e+04	+0.783
3.400	+1.190e+03	+9.520e+03	+9.868e+03	+0.889
3.600	+7.615e+02	+6.957e+03	+9.297e+03	+0.901
3.800	+1.184e+03	+6.615e+03	+1.169e+04	+0.848
4.000	+3.084e+03	+9.490e+03	+9.624e+03	+0.755
4.200	+2.084e+03	+1.037e+04	+1.224e+04	+0.833
4.400	+1.429e+03	+6.185e+03	+1.247e+04	+0.812
4.600	+1.889e+03	+1.025e+04	+1.118e+04	+0.844
4.800	+8.983e+02	+8.806e+03	+1.098e+04	+0.907
5.000	+2.499e+03	+1.034e+04	+9.451e+03	+0.805
5.200	+1.369e+03	+7.685e+03	+1.210e+04	+0.849
5.400	+3.119e+03	+6.880e+03	+8.354e+03	+0.688
5.600	+1.353e+03	+9.149e+03	+1.162e+04	+0.871
5.800	+1.869e+03	+9.919e+03	+9.993e+03	+0.841
6.000	+2.734e+03	+9.475e+03	+1.313e+04	+0.776
6.200	+1.845e+03	+8.448e+03	+9.458e+03	+0.821
6.400	+2.783e+03	+6.260e+03	+1.041e+04	+0.692
6.600	+1.757e+03	+8.501e+03	+1.141e+04	+0.829
6.800	+4.385e+03	+9.695e+03	+1.172e+04	+0.689
7.000	+1.304e+03	+9.291e+03	+1.204e+04	+0.877
7.200	+2.851e+03	+6.264e+03	+1.126e+04	+0.687
7.400	+1.927e+03	+9.134e+03	+1.062e+04	+0.826
7.600	+4.481e+03	+6.211e+03	+1.105e+04	+0.581
7.800	+2.204e+03	+6.733e+03	+1.276e+04	+0.753
8.000	+2.038e+03	+6.180e+03	+1.350e+04	+0.752
8.200	+4.382e+03	+5.705e+03	+1.194e+04	+0.566
8.400	+1.620e+03	+7.091e+03	+1.145e+04	+0.814
8.600	+2.780e+03	+7.661e+03	+1.052e+04	+0.734
8.800	+2.817e+03	+7.759e+03	+1.261e+04	+0.734
9.000	+2.593e+03	+1.003e+04	+9.826e+03	+0.795
9.200	+8.809e+02	+9.466e+03	+1.307e+04	+0.915
9.400	+2.554e+03	+8.674e+03	+1.113e+04	+0.773
9.600	+3.381e+03	+7.050e+03	+1.006e+04	+0.676
9.800	+2.533e+03	+7.806e+03	+1.087e+04	+0.755
10.000	+3.633e+03	+5.157e+03	+9.663e+03	+0.587
10.200	+2.784e+03	+6.397e+03	+1.159e+04	+0.697
10.400	+3.107e+03	+8.309e+03	+1.201e+04	+0.728
10.600	+1.711e+03	+8.942e+03	+1.249e+04	+0.839
10.800	+5.068e+03	+4.766e+03	+9.825e+03	+0.485
11.000	+9.123e+03	+2.155e+03	+1.175e+04	+0.191
11.200	+7.189e+03	+3.597e+03	+1.125e+04	+0.333
11.400	+7.377e+03	+3.424e+03	+8.663e+03	+0.317
11.600	+7.631e+03	+3.220e+03	+1.038e+04	+0.297
11.800	+7.879e+03	+4.662e+03	+1.298e+04	+0.372
12.000	+7.282e+03	+1.961e+03	+8.195e+03	+0.212
12.200	+8.433e+03	+2.176e+03	+1.097e+04	+0.205
12.400	+8.300e+03	+3.733e+03	+1.001e+04	+0.310
12.600	+6.705e+03	+4.022e+03	+7.798e+03	+0.375
12.800	+7.767e+03	+3.041e+03	+1.057e+04	+0.281
13.000	+8.430e+03	+4.267e+03	+1.165e+04	+0.336
13.200	+8.705e+03	+2.824e+03	+1.008e+04	+0.245
13.400	+6.074e+03	+3.338e+03	+1.025e+04	+0.355
13.600	+7.134e+03	+2.677e+03	+1.139e+04	+0.273
13.800	+7.512e+03	+2.960e+03	+1.089e+04	+0.283
14.000	+6.876e+03	+3.782e+03	+1.303e+04	+0.355
14.200	+8.800e+03	+2.901e+03	+1.140e+04	+0.248
14.400	+8.402e+03	+3.945e+03	+1.225e+04	+0.320
14.600	+5.942e+03	+2.859e+03	+9.106e+03	+0.325
14.800	+4.003e+03	+1.100e+03	+8.139e+03	+0.216
15.000	+8.262e+03	+1.036e+03	+1.097e+04	+0.111
15.200	+8.678e+03	+2.556e+03	+1.203e+04	+0.228
15.400	+7.347e+03	+3.278e+03	+9.390e+03	+0.308
15.600	+7.925e+03	+4.805e+03	+1.093e+04	+0.377
15.800	+9.093e+03	+1.997e+03	+9.522e+03	+0.180
16.000	+6.345e+03	+4.407e+03	+1.131e+04	+0.410
16.200	+6.655e+03	+2.834e+03	+1.086e+04	+0.299
16.400	+9.374e+03	+4.447e+03	+1.259e+04	+0.322
16.600	+7.550e+03	+1.426e+03	+1.112e+04	+0.159
16.800	+5.445e+03	+3.598e+03	+1.046e+04	+0.398
17.000	+6.296e+03	+2.683e+03	+1.113e+04	+0.299
17.200	+5.673e+03	+2.488e+03	+1.160e+04	+0.305
17.400	+6.928e+03	+2.669e+03	+1.394e+04	+0.278
17.600	+5.514e+03	+4.567e+03	+1.170e+04	+0.453
17.800	+7.785e+03	+5.838e+03	+1.291e+04	+0.429
18.000	+4.998e+03	+2.476e+03	+1.136e+04	+0.331
