%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.301e+03	+7.533e+03	+9.469e+03	+0.766
0.200	+2.890e+03	+8.006e+03	+1.050e+04	+0.735
0.400	+1.420e+03	+6.339e+03	+7.970e+03	+0.817
0.600	+3.128e+03	+6.899e+03	+6.893e+03	+0.688
0.800	-1.698e+02	+5.980e+03	+9.369e+03	+1.029
1.000	+3.688e+03	+6.687e+03	+1.217e+04	+0.645
1.200	+4.648e+03	+5.752e+03	+8.544e+03	+0.553
1.400	+3.640e+03	+6.611e+03	+8.604e+03	+0.645
1.600	+6.087e+03	+3.258e+03	+8.666e+03	+0.349
1.800	+5.634e+03	+2.640e+03	+1.199e+04	+0.319
2.000	+6.545e+03	+2.738e+03	+8.254e+03	+0.295
2.200	+7.431e+03	+3.661e+03	+9.382e+03	+0.330
2.400	+6.384e+03	+2.365e+03	+8.693e+03	+0.270
2.600	+7.154e+03	+3.811e+03	+9.944e+03	+0.348
2.800	+7.635e+03	+1.400e+03	+1.074e+04	+0.155
3.000	+5.328e+03	+3.141e+03	+8.710e+03	+0.371
3.200	+4.667e+03	+2.989e+03	+7.279e+03	+0.390
3.400	+8.734e+03	+3.273e+03	+8.189e+03	+0.273
3.600	+6.689e+03	+4.372e+03	+1.018e+04	+0.395
3.800	+4.585e+03	+2.602e+03	+9.065e+03	+0.362
4.000	+4.307e+03	+5.645e+03	+1.039e+04	+0.567
4.200	+2.533e+03	+9.063e+03	+9.607e+03	+0.782
4.400	+3.700e+03	+7.446e+03	+9.363e+03	+0.668
4.600	+8.714e+02	+6.409e+03	+8.051e+03	+0.880
4.800	+1.289e+03	+8.197e+03	+7.903e+03	+0.864
5.000	+2.339e+03	+6.236e+03	+9.894e+03	+0.727
5.200	+2.714e+03	+6.045e+03	+8.453e+03	+0.690
5.400	+1.893e+03	+8.306e+03	+8.764e+03	+0.814
5.600	+7.957e+02	+7.449e+03	+1.039e+04	+0.903
5.800	+1.390e+03	+5.765e+03	+1.120e+04	+0.806
6.000	+2.181e+03	+7.765e+03	+8.734e+03	+0.781
6.200	+1.380e+03	+5.622e+03	+1.013e+04	+0.803
6.400	+2.131e+03	+7.634e+03	+8.652e+03	+0.782
6.600	+2.770e+03	+5.670e+03	+8.936e+03	+0.672
6.800	+1.951e+03	+7.630e+03	+8.613e+03	+0.796
7.000	+2.509e+03	+6.345e+03	+9.090e+03	+0.717
7.200	+2.569e+03	+7.833e+03	+9.236e+03	+0.753
7.400	+1.843e+03	+5.256e+03	+1.025e+04	+0.740
7.600	+1.856e+03	+7.284e+03	+1.004e+04	+0.797
7.800	+3.489e+03	+8.109e+03	+7.782e+03	+0.699
8.000	+1.911e+03	+6.498e+03	+9.575e+03	+0.773
8.200	+1.029e+03	+7.530e+03	+8.483e+03	+0.880
8.400	+2.816e+03	+7.852e+03	+1.091e+04	+0.736
8.600	+3.092e+03	+5.899e+03	+9.668e+03	+0.656
8.800	+2.548e+03	+5.871e+03	+8.017e+03	+0.697
9.000	+1.645e+03	+7.447e+03	+7.495e+03	+0.819
9.200	+3.794e+03	+7.526e+03	+9.547e+03	+0.665
9.400	+2.937e+03	+6.719e+03	+8.463e+03	+0.696
9.600	+3.006e+03	+4.417e+03	+8.423e+03	+0.595
9.800	+4.165e+03	+7.216e+03	+1.008e+04	+0.634
10.000	+2.308e+03	+6.835e+03	+7.880e+03	+0.748
10.200	+3.100e+03	+6.950e+03	+9.077e+03	+0.692
10.400	+1.566e+03	+6.617e+03	+7.625e+03	+0.809
10.600	+1.334e+03	+6.877e+03	+9.893e+03	+0.838
10.800	+2.517e+03	+3.862e+03	+9.035e+03	+0.605
11.000	+3.095e+03	+6.624e+03	+8.070e+03	+0.682
11.200	+4.462e+03	+4.775e+03	+9.078e+03	+0.517
11.400	+2.116e+03	+8.260e+03	+7.652e+03	+0.796
11.600	+1.039e+03	+6.912e+03	+6.966e+03	+0.869
11.800	+2.352e+03	+6.196e+03	+9.794e+03	+0.725
12.000	+2.874e+03	+7.396e+03	+8.691e+03	+0.720
12.200	+1.720e+03	+4.674e+03	+7.286e+03	+0.731
12.400	+1.897e+03	+5.906e+03	+8.525e+03	+0.757
12.600	+3.267e+03	+5.813e+03	+8.723e+03	+0.640
12.800	+1.626e+03	+6.042e+03	+9.225e+03	+0.788
13.000	+2.208e+03	+5.638e+03	+9.351e+03	+0.719
13.200	+1.304e+03	+5.860e+03	+1.029e+04	+0.818
13.400	+2.805e+03	+7.431e+03	+6.723e+03	+0.726
13.600	+2.688e+03	+7.154e+03	+9.503e+03	+0.727
13.800	+2.342e+03	+7.098e+03	+9.305e+03	+0.752
14.000	+3.586e+03	+7.796e+03	+1.020e+04	+0.685
14.200	+2.522e+03	+6.749e+03	+1.200e+04	+0.728
14.400	+1.960e+03	+7.641e+03	+9.467e+03	+0.796
14.600	+2.667e+03	+9.133e+03	+9.848e+03	+0.774
14.800	+1.418e+03	+6.891e+03	+9.256e+03	+0.829
15.000	+2.668e+03	+8.863e+03	+8.783e+03	+0.769
15.200	+1.724e+03	+5.348e+03	+9.733e+03	+0.756
15.400	+2.449e+03	+8.043e+03	+6.692e+03	+0.767
15.600	+3.325e+03	+6.173e+03	+9.344e+03	+0.650
15.800	+1.300e+03	+7.153e+03	+8.640e+03	+0.846
16.000	+1.279e+03	+8.709e+03	+6.795e+03	+0.872
16.200	+2.567e+03	+8.429e+03	+9.646e+03	+0.767
16.400	+6.315e+02	+4.639e+03	+9.368e+03	+0.880
16.600	+3.166e+03	+9.075e+03	+9.890e+03	+0.741
16.800	+3.051e+03	+5.987e+03	+8.479e+03	+0.662
17.000	+2.900e+03	+7.647e+03	+8.899e+03	+0.725
17.200	+2.137e+03	+8.450e+03	+9.685e+03	+0.798
17.400	+1.645e+03	+4.499e+03	+6.936e+03	+0.732
17.600	+6.566e+02	+6.491e+03	+9.625e+03	+0.908
17.800	+3.949e+03	+6.533e+03	+7.919e+03	+0.623
18.000	+2.484e+03	+4.951e+03	+7.540e+03	+0.666
18.200	+3.824e+03	+7.494e+03	+8.113e+03	+0.662
18.400	+2.722e+03	+8.463e+03	+1.040e+04	+0.757
18.600	+1.651e+03	+6.751e+03	+1.115e+04	+0.803
18.800	+3.090e+03	+6.280e+03	+7.530e+03	+0.670
19.000	+2.138e+03	+7.391e+03	+7.488e+03	+0.776
19.200	+1.818e+03	+7.987e+03	+9.635e+03	+0.815
19.400	+1.898e+03	+6.538e+03	+1.214e+04	+0.775
19.600	+1.527e+03	+7.229e+03	+9.400e+03	+0.826
19.800	+1.137e+03	+8.243e+03	+7.790e+03	+0.879
20.000	+1.342e+03	+7.383e+03	+8.074e+03	+0.846
20.200	+6.025e+02	+8.002e+03	+9.374e+03	+0.930
20.400	+2.648e+03	+7.270e+03	+9.457e+03	+0.733
20.600	+2.501e+03	+5.880e+03	+8.735e+03	+0.702
20.800	+2.008e+03	+6.040e+03	+6.759e+03	+0.750
21.000	+1.012e+03	+7.267e+03	+6.736e+03	+0.878
21.200	+4.782e+02	+8.433e+03	+9.650e+03	+0.946
21.400	+3.026e+03	+6.746e+03	+9.767e+03	+0.690
21.600	+1.519e+03	+6.263e+03	+7.976e+03	+0.805
21.800	+3.736e+03	+6.538e+03	+8.708e+03	+0.636
22.000	+3.716e+03	+5.149e+03	+1.106e+04	+0.581
22.200	+2.140e+03	+6.500e+03	+1.144e+04	+0.752
22.400	+2.142e+03	+6.962e+03	+6.123e+03	+0.765
22.600	+2.825e+03	+7.111e+03	+7.920e+03	+0.716
22.800	+1.858e+03	+7.155e+03	+1.028e+04	+0.794
23.000	+3.144e+03	+7.454e+03	+8.360e+03	+0.703
23.200	+2.351e+03	+5.448e+03	+9.907e+03	+0.699
23.400	+2.240e+03	+5.725e+03	+1.007e+04	+0.719
23.600	+1.973e+03	+5.587e+03	+7.742e+03	+0.739
23.800	+2.460e+03	+6.889e+03	+7.719e+03	+0.737
24.000	+1.274e+03	+4.879e+03	+8.707e+03	+0.793
24.200	+1.975e+03	+8.013e+03	+9.247e+03	+0.802
24.400	+2.276e+03	+6.416e+03	+8.985e+03	+0.738
24.600	+2.937e+03	+3.699e+03	+1.117e+04	+0.557
24.800	+1.268e+03	+6.347e+03	+6.965e+03	+0.834
