%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+8.773e+03	+2.595e+03	+1.485e+04	+0.228
0.200	+1.121e+04	+3.209e+03	+1.591e+04	+0.223
0.400	+1.153e+04	+3.583e+03	+1.300e+04	+0.237
0.600	+9.293e+03	+1.510e+03	+1.510e+04	+0.140
0.800	+1.030e+04	+4.707e+03	+1.562e+04	+0.314
1.000	+9.270e+03	+3.445e+03	+1.437e+04	+0.271
1.200	+9.663e+03	+5.546e+03	+1.469e+04	+0.365
1.400	+9.793e+03	+4.669e+03	+1.814e+04	+0.323
1.600	+9.806e+03	+9.757e+02	+1.493e+04	+0.090
1.800	+8.403e+03	+2.401e+03	+1.460e+04	+0.222
2.000	+8.548e+03	+5.119e+03	+1.363e+04	+0.375
2.200	+1.171e+04	+4.287e+03	+1.234e+04	+0.268
2.400	+1.299e+04	+6.630e+03	+1.718e+04	+0.338
2.600	+9.487e+03	+4.174e+03	+1.111e+04	+0.306
2.800	+1.052e+04	+3.860e+03	+1.475e+04	+0.268
3.000	+1.189e+04	+4.014e+03	+1.473e+04	+0.252
3.200	+9.347e+03	+4.901e+03	+1.248e+04	+0.344
3.400	+7.552e+03	+2.260e+03	+1.505e+04	+0.230
3.600	+1.188e+04	+5.208e+03	+1.437e+04	+0.305
3.800	+9.371e+03	+5.824e+03	+1.690e+04	+0.383
4.000	+1.209e+04	+5.101e+03	+1.490e+04	+0.297
4.200	+1.036e+04	+4.228e+03	+1.332e+04	+0.290
4.400	+1.529e+04	+3.681e+03	+1.429e+04	+0.194
4.600	+1.418e+04	+5.721e+03	+1.713e+04	+0.287
4.800	+1.062e+04	+5.020e+03	+1.531e+04	+0.321
5.000	+9.998e+03	+2.275e+03	+1.312e+04	+0.185
5.200	+1.121e+04	+1.794e+03	+1.025e+04	+0.138
5.400	+8.112e+03	+2.846e+03	+1.275e+04	+0.260
5.600	+8.078e+03	+4.720e+03	+1.706e+04	+0.369
5.800	+1.263e+04	+2.519e+03	+1.407e+04	+0.166
6.000	+1.005e+04	+3.733e+03	+1.544e+04	+0.271
6.200	+1.088e+04	+3.750e+03	+1.699e+04	+0.256
6.400	+6.857e+03	+3.006e+03	+1.431e+04	+0.305
6.600	+1.116e+04	+5.554e+03	+1.428e+04	+0.332
6.800	+1.404e+04	+1.962e+03	+1.662e+04	+0.123
7.000	+6.902e+03	+3.720e+03	+1.198e+04	+0.350
7.200	+1.071e+04	+2.901e+03	+1.500e+04	+0.213
7.400	+9.766e+03	+4.878e+03	+1.440e+04	+0.333
7.600	+9.263e+03	+4.026e+03	+1.570e+04	+0.303
7.800	+7.019e+03	+4.546e+03	+1.475e+04	+0.393
8.000	+1.159e+04	+4.045e+03	+1.596e+04	+0.259
8.200	+1.001e+04	+4.430e+03	+1.283e+04	+0.307
8.400	+7.462e+03	+6.905e+03	+1.563e+04	+0.481
8.600	+9.727e+03	+3.905e+03	+1.756e+04	+0.286
8.800	+1.435e+04	+3.207e+03	+1.350e+04	+0.183
9.000	+1.306e+04	+3.274e+03	+1.409e+04	+0.200
9.200	+7.631e+03	+5.781e+03	+1.460e+04	+0.431
9.400	+1.374e+04	+7.017e+03	+1.551e+04	+0.338
9.600	+1.232e+04	+5.424e+03	+1.419e+04	+0.306
9.800	+1.395e+04	+2.369e+03	+9.371e+03	+0.145
10.000	+8.221e+03	+3.512e+03	+1.729e+04	+0.299
10.200	+9.627e+03	+4.615e+03	+1.420e+04	+0.324
10.400	+9.913e+03	+6.638e+03	+9.761e+03	+0.401
