%t (s)	Idd (a.u.)	Ida (a.u.)	Iaa (a.u.)	FRET E
0.000	+2.357e+03	+7.606e+03	+1.144e+04	+0.763
0.200	+3.004e+03	+6.935e+03	+8.233e+03	+0.698
0.400	+2.130e+03	+7.507e+03	+7.654e+03	+0.779
0.600	+2.702e+03	+9.070e+03	+9.556e+03	+0.771
0.800	+3.553e+03	+5.942e+03	+9.222e+03	+0.626
1.000	+3.551e+03	+6.164e+03	+1.018e+04	+0.634
1.200	+1.979e+03	+4.915e+03	+9.291e+03	+0.713
1.400	+2.926e+03	+6.625e+03	+8.185e+03	+0.694
1.600	+2.164e+03	+7.069e+03	+1.064e+04	+0.766
1.800	+1.387e+03	+8.576e+03	+9.273e+03	+0.861
2.000	+2.507e+03	+6.629e+03	+7.475e+03	+0.726
2.200	+3.056e+03	+4.957e+03	+8.433e+03	+0.619
2.400	+1.800e+03	+6.213e+03	+8.763e+03	+0.775
2.600	+2.003e+03	+7.321e+03	+1.015e+04	+0.785
2.800	+1.779e+03	+5.796e+03	+8.995e+03	+0.765
3.000	+2.349e+03	+7.080e+03	+8.836e+03	+0.751
3.200	+3.156e+03	+9.044e+03	+1.077e+04	+0.741
3.400	+1.896e+03	+7.058e+03	+9.810e+03	+0.788
3.600	+1.185e+03	+6.052e+03	+9.125e+03	+0.836
3.800	+2.699e+03	+6.996e+03	+1.054e+04	+0.722
4.000	+3.461e+03	+5.753e+03	+1.006e+04	+0.624
4.200	+1.853e+03	+6.676e+03	+7.826e+03	+0.783
4.400	+3.138e+03	+8.734e+03	+8.665e+03	+0.736
4.600	+1.874e+03	+5.976e+03	+9.134e+03	+0.761
4.800	+2.462e+03	+5.490e+03	+8.674e+03	+0.690
5.000	+1.156e+03	+7.906e+03	+1.050e+04	+0.872
5.200	+2.869e+03	+5.269e+03	+9.180e+03	+0.647
5.400	+3.504e+03	+7.436e+03	+9.820e+03	+0.680
5.600	+2.797e+03	+9.021e+03	+1.019e+04	+0.763
5.800	+2.422e+03	+6.297e+03	+1.053e+04	+0.722
6.000	+1.554e+03	+7.483e+03	+9.826e+03	+0.828
6.200	+2.392e+03	+7.323e+03	+1.014e+04	+0.754
6.400	+1.530e+03	+4.986e+03	+9.002e+03	+0.765
6.600	+1.255e+03	+6.623e+03	+9.262e+03	+0.841
6.800	+4.345e+03	+8.215e+03	+9.788e+03	+0.654
7.000	+2.213e+03	+6.522e+03	+1.067e+04	+0.747
7.200	+1.951e+03	+9.977e+03	+7.450e+03	+0.836
7.400	+1.854e+03	+6.545e+03	+8.941e+03	+0.779
7.600	+3.242e+03	+6.472e+03	+9.794e+03	+0.666
7.800	+2.255e+03	+5.209e+03	+8.919e+03	+0.698
8.000	+1.386e+03	+4.396e+03	+8.713e+03	+0.760
8.200	+1.349e+03	+5.409e+03	+9.756e+03	+0.800
8.400	+2.700e+03	+5.828e+03	+1.003e+04	+0.683
8.600	+3.384e+03	+6.802e+03	+1.034e+04	+0.668
8.800	+1.702e+03	+4.478e+03	+8.842e+03	+0.725
9.000	+2.552e+03	+9.248e+03	+7.347e+03	+0.784
9.200	+1.968e+03	+8.570e+03	+1.084e+04	+0.813
9.400	+1.263e+03	+5.086e+03	+1.004e+04	+0.801
9.600	+2.286e+03	+9.115e+03	+9.537e+03	+0.800
9.800	+2.864e+03	+5.498e+03	+9.897e+03	+0.658
10.000	+1.769e+03	+5.497e+03	+6.539e+03	+0.757
10.200	+2.300e+03	+6.184e+03	+8.148e+03	+0.729
10.400	+3.381e+03	+7.293e+03	+1.135e+04	+0.683
10.600	+2.153e+03	+6.284e+03	+9.028e+03	+0.745
10.800	+2.590e+03	+7.092e+03	+9.646e+03	+0.732
11.000	+3.974e+03	+7.682e+03	+1.151e+04	+0.659
11.200	+3.118e+03	+8.289e+03	+9.919e+03	+0.727
11.400	+3.492e+03	+7.025e+03	+1.065e+04	+0.668
11.600	+2.761e+03	+9.974e+03	+1.017e+04	+0.783
11.800	+9.049e+02	+9.827e+03	+9.570e+03	+0.916
12.000	+2.837e+03	+5.766e+03	+1.076e+04	+0.670
12.200	+2.557e+03	+5.207e+03	+8.842e+03	+0.671
12.400	+1.980e+03	+5.848e+03	+6.711e+03	+0.747
12.600	+2.106e+03	+5.354e+03	+8.628e+03	+0.718
12.800	+2.269e+03	+7.534e+03	+1.233e+04	+0.769
13.000	+1.274e+03	+7.218e+03	+8.997e+03	+0.850
13.200	+2.572e+03	+3.577e+03	+1.081e+04	+0.582
