0	14	29
10	17	29
20	8	32
30	15	27
40	11	33
50	9	32
60	13	40
70	14	45
80	12	36
90	11	25
100	14	30
110	15	33
120	7	36
130	9	31
140	11	26
150	11	32
160	8	39
170	18	28
180	14	20
190	13	32
200	16	28
210	8	28
220	15	33
230	10	37
240	14	30
250	7	33
260	14	41
270	13	31
280	16	30
290	14	45
300	15	25
310	10	32
320	6	29
330	17	39
340	11	39
350	10	40
360	10	30
370	10	37
380	11	17
390	19	27
400	9	33
410	10	35
420	16	26
430	8	26
440	19	27
450	8	28
460	9	32
470	14	30
480	9	38
490	13	33
500	15	47
510	15	40
520	8	19
530	15	41
540	13	51
550	17	39
560	12	29
570	9	30
580	15	42
590	15	33
600	17	28
610	12	27
620	12	20
630	14	42
640	13	43
650	11	36
660	12	36
670	10	42
680	13	36
690	10	32
700	9	33
710	22	32
720	4	40
730	12	29
740	11	28
750	14	48
760	18	29
770	14	33
780	13	21
790	16	25
800	16	28
810	7	29
820	13	37
830	8	35
840	7	32
850	14	44
860	6	29
870	9	27
880	12	28
890	11	38
900	12	35
910	11	33
920	11	36
930	7	26
940	16	44
950	10	37
960	13	37
970	11	39
980	23	26
990	13	30
1000	7	31
1010	22	24
1020	42	24
1030	39	13
1040	41	12
1050	44	17
1060	46	25
1070	31	18
1080	44	22
1090	37	14
1100	44	12
1110	36	10
1120	33	11
1130	36	13
1140	23	30
1150	14	33
1160	18	26
1170	13	35
1180	9	37
1190	17	36
1200	13	30
1210	16	31
1220	10	20
1230	13	28
1240	9	34
1250	16	24
1260	11	26
1270	11	29
1280	16	32
1290	19	41
1300	15	30
1310	17	28
1320	8	29
1330	7	31
1340	8	25
1350	11	33
1360	10	30
1370	19	42
1380	16	40
1390	18	41
1400	14	36
1410	11	34
1420	17	35
1430	14	24
1440	13	41
1450	12	30
1460	9	29
1470	15	34
1480	9	22
1490	6	19
1500	11	44
1510	9	39
1520	14	32
1530	9	23
1540	13	32
1550	8	45
1560	7	31
1570	16	25
1580	14	30
1590	11	27
1600	13	38
1610	10	27
1620	20	33
1630	13	30
1640	6	29
1650	14	23
1660	14	31
1670	12	33
1680	9	41
1690	15	33
1700	14	33
1710	14	36
1720	14	44
1730	10	26
1740	13	27
1750	18	34
1760	15	33
1770	15	24
1780	5	39
1790	11	23
1800	9	41
1810	10	41
1820	8	27
1830	16	32
1840	16	33
1850	9	35
1860	11	33
1870	13	39
1880	21	38
1890	15	41
1900	8	38
1910	11	38
1920	14	32
1930	14	31
1940	16	29
1950	10	34
1960	17	33
1970	13	30
1980	11	30
1990	12	32
2000	10	25
2010	9	30
2020	16	30
2030	14	27
2040	11	27
2050	16	33
2060	13	24
2070	13	23
2080	5	29
2090	11	29
2100	9	31
2110	11	32
2120	11	32
2130	10	34
2140	14	33
2150	9	38
2160	7	39
2170	8	46
2180	15	27
2190	14	38
2200	13	28
2210	11	30
2220	14	32
2230	10	31
2240	11	32
2250	10	28
2260	13	38
2270	9	27
2280	11	45
2290	8	33
2300	8	34
2310	12	25
2320	10	32
2330	20	40
2340	11	33
2350	14	35
2360	14	37
2370	17	38
2380	7	33
2390	13	32
2400	14	18
2410	9	27
2420	10	36
2430	37	14
2440	50	13
2450	30	20
2460	35	13
2470	40	12
2480	43	15
2490	42	13
2500	33	12
2510	39	11
2520	30	17
2530	43	7
2540	43	15
2550	34	9
2560	36	15
2570	38	12
2580	36	8
2590	35	19
2600	40	10
2610	28	21
2620	12	21
2630	13	31
2640	12	26
2650	11	32
2660	9	34
2670	15	34
2680	11	29
2690	13	30
2700	13	40
2710	13	34
2720	16	34
2730	5	29
2740	7	27
2750	7	30
2760	11	38
2770	12	30
2780	12	31
2790	14	22
2800	15	31
2810	45	18
2820	39	11
2830	37	8
2840	35	15
2850	35	16
2860	40	14
2870	32	19
2880	42	12
2890	37	17
2900	37	8
2910	44	11
2920	39	20
2930	36	17
2940	41	8
2950	36	18
2960	43	9
2970	37	12
2980	30	8
2990	39	14
3000	29	10
3010	36	21
3020	38	14
3030	33	16
3040	45	11
3050	33	14
3060	40	15
3070	43	16
3080	39	13
3090	39	10
3100	40	13
3110	39	13
3120	38	17
3130	29	14
3140	28	10
3150	32	18
3160	29	12
3170	30	18
3180	33	7
3190	24	13
3200	40	11
3210	48	15
3220	36	14
3230	30	20
3240	37	19
3250	44	20
3260	34	9
3270	35	19
3280	40	19
3290	30	8
3300	50	13
3310	40	12
3320	46	16
3330	36	10
3340	34	16
3350	32	16
3360	37	9
3370	37	12
3380	30	14
3390	33	18
3400	25	19
3410	46	11
3420	35	16
3430	40	15
3440	35	10
3450	40	11
3460	40	12
3470	44	8
3480	40	11
3490	48	12
3500	27	11
3510	48	16
3520	34	13
3530	40	12
3540	30	12
3550	32	13
3560	40	10
3570	44	16
3580	41	8
3590	38	16
3600	33	12
3610	31	18
3620	37	18
3630	34	9
3640	43	11
3650	38	17
3660	33	11
3670	34	11
3680	36	14
3690	43	15
3700	43	10
3710	44	16
3720	30	16
3730	42	12
3740	31	6
3750	40	9
3760	45	14
3770	28	16
3780	34	18
3790	30	16
3800	41	17
3810	49	15
3820	37	11
3830	41	11
3840	53	13
3850	55	11
3860	32	12
3870	36	15
3880	20	25
3890	19	24
3900	9	33
3910	10	34
3920	17	30
3930	18	28
3940	9	25
3950	16	25
3960	25	29
3970	32	17
3980	30	13
3990	39	9
4000	30	13
4010	31	22
4020	32	6
4030	35	13
4040	49	15
4050	33	16
4060	45	12
4070	41	9
4080	56	15
4090	36	19
4100	34	13
4110	38	9
4120	45	15
4130	39	13
4140	39	11
4150	30	10
4160	34	14
4170	34	11
4180	42	18
4190	35	9
4200	56	11
4210	46	19
4220	39	10
4230	30	13
4240	44	17
4250	38	13
