   1.7600000e+01   5.0072644e+03   1.7764144e+03
   1.7700000e+01   6.6852644e+03   1.7014144e+03
   1.7800000e+01   5.7832644e+03   1.3264144e+03
   1.7900000e+01   5.8592644e+03   9.5341441e+02
   1.8000000e+01   5.9932644e+03   1.5424144e+03
   1.8100000e+01   5.9862644e+03   1.1254144e+03
   1.8200000e+01   7.6382644e+03   9.4841441e+02
   1.8300000e+01   7.1862644e+03   1.6314144e+03
   1.8400000e+01   6.7352644e+03   8.5541441e+02
   1.8500000e+01   6.0102644e+03   6.7641441e+02
   1.8600000e+01   7.3992644e+03   1.1094144e+03
   1.8700000e+01   6.9992644e+03   6.5641441e+02
   1.8800000e+01   7.4572644e+03   1.1474144e+03
   1.8900000e+01   6.0152644e+03   9.5841441e+02
   1.9000000e+01   8.1632644e+03   6.9141441e+02
   1.9100000e+01   5.6662644e+03   9.3441441e+02
   1.9200000e+01   7.3632644e+03   9.9541441e+02
   1.9300000e+01   7.2182644e+03   1.1404144e+03
   1.9400000e+01   4.4412644e+03   1.0664144e+03
   1.9500000e+01   4.9072644e+03   1.0634144e+03
   1.9600000e+01   4.6582644e+03   6.2441441e+02
   1.9700000e+01   4.3832644e+03   1.2104144e+03
   1.9800000e+01   4.9732644e+03   5.1641441e+02
   1.9900000e+01   3.7242644e+03   6.0141441e+02
   2.0000000e+01   5.2722644e+03   1.3984144e+03
   2.0100000e+01   4.3012644e+03   1.1294144e+03
   2.0200000e+01   4.8812644e+03   9.3941441e+02
   2.0300000e+01   4.2062644e+03   1.1624144e+03
   2.0400000e+01   3.9472644e+03   5.3241441e+02
   2.0500000e+01   3.9472644e+03   5.3241441e+02
   2.0600000e+01   6.0002644e+03   9.5541441e+02
   2.0700000e+01   4.9772644e+03   1.3354144e+03
   2.0800000e+01   5.9112644e+03   8.6041441e+02
   2.0900000e+01   5.8672644e+03   1.2564144e+03
   2.1000000e+01   5.0152644e+03   1.1504144e+03
   2.1100000e+01   7.0742644e+03   1.2254144e+03
   2.1200000e+01   6.7942644e+03   1.4334144e+03
   2.1300000e+01   6.5802644e+03   1.0964144e+03
   2.1400000e+01   6.4702644e+03   1.3914144e+03
   2.1500000e+01   6.2302644e+03   8.5641441e+02
   2.1600000e+01   6.7012644e+03   1.1054144e+03
   2.1700000e+01   6.4352644e+03   1.2044144e+03
   2.1800000e+01   6.1252644e+03   1.2924144e+03
   2.1900000e+01   8.1802644e+03   1.2474144e+03
   2.2000000e+01   6.8452644e+03   8.8141441e+02
   2.2100000e+01   5.9082644e+03   1.0314144e+03
   2.2200000e+01   5.1022644e+03   1.6744144e+03
   2.2300000e+01   3.8042644e+03   1.2524144e+03
   2.2400000e+01   4.7972644e+03   1.0244144e+03
   2.2500000e+01   3.2962644e+03   5.1124144e+03
   2.2600000e+01   2.4692644e+03   5.7894144e+03
   2.2700000e+01   2.0112644e+03   6.4864144e+03
   2.2800000e+01   3.1442644e+03   5.2354144e+03
   2.2900000e+01   2.2912644e+03   5.5944144e+03
   2.3000000e+01   2.7972644e+03   4.4484144e+03
   2.3100000e+01   1.8712644e+03   5.9614144e+03
   2.3200000e+01   2.6772644e+03   4.9234144e+03
   2.3300000e+01   1.8462644e+03   4.7924144e+03
   2.3400000e+01   1.5232644e+03   4.7314144e+03
   2.3500000e+01   2.3952644e+03   5.4464144e+03
   2.3600000e+01   2.0442644e+03   3.4834144e+03
   2.3700000e+01   1.7032644e+03   6.6694144e+03
   2.3800000e+01   2.1252644e+03   6.1484144e+03
   2.3900000e+01   1.9222644e+03   4.4484144e+03
   2.4000000e+01   1.9222644e+03   4.4484144e+03
   2.4100000e+01   2.1502644e+03   6.2504144e+03
   2.4200000e+01   6.6012644e+03   1.9434144e+03
   2.4300000e+01   6.9482644e+03   1.4674144e+03
   2.4400000e+01   6.4562644e+03   2.1814144e+03
   2.4500000e+01   6.1472644e+03   1.8544144e+03
   2.4600000e+01   6.2212644e+03   1.6684144e+03
   2.4700000e+01   4.8682644e+03   8.2241441e+02
   2.4800000e+01   5.2472644e+03   1.1074144e+03
   2.4900000e+01   5.1612644e+03   1.0314144e+03
   2.5000000e+01   5.9972644e+03   1.6474144e+03
   2.5100000e+01   7.2882644e+03   1.6534144e+03
   2.5200000e+01   5.7942644e+03   1.1554144e+03
   2.5300000e+01   5.7942644e+03   1.1554144e+03
   2.5400000e+01   6.3662644e+03   1.5704144e+03
   2.5500000e+01   5.8932644e+03   1.5844144e+03
   2.5600000e+01   5.8932644e+03   1.5844144e+03
   2.5700000e+01   5.5132644e+03   1.0774144e+03
   2.5800000e+01   6.0462644e+03   1.8724144e+03
   2.5900000e+01   6.0462644e+03   1.8724144e+03
   2.6000000e+01   4.8452644e+03   1.2874144e+03
   2.6100000e+01   6.3102644e+03   1.3694144e+03
   2.6200000e+01   6.0122644e+03   1.1444144e+03
   2.6300000e+01   6.2192644e+03   1.1454144e+03
   2.6400000e+01   5.2672644e+03   1.1574144e+03
   2.6500000e+01   6.2842644e+03   9.9241441e+02
   2.6600000e+01   5.4082644e+03   8.9441441e+02
   2.6700000e+01   5.6752644e+03   8.2441441e+02
   2.6800000e+01   6.6012644e+03   1.4514144e+03
   2.6900000e+01   5.9592644e+03   9.9441441e+02
   2.7000000e+01   4.9472644e+03   9.9141441e+02
   2.7100000e+01   6.2922644e+03   9.5441441e+02
   2.7200000e+01   3.7872644e+03   1.2354144e+03
   2.7300000e+01   6.2762644e+03   7.2741441e+02
   2.7400000e+01   7.9512644e+03   1.6124144e+03
   2.7500000e+01   8.0692644e+03   1.9184144e+03
   2.7600000e+01   7.5992644e+03   1.6254144e+03
   2.7700000e+01   7.0822644e+03   1.7554144e+03
   2.7800000e+01   7.5022644e+03   1.8794144e+03
   2.7900000e+01   7.8552644e+03   1.8154144e+03
   2.8000000e+01   8.4922644e+03   1.9624144e+03
   2.8100000e+01   6.8742644e+03   1.7834144e+03
   2.8200000e+01   6.6142644e+03   1.9664144e+03
   2.8300000e+01   7.8292644e+03   1.9844144e+03
   2.8400000e+01   7.4202644e+03   1.6604144e+03
   2.8500000e+01   7.4162644e+03   2.1224144e+03
   2.8600000e+01   7.1582644e+03   2.1844144e+03
   2.8700000e+01   6.8752644e+03   1.2604144e+03
   2.8800000e+01   6.2752644e+03   1.8734144e+03
   2.8900000e+01   6.8602644e+03   2.1644144e+03
   2.9000000e+01   6.8512644e+03   1.6864144e+03
   2.9100000e+01   7.8742644e+03   1.6694144e+03
   2.9200000e+01   6.7022644e+03   2.0374144e+03
   2.9300000e+01   6.8082644e+03   2.4214144e+03
   2.9400000e+01   6.8702644e+03   1.8074144e+03
   2.9500000e+01   6.5572644e+03   1.7594144e+03
   2.9600000e+01   6.2582644e+03   2.0324144e+03
   2.9700000e+01   6.1522644e+03   1.4164144e+03
   2.9800000e+01   6.9602644e+03   1.3974144e+03
   2.9900000e+01   5.3142644e+03   3.4844144e+03
   3.0000000e+01   6.0472644e+03   2.0744144e+03
   3.0100000e+01   6.1412644e+03   2.2604144e+03
   3.0200000e+01   5.4842644e+03   2.7994144e+03
   3.0300000e+01   6.0332644e+03   3.0294144e+03
   3.0400000e+01   7.1942644e+03   1.1394144e+03
   3.0500000e+01   6.7602644e+03   1.4314144e+03
   3.0600000e+01   6.7602644e+03   1.4314144e+03
   3.0700000e+01   7.5682644e+03   1.6264144e+03
   3.0800000e+01   7.6362644e+03   1.8004144e+03
   3.0900000e+01   6.6172644e+03   1.5724144e+03
   3.1000000e+01   6.6072644e+03   1.5194144e+03
   3.1100000e+01   9.4872644e+03   1.3994144e+03
   3.1200000e+01   8.0572644e+03   2.0944144e+03
   3.1300000e+01   7.1822644e+03   1.9934144e+03
   3.1400000e+01   8.6882644e+03   1.6584144e+03
   3.1500000e+01   8.1102644e+03   1.8124144e+03
   3.1600000e+01   7.1202644e+03   1.6404144e+03
   3.1700000e+01   7.5692644e+03   1.3804144e+03
   3.1800000e+01   6.1542644e+03   1.4874144e+03
   3.1900000e+01   4.7752644e+03   4.0284144e+03
   3.2000000e+01   2.9822644e+03   6.1974144e+03
   3.2100000e+01   2.3652644e+03   6.5374144e+03
   3.2200000e+01   3.0162644e+03   6.2884144e+03
   3.2300000e+01   2.6822644e+03   6.6194144e+03
   3.2400000e+01   3.4482644e+03   7.0844144e+03
   3.2500000e+01   4.1662644e+03   6.4584144e+03
   3.2600000e+01   5.7702644e+03   6.1534144e+03
   3.2700000e+01   6.4902644e+03   6.6154144e+03
   3.2800000e+01   6.1802644e+03   7.0274144e+03
   3.2900000e+01   9.3592644e+03   5.1074144e+03
