0.1,-0.1624,0.0017481
0.2,-0.1543,0.001728
0.3,-0.14663,0.0017038
0.4,-0.13994,0.0016831
0.5,-0.13317,0.0016698
0.6,-0.12705,0.001638
0.7,-0.12121,0.0016171
0.8,-0.11552,0.0016136
0.9,-0.11014,0.0016023
1,-0.10506,0.0016183
1.1,-0.10025,0.0016011
1.2,-0.095638,0.0016028
1.3,-0.091327,0.0016032
1.4,-0.087319,0.0016164
1.5,-0.0835,0.0016116
1.6,-0.080032,0.0016173
1.7,-0.076677,0.001617
1.8,-0.073487,0.0016495
1.9,-0.070295,0.0016237
2,-0.067635,0.0016142
2.1,-0.064876,0.0015922
2.2,-0.062336,0.001631
2.4,-0.057401,0.0017025
2.6,-0.053107,0.0017445
2.8,-0.049214,0.0018091
3,-0.045564,0.0018969
3.2,-0.042221,0.0019293
3.4,-0.038932,0.001989
3.6,-0.035871,0.0020047
3.8,-0.032858,0.0020141
4,-0.030264,0.0020217
4.4,-0.025935,0.0020129
4.8,-0.022343,0.0019743
5.2,-0.019116,0.0019793
5.6,-0.016227,0.0021045
6,-0.013884,0.002286
6.4,-0.012364,0.0024116
6.8,-0.01077,0.0024962
7.2,-0.0092187,0.0025087
7.6,-0.0080782,0.0025363
8,-0.0072426,0.0025248
8.8,-0.0062623,0.0024409
9.6,-0.0054285,0.0023161
10.4,-0.003956,0.0023679
11.2,-0.0023183,0.0023975
12,-0.00077525,0.0023586
12.8,0.0002295,0.0022037
13.6,0.00086482,0.0020214
14.4,0.001317,0.0018982
15.2,0.0020502,0.0020389
16,0.0011724,0.0021586
17.6,0.0015873,0.0023578
19.2,0.00084693,0.002131
20.8,-0.00071778,0.0021407
22.4,-0.00039159,0.0023128
24,0.0016051,0.0025021
25.6,0.00201,0.002391
27.2,0.0015766,0.0028418
28.8,0.0013647,0.0028221
30.4,0.0024447,0.0022547
32,0.0012003,0.0021103
35.2,-0.00015656,0.0018731
38.4,-0.0012552,0.0024338
41.6,-0.0031078,0.0024489
44.8,-0.0021856,0.0026887
48,-0.0016756,0.0022655
51.2,4.1677e-05,0.0032287
54.4,0.001013,0.0034977
57.6,0.00083971,0.0026848
60.8,-0.0017586,0.0023774
64,-0.003934,0.0028779
70.4,0.0014939,0.0034156
76.8,-0.00026478,0.0032237
83.2,-0.0031856,0.0034324
89.6,-0.0035496,0.0026159
96,-0.0030115,0.0030296
102.4,-0.0012522,0.0029479
108.8,-0.00016054,0.0026004
115.2,0.0026507,0.0034103
121.6,0.0054777,0.0043941
128,0.0089719,0.0034628
140.8,0.0021058,0.004632
153.6,-0.00058042,0.0039872
166.4,0.0037817,0.0041773
179.2,0.00037695,0.0033405
192,0.0046886,0.003642
204.8,0.0061321,0.0061037
217.6,0.0034965,0.0059198
230.4,-0.0028206,0.0076066
243.2,0.0010076,0.0078575
