%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.208e-01
1	1	+2.208e-01	+1.436e+00
2	2	+1.657e+00	+1.367e+00
1	1	+3.024e+00	+4.637e-02
2	2	+3.070e+00	+1.975e+00
1	1	+5.045e+00	+4.202e-01
2	2	+5.465e+00	+1.543e-01
1	1	+5.620e+00	+4.608e-01
2	2	+6.080e+00	+3.317e-01
1	1	+6.412e+00	+4.839e-01
2	2	+6.896e+00	+4.921e+00
1	1	+1.182e+01	+4.018e+00
2	2	+1.584e+01	+3.595e-01
1	1	+1.619e+01	+1.437e+00
2	2	+1.763e+01	+4.835e-01
1	1	+1.811e+01	+3.883e-01
2	2	+1.850e+01	+6.365e-01
1	1	+1.914e+01	+1.453e+00
2	2	+2.059e+01	+2.547e+00
1	1	+2.314e+01	+3.480e+00
2	2	+2.662e+01	+1.208e+00
1	1	+2.783e+01	+2.604e+00
2	2	+3.043e+01	+5.084e-03
1	1	+3.044e+01	+3.676e-01
2	2	+3.081e+01	+8.592e-01
1	1	+3.166e+01	+4.133e-01
2	2	+3.208e+01	+2.896e-01
1	1	+3.237e+01	+9.966e-01
2	2	+3.336e+01	+6.347e-01
1	1	+3.400e+01	+1.629e+00
2	2	+3.563e+01	+3.242e-01
1	1	+3.595e+01	+1.723e-01
2	2	+3.612e+01	+3.095e+00
1	1	+3.922e+01	+1.903e+00
2	2	+4.112e+01	+2.082e+00
1	1	+4.320e+01	+7.113e-01
2	2	+4.392e+01	+4.665e-01
1	1	+4.438e+01	+9.689e-01
2	2	+4.535e+01	+1.128e+00
1	1	+4.648e+01	+5.787e-02
2	2	+4.654e+01	+6.083e-01
1	1	+4.715e+01	+1.378e+00
2	2	+4.852e+01	+9.730e-01
1	1	+4.950e+01	+8.632e-01
2	2	+5.036e+01	+9.858e-02
1	1	+5.046e+01	+1.096e+00
2	2	+5.156e+01	+6.658e-01
1	1	+5.222e+01	+2.306e-01
2	2	+5.245e+01	+7.822e-01
1	1	+5.323e+01	+1.394e+00
2	2	+5.463e+01	+8.907e-01
1	1	+5.552e+01	+1.209e+00
2	2	+5.673e+01	+6.038e-01
1	1	+5.733e+01	+1.151e+00
2	2	+5.848e+01	+8.204e-01
1	1	+5.930e+01	+9.277e-02
2	2	+5.939e+01	+1.067e+00
1	1	+6.046e+01	+1.973e-01
2	2	+6.066e+01	+8.580e+00
1	1	+6.924e+01	+2.270e-01
2	2	+6.947e+01	+2.152e+00
1	1	+7.162e+01	+7.427e-01
2	2	+7.236e+01	+2.935e-01
1	1	+7.265e+01	+3.398e+00
2	2	+7.605e+01	+9.884e-01
1	1	+7.704e+01	+2.571e+00
2	2	+7.961e+01	+1.749e+00
1	1	+8.136e+01	+2.618e+00
2	2	+8.398e+01	+1.883e+00
1	1	+8.586e+01	+1.075e-01
2	2	+8.597e+01	+1.707e+00
1	1	+8.768e+01	+7.341e-01
2	2	+8.841e+01	+2.063e+00
1	1	+9.047e+01	+2.775e+00
2	2	+9.325e+01	+2.065e-01
1	1	+9.345e+01	+1.088e+00
2	2	+9.454e+01	+8.580e-01
1	1	+9.540e+01	+3.889e-02
2	2	+9.544e+01	+4.772e+00
1	1	+1.002e+02	+4.271e-02
2	2	+1.003e+02	+2.068e-01
1	1	+1.005e+02	+5.432e-01
2	2	+1.010e+02	+3.055e+00
1	1	+1.041e+02	+2.762e-01
2	2	+1.043e+02	+1.826e-01
1	1	+1.045e+02	+2.327e+00
2	2	+1.068e+02	+1.314e+00
1	1	+1.082e+02	+2.950e-01
2	2	+1.085e+02	+1.263e-01
1	1	+1.086e+02	+8.524e-01
2	2	+1.094e+02	+8.265e-01
1	1	+1.103e+02	+3.586e+00
2	2	+1.138e+02	+4.802e-01
1	1	+1.143e+02	+1.762e-01
2	2	+1.145e+02	+5.429e+00
1	1	+1.199e+02	+5.808e-01
2	2	+1.205e+02	+1.315e+00
1	1	+1.218e+02	+6.335e-01
2	2	+1.225e+02	+8.343e-01
0	0	+1.233e+02	+Inf
