%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+5.790e-01
1	1	+5.790e-01	+2.169e+00
2	2	+2.748e+00	+4.847e-02
1	1	+2.797e+00	+6.844e-01
2	2	+3.481e+00	+4.926e-01
1	1	+3.973e+00	+2.200e-01
2	2	+4.193e+00	+1.287e+00
1	1	+5.481e+00	+8.229e-01
2	2	+6.304e+00	+1.364e+00
1	1	+7.668e+00	+1.160e+00
2	2	+8.828e+00	+1.575e+00
1	1	+1.040e+01	+3.635e+00
2	2	+1.404e+01	+2.774e-01
1	1	+1.432e+01	+5.724e-03
2	2	+1.432e+01	+2.030e+00
1	1	+1.635e+01	+5.447e-01
2	2	+1.690e+01	+8.487e-01
1	1	+1.775e+01	+1.532e-02
2	2	+1.776e+01	+3.667e+00
1	1	+2.143e+01	+2.384e+00
2	2	+2.381e+01	+9.821e-02
1	1	+2.391e+01	+1.136e+00
2	2	+2.505e+01	+1.471e+00
1	1	+2.652e+01	+4.675e-01
2	2	+2.698e+01	+1.029e+00
1	1	+2.801e+01	+1.241e+00
2	2	+2.925e+01	+1.548e-01
1	1	+2.941e+01	+8.085e-02
2	2	+2.949e+01	+1.074e+00
1	1	+3.056e+01	+1.794e+00
2	2	+3.236e+01	+6.661e+00
1	1	+3.902e+01	+2.272e+00
2	2	+4.129e+01	+1.984e-01
1	1	+4.149e+01	+5.359e+00
2	2	+4.685e+01	+1.286e+00
1	1	+4.813e+01	+1.020e+00
2	2	+4.915e+01	+4.051e+00
1	1	+5.321e+01	+2.283e-01
2	2	+5.343e+01	+3.403e+00
1	1	+5.684e+01	+8.223e-01
2	2	+5.766e+01	+3.345e-03
1	1	+5.766e+01	+5.475e-02
2	2	+5.772e+01	+1.197e-01
1	1	+5.784e+01	+1.470e+00
2	2	+5.931e+01	+1.232e+00
1	1	+6.054e+01	+1.735e+00
2	2	+6.227e+01	+1.658e+00
1	1	+6.393e+01	+6.840e-01
2	2	+6.461e+01	+3.240e+00
1	1	+6.786e+01	+2.235e+00
2	2	+7.009e+01	+8.525e-01
1	1	+7.094e+01	+1.508e+00
2	2	+7.245e+01	+1.468e+00
1	1	+7.392e+01	+2.886e-01
2	2	+7.421e+01	+1.237e+00
1	1	+7.544e+01	+1.111e+00
2	2	+7.656e+01	+7.548e-01
1	1	+7.731e+01	+6.544e-01
2	2	+7.796e+01	+2.795e-01
0	0	+7.824e+01	+Inf
