%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.848e-01
1	1	+2.848e-01	+1.582e+00
2	2	+1.867e+00	+2.524e+00
1	1	+4.391e+00	+5.541e-01
2	2	+4.946e+00	+3.353e+00
1	1	+8.299e+00	+2.455e-01
2	2	+8.544e+00	+3.773e+00
1	1	+1.232e+01	+6.679e-02
2	2	+1.238e+01	+1.248e+00
1	1	+1.363e+01	+1.374e+00
2	2	+1.501e+01	+2.248e+00
1	1	+1.725e+01	+9.296e-01
2	2	+1.818e+01	+1.056e-01
1	1	+1.829e+01	+5.154e-01
2	2	+1.881e+01	+5.310e-01
1	1	+1.934e+01	+4.959e+00
2	2	+2.429e+01	+1.355e+00
1	1	+2.565e+01	+3.427e-02
2	2	+2.568e+01	+1.545e+00
1	1	+2.723e+01	+6.133e-01
2	2	+2.784e+01	+1.734e+00
1	1	+2.958e+01	+1.256e+00
2	2	+3.083e+01	+3.299e-01
1	1	+3.116e+01	+3.986e-01
2	2	+3.156e+01	+4.176e-01
1	1	+3.198e+01	+2.537e-01
2	2	+3.223e+01	+1.168e+00
1	1	+3.340e+01	+2.441e+00
2	2	+3.584e+01	+1.818e+00
1	1	+3.766e+01	+2.023e+00
2	2	+3.968e+01	+6.946e-01
1	1	+4.038e+01	+8.438e-02
2	2	+4.046e+01	+6.708e-01
1	1	+4.113e+01	+6.151e-01
2	2	+4.175e+01	+5.041e-01
1	1	+4.225e+01	+2.469e-01
2	2	+4.250e+01	+1.045e+00
1	1	+4.354e+01	+4.567e-01
2	2	+4.400e+01	+1.123e+00
1	1	+4.512e+01	+5.436e-01
2	2	+4.567e+01	+1.820e+00
1	1	+4.749e+01	+3.075e+00
2	2	+5.056e+01	+3.872e+00
1	1	+5.443e+01	+5.474e-01
2	2	+5.498e+01	+3.620e+00
1	1	+5.860e+01	+5.855e-01
2	2	+5.919e+01	+1.712e-01
1	1	+5.936e+01	+4.365e-01
2	2	+5.980e+01	+1.397e+00
0	0	+6.119e+01	+Inf
