%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+1.644e+00
2	2	+1.644e+00	+4.207e+00
1	1	+5.851e+00	+7.075e-01
2	2	+6.558e+00	+2.584e+00
1	1	+9.142e+00	+7.810e-01
2	2	+9.923e+00	+1.778e+00
1	1	+1.170e+01	+1.348e+00
2	2	+1.305e+01	+2.481e+00
1	1	+1.553e+01	+1.279e+00
2	2	+1.681e+01	+3.393e+00
1	1	+2.020e+01	+2.762e-01
2	2	+2.048e+01	+3.488e+00
1	1	+2.397e+01	+3.914e-01
2	2	+2.436e+01	+4.814e+00
1	1	+2.917e+01	+1.826e+00
2	2	+3.100e+01	+2.479e+00
1	1	+3.348e+01	+4.272e-02
2	2	+3.352e+01	+3.936e-01
1	1	+3.391e+01	+1.105e+00
2	2	+3.502e+01	+1.469e+00
1	1	+3.649e+01	+3.816e-01
2	2	+3.687e+01	+7.361e-01
1	1	+3.760e+01	+2.110e+00
2	2	+3.971e+01	+5.164e-01
1	1	+4.023e+01	+6.794e-02
2	2	+4.030e+01	+2.058e+00
1	1	+4.236e+01	+9.165e+00
2	2	+5.152e+01	+1.494e+00
1	1	+5.301e+01	+6.233e-01
2	2	+5.364e+01	+3.075e-01
1	1	+5.395e+01	+5.078e-01
2	2	+5.445e+01	+6.342e-01
1	1	+5.509e+01	+1.334e+00
2	2	+5.642e+01	+8.792e-01
1	1	+5.730e+01	+5.719e-01
2	2	+5.787e+01	+1.142e+00
1	1	+5.902e+01	+6.186e-01
2	2	+5.963e+01	+8.837e-01
1	1	+6.052e+01	+1.419e-01
2	2	+6.066e+01	+4.300e-01
0	0	+6.109e+01	+Inf
