%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.442e+00
1	1	+4.442e+00	+1.707e+00
2	2	+6.149e+00	+2.013e-01
1	1	+6.350e+00	+1.401e+00
2	2	+7.751e+00	+2.130e+00
1	1	+9.881e+00	+5.052e-01
2	2	+1.039e+01	+4.746e-01
1	1	+1.086e+01	+6.288e-01
2	2	+1.149e+01	+1.944e-01
1	1	+1.168e+01	+9.524e-01
2	2	+1.264e+01	+4.526e-01
1	1	+1.309e+01	+1.855e+00
2	2	+1.494e+01	+5.274e-01
1	1	+1.547e+01	+1.821e+00
2	2	+1.729e+01	+1.161e-01
1	1	+1.741e+01	+8.120e-01
2	2	+1.822e+01	+6.087e-01
1	1	+1.883e+01	+6.330e-02
2	2	+1.889e+01	+8.933e-02
1	1	+1.898e+01	+4.605e-01
0	0	+1.944e+01	+Inf
