%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+1.437e+00
1	1	+1.437e+00	+2.472e+00
2	2	+3.910e+00	+4.335e+00
1	1	+8.245e+00	+8.904e-01
2	2	+9.135e+00	+1.087e-01
1	1	+9.244e+00	+2.431e+00
2	2	+1.167e+01	+3.630e-01
1	1	+1.204e+01	+3.972e+00
2	2	+1.601e+01	+1.357e+00
1	1	+1.737e+01	+9.131e-01
2	2	+1.828e+01	+1.028e+00
1	1	+1.931e+01	+4.097e-01
2	2	+1.972e+01	+6.737e-01
1	1	+2.039e+01	+6.705e-01
2	2	+2.106e+01	+1.263e+00
1	1	+2.233e+01	+2.416e-01
2	2	+2.257e+01	+1.214e+00
1	1	+2.378e+01	+1.162e-01
2	2	+2.390e+01	+1.235e-01
1	1	+2.402e+01	+4.560e-01
2	2	+2.448e+01	+2.391e-01
1	1	+2.472e+01	+2.849e+00
2	2	+2.756e+01	+1.279e-01
1	1	+2.769e+01	+1.514e-01
2	2	+2.784e+01	+2.508e+00
1	1	+3.035e+01	+4.295e-01
2	2	+3.078e+01	+3.900e+00
1	1	+3.468e+01	+2.867e+00
2	2	+3.755e+01	+1.469e+00
1	1	+3.902e+01	+1.340e+00
2	2	+4.036e+01	+4.304e-01
1	1	+4.079e+01	+5.229e-01
2	2	+4.131e+01	+1.617e+00
1	1	+4.293e+01	+2.576e+00
2	2	+4.550e+01	+1.470e+00
1	1	+4.697e+01	+2.550e-01
2	2	+4.723e+01	+2.365e+00
1	1	+4.959e+01	+7.210e-01
2	2	+5.032e+01	+1.327e+00
1	1	+5.164e+01	+3.552e-01
2	2	+5.200e+01	+2.116e+00
1	1	+5.411e+01	+2.426e-01
2	2	+5.436e+01	+1.953e+00
1	1	+5.631e+01	+8.026e-01
2	2	+5.711e+01	+8.868e-01
1	1	+5.800e+01	+1.262e-01
2	2	+5.812e+01	+8.654e-01
1	1	+5.899e+01	+1.418e+00
2	2	+6.041e+01	+1.036e+00
1	1	+6.144e+01	+3.959e-01
2	2	+6.184e+01	+5.753e+00
1	1	+6.759e+01	+2.731e-01
2	2	+6.787e+01	+3.004e+00
1	1	+7.087e+01	+3.244e-02
2	2	+7.090e+01	+4.927e-01
1	1	+7.139e+01	+4.522e-01
2	2	+7.185e+01	+4.526e-01
1	1	+7.230e+01	+1.076e-01
2	2	+7.241e+01	+1.620e+00
1	1	+7.403e+01	+2.328e+00
2	2	+7.636e+01	+8.882e-01
1	1	+7.724e+01	+1.188e+00
2	2	+7.843e+01	+7.992e-01
1	1	+7.923e+01	+1.195e+00
2	2	+8.042e+01	+1.021e+00
1	1	+8.145e+01	+3.945e-01
2	2	+8.184e+01	+4.912e+00
1	1	+8.675e+01	+2.003e-01
2	2	+8.695e+01	+1.141e+00
1	1	+8.809e+01	+1.712e+00
2	2	+8.981e+01	+5.966e-01
1	1	+9.040e+01	+1.269e+00
2	2	+9.167e+01	+3.656e+00
1	1	+9.533e+01	+1.653e+00
2	2	+9.698e+01	+3.231e+00
1	1	+1.002e+02	+1.690e+00
2	2	+1.019e+02	+1.026e+00
1	1	+1.029e+02	+7.765e-01
2	2	+1.037e+02	+5.393e-01
1	1	+1.042e+02	+3.324e-01
2	2	+1.046e+02	+1.410e-01
1	1	+1.047e+02	+1.210e+00
2	2	+1.059e+02	+7.080e-01
1	1	+1.066e+02	+3.793e-01
2	2	+1.070e+02	+1.348e+00
1	1	+1.084e+02	+1.187e+00
2	2	+1.095e+02	+1.120e+00
1	1	+1.107e+02	+2.643e-02
2	2	+1.107e+02	+4.139e-01
1	1	+1.111e+02	+6.151e-01
0	0	+1.117e+02	+Inf
