%state	deg. state	t_start (s)	t_dwell (s)
1	1	+0.000e+00	+2.733e-01
2	2	+2.733e-01	+1.761e-01
1	1	+4.495e-01	+1.995e-01
2	2	+6.490e-01	+7.055e-01
1	1	+1.355e+00	+2.782e-01
2	2	+1.633e+00	+6.442e-01
1	1	+2.277e+00	+3.282e+00
2	2	+5.560e+00	+5.971e-01
1	1	+6.157e+00	+3.644e+00
2	2	+9.801e+00	+3.394e-02
1	1	+9.835e+00	+1.076e+00
2	2	+1.091e+01	+3.600e+00
1	1	+1.451e+01	+8.911e-02
2	2	+1.460e+01	+2.520e-01
1	1	+1.485e+01	+1.285e+00
2	2	+1.614e+01	+3.254e+00
1	1	+1.939e+01	+4.093e+00
2	2	+2.348e+01	+1.535e+00
1	1	+2.502e+01	+1.596e+00
2	2	+2.661e+01	+3.615e-01
1	1	+2.698e+01	+1.178e-01
2	2	+2.709e+01	+2.916e-01
1	1	+2.738e+01	+2.011e-01
2	2	+2.759e+01	+8.042e-01
1	1	+2.839e+01	+5.086e-02
2	2	+2.844e+01	+9.962e-01
1	1	+2.944e+01	+4.796e-01
2	2	+2.992e+01	+2.819e+00
1	1	+3.274e+01	+7.883e-01
2	2	+3.352e+01	+3.919e-01
1	1	+3.392e+01	+6.018e-01
2	2	+3.452e+01	+2.930e+00
1	1	+3.745e+01	+2.607e-01
2	2	+3.771e+01	+1.392e+00
1	1	+3.910e+01	+5.207e-01
2	2	+3.962e+01	+4.795e-01
1	1	+4.010e+01	+3.470e-01
2	2	+4.045e+01	+1.845e+00
1	1	+4.229e+01	+4.054e-01
2	2	+4.270e+01	+5.781e-01
1	1	+4.328e+01	+9.020e-01
2	2	+4.418e+01	+3.208e+00
1	1	+4.739e+01	+6.216e-01
2	2	+4.801e+01	+6.980e-01
1	1	+4.870e+01	+1.852e+00
2	2	+5.056e+01	+8.189e-01
1	1	+5.138e+01	+2.604e-02
2	2	+5.140e+01	+1.489e-01
1	1	+5.155e+01	+7.900e-01
2	2	+5.234e+01	+2.169e+00
1	1	+5.451e+01	+3.236e-01
2	2	+5.483e+01	+1.083e+00
1	1	+5.592e+01	+3.408e-02
2	2	+5.595e+01	+1.310e+00
1	1	+5.726e+01	+1.320e-01
2	2	+5.739e+01	+3.774e-01
1	1	+5.777e+01	+1.556e+00
2	2	+5.932e+01	+6.340e-01
1	1	+5.996e+01	+1.024e-01
2	2	+6.006e+01	+2.936e+00
1	1	+6.300e+01	+4.019e-01
2	2	+6.340e+01	+9.183e-01
1	1	+6.432e+01	+1.165e-01
2	2	+6.443e+01	+2.483e+00
1	1	+6.692e+01	+2.293e+00
2	2	+6.921e+01	+1.468e+00
1	1	+7.068e+01	+1.057e+00
2	2	+7.173e+01	+4.746e-02
1	1	+7.178e+01	+5.395e-01
2	2	+7.232e+01	+2.593e+00
1	1	+7.491e+01	+9.882e-01
2	2	+7.590e+01	+4.194e-01
1	1	+7.632e+01	+7.363e-01
2	2	+7.706e+01	+4.528e-01
0	0	+7.751e+01	+Inf
