%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+4.841e-01
1	1	+4.841e-01	+1.459e+00
2	2	+1.943e+00	+1.872e+00
1	1	+3.815e+00	+1.936e-01
2	2	+4.009e+00	+2.269e+00
1	1	+6.278e+00	+1.211e+00
2	2	+7.490e+00	+4.477e+00
1	1	+1.197e+01	+3.632e+00
2	2	+1.560e+01	+6.082e-01
1	1	+1.621e+01	+2.278e+00
2	2	+1.848e+01	+2.753e+00
1	1	+2.124e+01	+4.167e+00
2	2	+2.540e+01	+3.385e-01
1	1	+2.574e+01	+7.404e-02
2	2	+2.582e+01	+1.835e+00
1	1	+2.765e+01	+2.697e-01
2	2	+2.792e+01	+1.095e-01
1	1	+2.803e+01	+2.538e+00
2	2	+3.057e+01	+2.760e+00
1	1	+3.333e+01	+1.214e+00
2	2	+3.454e+01	+9.097e-01
1	1	+3.545e+01	+7.003e-01
2	2	+3.615e+01	+4.912e-01
1	1	+3.664e+01	+3.709e-01
2	2	+3.701e+01	+1.312e+00
1	1	+3.833e+01	+2.700e+00
2	2	+4.103e+01	+1.227e+00
1	1	+4.225e+01	+2.262e+00
2	2	+4.452e+01	+3.146e+00
1	1	+4.766e+01	+8.582e-01
2	2	+4.852e+01	+4.819e+00
1	1	+5.334e+01	+2.416e+00
2	2	+5.576e+01	+3.588e-01
1	1	+5.611e+01	+2.925e-01
2	2	+5.641e+01	+1.339e-02
1	1	+5.642e+01	+1.698e-01
2	2	+5.659e+01	+2.325e+00
1	1	+5.891e+01	+2.298e-02
2	2	+5.894e+01	+1.190e+00
1	1	+6.013e+01	+2.306e-01
2	2	+6.036e+01	+1.456e+00
1	1	+6.181e+01	+8.841e-01
2	2	+6.270e+01	+2.439e+00
1	1	+6.514e+01	+2.948e+00
2	2	+6.809e+01	+3.890e-01
1	1	+6.847e+01	+1.249e-01
2	2	+6.860e+01	+5.011e-01
1	1	+6.910e+01	+3.315e+00
2	2	+7.242e+01	+2.483e-01
