%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+2.824e+00
1	1	+2.824e+00	+4.077e-01
2	2	+3.232e+00	+2.071e+00
1	1	+5.302e+00	+1.009e+00
2	2	+6.311e+00	+4.643e-02
1	1	+6.357e+00	+1.062e+00
2	2	+7.419e+00	+1.830e+00
1	1	+9.249e+00	+5.752e-01
2	2	+9.824e+00	+1.022e+00
1	1	+1.085e+01	+3.653e+00
2	2	+1.450e+01	+5.039e+00
1	1	+1.954e+01	+7.746e-01
2	2	+2.031e+01	+5.472e-01
1	1	+2.086e+01	+1.039e+00
2	2	+2.190e+01	+1.033e+00
1	1	+2.293e+01	+2.945e-02
2	2	+2.296e+01	+3.587e+00
1	1	+2.655e+01	+7.469e-01
2	2	+2.729e+01	+3.747e+00
1	1	+3.104e+01	+6.273e-01
2	2	+3.167e+01	+7.318e-01
1	1	+3.240e+01	+3.413e-01
2	2	+3.274e+01	+7.411e-01
1	1	+3.348e+01	+1.142e+00
2	2	+3.463e+01	+3.815e-01
1	1	+3.501e+01	+3.208e-01
2	2	+3.533e+01	+1.262e+00
1	1	+3.659e+01	+2.572e+00
2	2	+3.916e+01	+2.287e-01
1	1	+3.939e+01	+7.942e-02
2	2	+3.947e+01	+1.532e+00
1	1	+4.100e+01	+1.915e-03
2	2	+4.100e+01	+7.159e-01
1	1	+4.172e+01	+8.603e-01
2	2	+4.258e+01	+6.947e+00
0	0	+4.953e+01	+Inf
