%state	deg. state	t_start (s)	t_dwell (s)
2	2	+0.000e+00	+3.372e-02
1	1	+3.372e-02	+5.459e-01
2	2	+5.797e-01	+1.397e+00
1	1	+1.977e+00	+3.196e+00
2	2	+5.173e+00	+1.173e-01
1	1	+5.290e+00	+3.284e-01
2	2	+5.619e+00	+1.892e+00
1	1	+7.511e+00	+3.419e-01
2	2	+7.853e+00	+5.042e+00
1	1	+1.289e+01	+1.177e+00
2	2	+1.407e+01	+1.218e+00
1	1	+1.529e+01	+2.575e+00
2	2	+1.786e+01	+4.513e-01
1	1	+1.832e+01	+2.298e-01
2	2	+1.855e+01	+1.083e-01
1	1	+1.865e+01	+3.941e-01
2	2	+1.905e+01	+3.967e-01
1	1	+1.944e+01	+6.782e-01
2	2	+2.012e+01	+1.863e+00
1	1	+2.199e+01	+2.768e+00
2	2	+2.475e+01	+3.147e+00
1	1	+2.790e+01	+1.040e+00
2	2	+2.894e+01	+1.194e+00
1	1	+3.013e+01	+5.783e-01
2	2	+3.071e+01	+5.083e-01
1	1	+3.122e+01	+8.426e-01
2	2	+3.206e+01	+1.981e-01
1	1	+3.226e+01	+1.472e+00
2	2	+3.373e+01	+3.203e+00
1	1	+3.694e+01	+1.020e+00
2	2	+3.796e+01	+2.868e-01
1	1	+3.824e+01	+2.580e-01
2	2	+3.850e+01	+9.791e-01
1	1	+3.948e+01	+7.832e-01
2	2	+4.026e+01	+6.927e-01
1	1	+4.096e+01	+1.262e+00
2	2	+4.222e+01	+3.284e+00
1	1	+4.550e+01	+1.953e+00
2	2	+4.746e+01	+1.531e+00
1	1	+4.899e+01	+2.223e-01
2	2	+4.921e+01	+1.657e+00
1	1	+5.087e+01	+8.207e-01
2	2	+5.169e+01	+2.969e-01
1	1	+5.198e+01	+8.487e-01
2	2	+5.283e+01	+1.515e+00
1	1	+5.435e+01	+2.404e-01
2	2	+5.459e+01	+2.251e-01
1	1	+5.481e+01	+1.003e+00
2	2	+5.582e+01	+4.448e+00
1	1	+6.026e+01	+9.242e-01
2	2	+6.119e+01	+7.595e-01
1	1	+6.195e+01	+4.473e-01
2	2	+6.240e+01	+1.271e+00
1	1	+6.367e+01	+1.540e+00
2	2	+6.521e+01	+9.332e-01
1	1	+6.614e+01	+5.003e-03
2	2	+6.614e+01	+1.974e+00
1	1	+6.812e+01	+2.327e-01
2	2	+6.835e+01	+3.149e-01
1	1	+6.867e+01	+7.314e-01
2	2	+6.940e+01	+8.183e-01
1	1	+7.022e+01	+3.939e-01
2	2	+7.061e+01	+9.281e-01
1	1	+7.154e+01	+2.780e-01
2	2	+7.182e+01	+6.498e-01
1	1	+7.247e+01	+2.739e-01
2	2	+7.274e+01	+7.646e+00
1	1	+8.038e+01	+2.786e+00
2	2	+8.317e+01	+3.941e-01
1	1	+8.357e+01	+1.521e-01
2	2	+8.372e+01	+1.451e+00
1	1	+8.517e+01	+2.736e-01
2	2	+8.544e+01	+3.852e+00
1	1	+8.929e+01	+1.065e-01
2	2	+8.940e+01	+2.715e+00
1	1	+9.212e+01	+5.025e-01
2	2	+9.262e+01	+3.099e-01
1	1	+9.293e+01	+9.096e-01
2	2	+9.384e+01	+2.786e-01
1	1	+9.412e+01	+2.992e-01
2	2	+9.442e+01	+1.437e+00
1	1	+9.585e+01	+1.058e+00
2	2	+9.691e+01	+1.165e+00
1	1	+9.808e+01	+8.499e-01
2	2	+9.893e+01	+3.403e+00
1	1	+1.023e+02	+6.120e-01
2	2	+1.029e+02	+9.658e-01
1	1	+1.039e+02	+1.649e-01
2	2	+1.041e+02	+1.614e+00
1	1	+1.057e+02	+6.367e-01
2	2	+1.063e+02	+1.726e+00
1	1	+1.080e+02	+1.120e+00
2	2	+1.092e+02	+3.506e-01
1	1	+1.095e+02	+1.606e+00
2	2	+1.111e+02	+6.326e-01
1	1	+1.118e+02	+1.256e+00
2	2	+1.130e+02	+2.788e+00
1	1	+1.158e+02	+6.081e-01
2	2	+1.164e+02	+2.139e+00
1	1	+1.185e+02	+1.378e-01
2	2	+1.187e+02	+5.188e-01
1	1	+1.192e+02	+5.841e-01
2	2	+1.198e+02	+1.556e-01
1	1	+1.199e+02	+1.069e+00
2	2	+1.210e+02	+1.587e-01
1	1	+1.212e+02	+1.467e+00
2	2	+1.226e+02	+1.333e+00
1	1	+1.240e+02	+5.223e-01
2	2	+1.245e+02	+8.970e-01
1	1	+1.254e+02	+9.902e-02
2	2	+1.255e+02	+2.091e+00
1	1	+1.276e+02	+1.039e+00
2	2	+1.286e+02	+1.336e-01
1	1	+1.288e+02	+2.009e+00
2	2	+1.308e+02	+7.074e-01
1	1	+1.315e+02	+8.696e-01
2	2	+1.323e+02	+2.040e+00
1	1	+1.344e+02	+1.816e+00
2	2	+1.362e+02	+8.241e-02
1	1	+1.363e+02	+4.282e-01
2	2	+1.367e+02	+1.401e+00
1	1	+1.381e+02	+2.412e-01
2	2	+1.383e+02	+1.440e+00
1	1	+1.398e+02	+9.583e-02
2	2	+1.399e+02	+2.202e+00
1	1	+1.421e+02	+2.268e+00
2	2	+1.444e+02	+7.190e-01
1	1	+1.451e+02	+1.087e+00
2	2	+1.462e+02	+2.241e-01
1	1	+1.464e+02	+5.916e-01
2	2	+1.470e+02	+4.190e+00
1	1	+1.512e+02	+2.459e+00
2	2	+1.536e+02	+2.897e+00
1	1	+1.565e+02	+1.787e+00
2	2	+1.583e+02	+4.793e-01
1	1	+1.588e+02	+3.459e-01
2	2	+1.591e+02	+1.531e+00
1	1	+1.607e+02	+4.542e-01
2	2	+1.611e+02	+1.986e-01
1	1	+1.613e+02	+6.669e-02
2	2	+1.614e+02	+5.201e-01
1	1	+1.619e+02	+1.967e+00
2	2	+1.639e+02	+1.216e+00
1	1	+1.651e+02	+7.005e-02
2	2	+1.652e+02	+2.916e-01
1	1	+1.654e+02	+1.744e+00
2	2	+1.672e+02	+2.388e+00
1	1	+1.696e+02	+5.052e-01
2	2	+1.701e+02	+2.250e+00
1	1	+1.723e+02	+5.348e+00
2	2	+1.777e+02	+9.303e-01
1	1	+1.786e+02	+1.344e+00
0	0	+1.800e+02	+Inf
